Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
628,Nicolás Spolli,ar,DF,Genoa,34,1983,21,"1,798",86,52.6,20.0,20,,1,,3,1.24,14,15,-1,-0.05,+0.45,23.0,21.7,+1.3,+0.07,+0.45,/en/players/9a560ebe/matchlogs/2017-2018/summary/Nicolas-Spolli-Match-Logs
629,Marco Sportiello,it,GK,Fiorentina,25,1992,37,"3,202",87,93.6,35.6,37,,0,,0,1.54,51,38,+13,+0.37,+2.43,56.7,40.4,+16.4,+0.46,+2.43,/en/players/ac4003af/matchlogs/2017-2018/summary/Marco-Sportiello-Match-Logs
630,Šimon Štefanec,sk,MF,Hellas Verona,18,1998,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/dff4a9fc/matchlogs/2017-2018/summary/Simon-Stefanec-Match-Logs
631,Mariusz Stępiński,pl,FW,Chievo,22,1995,22,713,32,20.8,7.9,6,,16,,13,1.18,12,13,-1,-0.13,+0.61,6.3,13.2,-6.9,-0.89,+0.61,/en/players/7b536033/matchlogs/2017-2018/summary/Mariusz-Stepinski-Match-Logs
632,Ognjen Stijepović,me,MF,Sampdoria,17,1999,1,6,6,0.2,0.1,0,,1,,4,0.00,0,0,0,0.00,+0.11,0.0,0.0,0.0,-0.22,+0.11,/en/players/80ad4216/matchlogs/2017-2018/summary/Ognjen-Stijepovic-Match-Logs
633,Adrian Stoian,ro,"MF,FW",Crotone,26,1991,32,"2,133",67,62.4,23.7,26,,6,,3,0.97,24,34,-10,-0.42,+0.70,22.4,35.9,-13.5,-0.56,+0.70,/en/players/4468b31a/matchlogs/2017-2018/summary/Adrian-Stoian-Match-Logs
634,Marco Storari,it,GK,Milan,40,1977,0,,,,,0,,0,,29,,,,,,,,,,,,/en/players/fb5eb6e0/matchlogs/2017-2018/summary/Marco-Storari-Match-Logs
635,Thomas Strakosha,al,GK,Lazio,22,1995,38,"3,420",90,100.0,38.0,38,,0,,0,1.89,89,49,+40,+1.05,,63.2,44.3,+18.9,+0.50,,/en/players/339fe0e8/matchlogs/2017-2018/summary/Thomas-Strakosha-Match-Logs
636,Ivan Strinić,hr,DF,Sampdoria,30,1987,17,"1,251",74,36.6,13.9,16,,1,,15,1.71,26,20,+6,+0.43,+0.85,17.7,26.0,-8.3,-0.60,+0.85,/en/players/52e2ef8f/matchlogs/2017-2018/summary/Ivan-Strinic-Match-Logs
637,Kevin Strootman,nl,MF,Roma,27,1990,32,"2,258",71,66.0,25.1,26,,6,,3,2.00,40,22,+18,+0.72,-0.44,46.4,29.4,+17.0,+0.68,-0.44,/en/players/ef2e5e1a/matchlogs/2017-2018/summary/Kevin-Strootman-Match-Logs
638,Jens Stryger Larsen,dk,DF,Udinese,26,1991,30,"2,531",84,74.0,28.1,28,,2,,3,1.23,36,43,-7,-0.25,+0.56,33.2,38.4,-5.2,-0.18,+0.56,/en/players/f91e81c9/matchlogs/2017-2018/summary/Jens-Stryger-Larsen-Match-Logs
639,Stefano Sturaro,it,"MF,DF",Juventus,24,1993,12,613,51,17.9,6.8,7,,5,,21,2.58,10,1,+9,+1.32,-0.38,9.1,3.4,+5.7,+0.84,-0.38,/en/players/2334478a/matchlogs/2017-2018/summary/Stefano-Sturaro-Match-Logs
640,Ćazim Suljić,ba,FW,Crotone,20,1996,0,,,,,0,,0,,18,,,,,,,,,,,,/en/players/b8c23930/matchlogs/2017-2018/summary/Cazim-Suljic-Match-Logs
641,Suso,es,FW,Milan,23,1993,35,"2,830",81,82.7,31.4,33,,2,,1,1.74,47,31,+16,+0.51,+0.81,44.9,32.4,+12.5,+0.40,+0.81,/en/players/4e219ad2/matchlogs/2017-2018/summary/Suso-Match-Logs
642,Wojciech Szczęsny,pl,GK,Juventus,27,1990,17,"1,530",90,44.7,17.0,17,,0,,21,2.47,31,9,+22,+1.29,-0.61,27.3,11.4,+15.9,+0.94,-0.61,/en/players/01b8a2b2/matchlogs/2017-2018/summary/Wojciech-Szczesny-Match-Logs
643,Adel Taarabt,ma,"FW,MF",Genoa,28,1989,22,"1,615",73,47.2,17.9,18,,4,,5,0.86,15,21,-6,-0.33,-0.13,19.8,22.9,-3.1,-0.17,-0.13,/en/players/47dc80f5/matchlogs/2017-2018/summary/Adel-Taarabt-Match-Logs
644,Saphir Taïder,dz,MF,Bologna,25,1992,9,384,43,11.2,4.3,3,,6,,7,1.56,4,6,-2,-0.47,-0.17,4.9,4.0,+0.9,+0.22,-0.17,/en/players/a12d0c05/matchlogs/2017-2018/summary/Saphir-Taider-Match-Logs
645,Strahinja Tanasijević,rs,DF,Chievo,20,1997,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/618ab91f/matchlogs/2017-2018/summary/Strahinja-Tanasijevic-Match-Logs
646,Andrea Tessiore,it,MF,Sampdoria,17,1999,0,,,,,0,,0,,5,,,,,,,,,,,,/en/players/6931ad94/matchlogs/2017-2018/summary/Andrea-Tessiore-Match-Logs
647,Joseph Tetteh,gh,MF,Cagliari,18,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/315e1ac9/matchlogs/2017-2018/summary/Joseph-Tetteh-Match-Logs
648,Cyril Théréau,fr,"FW,MF",Fiorentina,34,1983,20,"1,112",56,32.5,12.4,16,,4,,6,1.70,18,13,+5,+0.40,+0.29,19.5,11.1,+8.4,+0.67,+0.29,/en/players/4d3ab428/matchlogs/2017-2018/summary/Cyril-Thereau-Match-Logs
649,Cyril Théréau,fr,FW,Udinese,34,1983,2,180,90,5.3,2.0,2,,0,,0,0.00,3,5,-2,-1.00,-0.64,2.2,2.2,-0.1,-0.03,-0.64,/en/players/4d3ab428/matchlogs/2017-2018/summary/Cyril-Thereau-Match-Logs
650,Rafael Tolói,br,DF,Atalanta,26,1990,31,"2,445",79,71.5,27.2,29,,2,,1,1.65,40,28,+12,+0.44,-0.11,46.3,26.9,+19.4,+0.72,-0.11,/en/players/c56dc39e/matchlogs/2017-2018/summary/Rafael-Toloi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Michal Tomič,sk,MF,Sampdoria,18,1999,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/925fe145/matchlogs/2017-2018/summary/Michal-Tomic-Match-Logs
652,Nenad Tomović,rs,DF,Fiorentina,29,1987,2,135,68,3.9,1.5,2,,0,,0,0.00,0,5,-5,-3.33,-3.69,1.3,4.4,-3.1,-2.09,-3.69,/en/players/6aafdc27/matchlogs/2017-2018/summary/Nenad-Tomovic-Match-Logs
653,Nenad Tomović,rs,DF,Chievo,29,1987,27,"2,301",85,67.3,25.6,26,,1,,5,1.11,27,38,-11,-0.43,+0.53,23.2,38.7,-15.5,-0.61,+0.53,/en/players/6aafdc27/matchlogs/2017-2018/summary/Nenad-Tomovic-Match-Logs
654,Lorenzo Tonelli,it,DF,Napoli,27,1990,4,351,88,10.3,3.9,3,,1,,18,2.25,10,7,+3,+0.77,-0.55,7.0,5.5,+1.5,+0.40,-0.55,/en/players/8cc29864/matchlogs/2017-2018/summary/Lorenzo-Tonelli-Match-Logs
655,Aleksandar Tonev,bg,"FW,MF",Crotone,27,1990,8,401,50,11.7,4.5,5,,3,,2,0.38,1,14,-13,-2.92,-2.53,2.0,9.3,-7.2,-1.62,-2.53,/en/players/c15d1af9/matchlogs/2017-2018/summary/Aleksandar-Tonev-Match-Logs
656,Vasilis Torosidis,gr,DF,Bologna,32,1985,16,819,51,23.9,9.1,10,,6,,11,1.50,10,12,-2,-0.22,+0.13,9.1,11.2,-2.1,-0.23,+0.13,/en/players/8ea2c099/matchlogs/2017-2018/summary/Vasilis-Torosidis-Match-Logs
657,Emanuele Torrasi,it,MF,Milan,18,1999,1,6,6,0.2,0.1,0,,1,,0,,,,,,,,,,,,/en/players/16bc48f8/matchlogs/2017-2018/summary/Emanuele-Torrasi-Match-Logs
658,Lucas Torreira,uy,MF,Sampdoria,21,1996,36,"3,180",88,93.0,35.3,36,,0,,1,1.42,50,53,-3,-0.08,+0.29,48.4,58.9,-10.5,-0.30,+0.29,/en/players/52611641/matchlogs/2017-2018/summary/Lucas-Torreira-Match-Logs
659,Emmanuel Torres,ar,MF,Milan,25,1992,0,,,,,0,,0,,1,,,,,,,0.2,0.0,+0.2,+3.81,,/en/players/e774f02a/matchlogs/2017-2018/summary/Emmanuel-Torres-Match-Logs
660,Alin Toșca,ro,DF,Benevento,25,1992,13,"1,170",90,34.2,13.0,13,,0,,2,1.08,18,26,-8,-0.62,+1.10,14.7,24.2,-9.4,-0.72,+1.10,/en/players/322ba2df/matchlogs/2017-2018/summary/Alin-Tosca-Match-Logs
661,Andrea Tozzo,it,GK,Sampdoria,24,1992,0,,,,,0,,0,,37,,,,,,,,,,,,/en/players/38d15057/matchlogs/2017-2018/summary/Andrea-Tozzo-Match-Logs
662,Marcello Trotta,it,FW,Crotone,24,1992,34,"2,258",66,66.0,25.1,27,,7,,4,1.00,27,39,-12,-0.48,+0.61,24.9,35.3,-10.4,-0.41,+0.61,/en/players/acdad0aa/matchlogs/2017-2018/summary/Marcello-Trotta-Match-Logs
663,Franck Tsadjout,it,FW,Milan,18,1999,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/0588a092/matchlogs/2017-2018/summary/Franck-Tsadjout-Match-Logs
664,Marco Tumminello,it,FW,Roma,18,1998,1,1,1,0.0,0.0,0,,1,,1,0.00,0,0,0,0.00,-0.87,0.0,0.2,-0.1,,-0.87,/en/players/5bdd44d8/matchlogs/2017-2018/summary/Marco-Tumminello-Match-Logs
665,Marco Tumminello,it,FW,Crotone,18,1998,9,203,23,5.9,2.3,2,,7,,5,0.67,4,6,-2,-0.89,-0.22,2.4,4.6,-2.2,-1.00,-0.22,/en/players/5bdd44d8/matchlogs/2017-2018/summary/Marco-Tumminello-Match-Logs
666,Ľubomír Tupta,sk,"FW,MF",Hellas Verona,19,1998,2,32,16,0.9,0.4,0,,2,,11,1.50,0,1,-1,-2.81,-1.56,0.1,0.7,-0.6,-1.84,-1.56,/en/players/b02af64f/matchlogs/2017-2018/summary/Lubomir-Tupta-Match-Logs
667,Cengiz Ünder,tr,FW,Roma,20,1997,26,"1,249",48,36.5,13.9,15,,11,,10,1.92,24,8,+16,+1.15,+0.45,29.5,11.5,+17.9,+1.29,+0.45,/en/players/1880614f/matchlogs/2017-2018/summary/Cengiz-Under-Match-Logs
668,Sauli Väisänen,fi,DF,SPAL,23,1994,7,541,77,15.8,6.0,6,,1,,22,0.57,5,11,-6,-1.00,-0.56,5.3,10.6,-5.3,-0.88,-0.56,/en/players/23214a49/matchlogs/2017-2018/summary/Sauli-Vaisanen-Match-Logs
669,Mirko Valdifiori,it,MF,Torino,31,1986,13,618,48,18.1,6.9,7,,6,,22,1.15,10,12,-2,-0.29,-0.61,9.7,11.9,-2.2,-0.32,-0.61,/en/players/c710f7d5/matchlogs/2017-2018/summary/Mirko-Valdifiori-Match-Logs
670,Lorenzo Valeau,it,DF,Roma,18,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/29e26e8f/matchlogs/2017-2018/summary/Lorenzo-Valeau-Match-Logs
671,Vitja Valenčič,si,MF,Fiorentina,18,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/faa81ba6/matchlogs/2017-2018/summary/Vitja-Valencic-Match-Logs
672,Borja Valero,es,MF,Inter,32,1985,36,"2,564",71,75.0,28.5,29,,7,,2,1.83,46,24,+22,+0.77,-0.70,44.5,27.7,+16.8,+0.59,-0.70,/en/players/0e21fc3c/matchlogs/2017-2018/summary/Borja-Valero-Match-Logs
673,Mattia Valoti,it,"MF,FW",Hellas Verona,23,1993,26,"1,577",61,46.1,17.5,18,,8,,5,0.85,13,32,-19,-1.08,+0.33,17.4,35.5,-18.2,-1.04,+0.33,/en/players/c414df9d/matchlogs/2017-2018/summary/Mattia-Valoti-Match-Logs
674,Zinho Vanheusden,be,DF,Inter,18,1999,0,,,,,0,,0,,6,,,,,,,,,,,,/en/players/afbf187b/matchlogs/2017-2018/summary/Zinho-Vanheusden-Match-Logs
675,Mak Varešanović,ba,MF,Udinese,18,1998,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/bf4bff7b/matchlogs/2017-2018/summary/Mak-Varesanovic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Ivan Vargić,hr,GK,Lazio,30,1987,0,,,,,0,,0,,38,,,,,,,,,,,,/en/players/4d64b28e/matchlogs/2017-2018/summary/Ivan-Vargic-Match-Logs
677,Filip Vaško,sk,DF,Udinese,17,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/8ffe9134/matchlogs/2017-2018/summary/Filip-Vasko-Match-Logs
678,Matías Vecino,uy,MF,Inter,25,1991,29,"2,137",74,62.5,23.7,25,,4,,5,1.97,37,23,+14,+0.59,-0.95,35.2,23.7,+11.5,+0.49,-0.95,/en/players/44ac04e9/matchlogs/2017-2018/summary/Matias-Vecino-Match-Logs
679,Miguel Veloso,pt,MF,Genoa,31,1986,22,"1,734",79,50.7,19.3,21,,1,,5,0.82,15,23,-8,-0.42,-0.31,21.1,24.9,-3.8,-0.19,-0.31,/en/players/ab1ca213/matchlogs/2017-2018/summary/Miguel-Veloso-Match-Logs
680,Lorenzo Venuti,it,DF,Benevento,22,1995,31,"2,390",77,69.9,26.6,25,,6,,6,0.55,21,65,-44,-1.66,-1.05,28.1,58.5,-30.4,-1.15,-1.05,/en/players/983ff2c7/matchlogs/2017-2018/summary/Lorenzo-Venuti-Match-Logs
681,Daniele Verde,it,"FW,MF",Hellas Verona,21,1996,30,"1,954",65,57.1,21.7,22,,8,,6,0.63,18,48,-30,-1.38,-0.28,19.5,45.5,-26.0,-1.20,-0.28,/en/players/d3298c99/matchlogs/2017-2018/summary/Daniele-Verde-Match-Logs
682,Simone Verdi,it,"FW,MF",Bologna,25,1992,34,"2,827",83,82.7,31.4,34,,0,,1,0.97,31,42,-11,-0.35,-0.20,28.5,43.2,-14.7,-0.47,-0.20,/en/players/0375723e/matchlogs/2017-2018/summary/Simone-Verdi-Match-Logs
683,Jordan Veretout,fr,MF,Fiorentina,24,1993,36,"3,209",89,93.8,35.7,36,,0,,0,1.58,50,38,+12,+0.34,+2.04,52.9,37.3,+15.7,+0.44,+2.04,/en/players/4a56052c/matchlogs/2017-2018/summary/Jordan-Veretout-Match-Logs
684,Valerio Verre,it,MF,Sampdoria,23,1994,18,360,20,10.5,4.0,2,,16,,18,1.44,5,11,-6,-1.50,-1.56,5.6,7.8,-2.2,-0.58,-1.56,/en/players/33ecf462/matchlogs/2017-2018/summary/Valerio-Verre-Match-Logs
685,Francesco Vicari,it,DF,SPAL,22,1994,34,"2,850",84,83.3,31.7,34,,0,,1,1.09,32,43,-11,-0.35,+1.07,32.8,47.1,-14.3,-0.45,+1.07,/en/players/de045b15/matchlogs/2017-2018/summary/Francesco-Vicari-Match-Logs
686,Luca Vido,it,"FW,MF",Atalanta,20,1997,4,74,19,2.2,0.8,0,,4,,16,1.50,1,0,+1,+1.22,+0.76,3.2,0.5,+2.7,+3.46,+0.76,/en/players/eb0d77a4/matchlogs/2017-2018/summary/Luca-Vido-Match-Logs
687,Emanuel Vignato,it,MF,Chievo,16,2000,0,,,,,0,,0,,6,,,,,,,,,,,,/en/players/ec5dae45/matchlogs/2017-2018/summary/Emanuel-Vignato-Match-Logs
688,Nicolas Viola,it,MF,Benevento,27,1989,24,"1,850",77,54.1,20.6,20,,4,,11,0.79,25,49,-24,-1.17,+0.38,24.8,42.5,-17.7,-0.86,+0.38,/en/players/45392b06/matchlogs/2017-2018/summary/Nicolas-Viola-Match-Logs
689,Aniello Viscovo,it,GK,Crotone,18,1999,0,,,,,0,,0,,29,,,,,,,,,,,,/en/players/64f2c3c0/matchlogs/2017-2018/summary/Aniello-Viscovo-Match-Logs
690,Mattia Vitale,it,MF,SPAL,19,1997,2,98,49,2.9,1.1,1,,1,,33,1.00,0,0,0,0.00,+0.54,0.3,2.7,-2.4,-2.27,+0.54,/en/players/8e4b894b/matchlogs/2017-2018/summary/Mattia-Vitale-Match-Logs
691,Federico Viviani,it,MF,SPAL,25,1992,29,"2,480",86,72.5,27.6,29,,0,,5,0.90,27,44,-17,-0.62,-0.33,29.4,41.5,-12.1,-0.44,-0.33,/en/players/2258c078/matchlogs/2017-2018/summary/Federico-Viviani-Match-Logs
692,Emiliano Viviano,it,GK,Sampdoria,31,1985,27,"2,430",90,71.1,27.0,27,,0,,1,1.37,37,43,-6,-0.22,-0.40,37.2,43.3,-6.1,-0.23,-0.40,/en/players/03760df0/matchlogs/2017-2018/summary/Emiliano-Viviano-Match-Logs
693,Giovanni Volpicelli,it,FW,Benevento,17,1999,1,4,4,0.1,0.0,0,,1,,10,3.00,0,0,0,0.00,+1.34,0.0,0.1,-0.1,-5.30,+1.34,/en/players/844a87c2/matchlogs/2017-2018/summary/Giovanni-Volpicelli-Match-Logs
694,Stefan de Vrij,nl,DF,Lazio,25,1992,36,"3,034",84,88.7,33.7,36,,0,,1,1.83,74,42,+32,+0.95,-0.92,55.1,39.1,+16.1,+0.48,-0.92,/en/players/d0d8dd44/matchlogs/2017-2018/summary/Stefan-de-Vrij-Match-Logs
695,Jagoš Vuković,rs,DF,Hellas Verona,29,1988,15,"1,333",89,39.0,14.8,15,,0,,0,0.80,10,28,-18,-1.22,+0.08,11.0,30.7,-19.7,-1.33,+0.08,/en/players/ba06950a/matchlogs/2017-2018/summary/Jagos-Vukovic-Match-Logs
696,Molla Wagué,ml,DF,Udinese,26,1991,1,57,57,1.7,0.6,1,,0,,1,0.00,1,2,-1,-1.58,-1.20,0.5,0.6,-0.2,-0.24,-1.20,/en/players/a440d8ca/matchlogs/2017-2018/summary/Molla-Wague-Match-Logs
697,Wallace,br,DF,Lazio,22,1994,13,996,77,29.1,11.1,12,,1,,13,2.15,29,11,+18,+1.63,+0.81,17.1,11.1,+6.0,+0.54,+0.81,/en/players/d61b3354/matchlogs/2017-2018/summary/Wallace-Match-Logs
698,Silvan Widmer,ch,"DF,MF",Udinese,24,1993,24,"1,625",68,47.5,18.1,18,,6,,3,1.00,20,25,-5,-0.28,+0.22,18.2,24.1,-5.9,-0.33,+0.22,/en/players/f68b64fc/matchlogs/2017-2018/summary/Silvan-Widmer-Match-Logs
699,Jawad El Yamiq,ma,DF,Genoa,25,1992,4,360,90,10.5,4.0,4,,0,,9,0.00,4,8,-4,-1.00,-0.82,5.9,6.2,-0.3,-0.07,-0.82,/en/players/f6f6b6e8/matchlogs/2017-2018/summary/Jawad-El-Yamiq-Match-Logs
700,Mattia Zaccagni,it,"MF,FW",Hellas Verona,22,1995,6,152,25,4.4,1.7,2,,4,,6,0.33,0,6,-6,-3.55,-2.40,1.2,3.0,-1.8,-1.08,-2.40,/en/players/d85c238b/matchlogs/2017-2018/summary/Mattia-Zaccagni-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Francesco Zampano,it,"DF,MF",Udinese,23,1993,6,412,69,12.0,4.6,4,,2,,11,0.33,5,11,-6,-1.31,-1.04,7.0,6.6,+0.4,+0.08,-1.04,/en/players/8e45910b/matchlogs/2017-2018/summary/Francesco-Zampano-Match-Logs
702,Niccolò Zanellato,it,MF,Crotone,19,1998,1,75,75,2.2,0.8,0,,1,,14,0.00,1,3,-2,-2.40,-1.75,1.3,1.4,-0.1,-0.10,-1.75,/en/players/741e058f/matchlogs/2017-2018/summary/Niccolo-Zanellato-Match-Logs
703,Niccolò Zanellato,it,MF,Milan,19,1998,0,,,,,0,,0,,5,,,,,,,,,,,,/en/players/741e058f/matchlogs/2017-2018/summary/Niccolo-Zanellato-Match-Logs
704,Luca Zanimacchia,it,MF,Genoa,19,1998,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/5e834dce/matchlogs/2017-2018/summary/Luca-Zanimacchia-Match-Logs
705,Nicolò Zaniolo,it,"FW,MF",Inter,18,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/9907b1c8/matchlogs/2017-2018/summary/Nicolo-Zaniolo-Match-Logs
706,Cristián Zapata,co,DF,Milan,30,1986,12,994,83,29.1,11.0,11,,1,,24,1.42,10,10,0,0.00,-0.52,15.0,10.1,+4.9,+0.45,-0.52,/en/players/b1deecf8/matchlogs/2017-2018/summary/Cristian-Zapata-Match-Logs
707,Duván Zapata,co,FW,Sampdoria,26,1991,31,"2,108",68,61.6,23.4,24,,7,,1,1.35,36,38,-2,-0.09,+0.05,31.1,38.2,-7.1,-0.30,+0.05,/en/players/d3de9af0/matchlogs/2017-2018/summary/Duvan-Zapata-Match-Logs
708,Davide Zappacosta,it,DF,Torino,25,1992,2,96,48,2.8,1.1,1,,1,,0,2.00,2,1,+1,+0.94,+0.75,0.6,0.9,-0.3,-0.30,+0.75,/en/players/7fe90ccd/matchlogs/2017-2018/summary/Davide-Zappacosta-Match-Logs
709,Rafik Zekhnini,no,MF,Fiorentina,19,1998,1,11,11,0.3,0.1,0,,1,,11,0.00,0,0,0,0.00,-0.21,0.1,0.4,-0.3,-2.82,-0.21,/en/players/1b62a7df/matchlogs/2017-2018/summary/Rafik-Zekhnini-Match-Logs
710,Piotr Zieliński,pl,"MF,FW",Napoli,23,1994,36,"1,667",46,48.7,18.5,14,,22,,2,2.36,39,17,+22,+1.19,-0.15,28.6,14.4,+14.2,+0.77,-0.15,/en/players/a5296e55/matchlogs/2017-2018/summary/Piotr-Zielinski-Match-Logs
711,Lukáš Zima,cz,GK,Genoa,23,1994,0,,,,,0,,0,,29,,,,,,,,,,,,/en/players/1e330270/matchlogs/2017-2018/summary/Lukas-Zima-Match-Logs
712,Bruno Zuculini,ar,MF,Hellas Verona,24,1993,16,"1,216",76,35.6,13.5,15,,1,,2,0.56,11,30,-19,-1.41,-0.22,13.7,28.0,-14.2,-1.06,-0.22,/en/players/17cddb4d/matchlogs/2017-2018/summary/Bruno-Zuculini-Match-Logs
713,Franco Zuculini,ar,MF,Hellas Verona,26,1990,11,329,30,9.6,3.7,3,,8,,15,1.36,4,3,+1,+0.27,+1.70,3.0,6.2,-3.2,-0.88,+1.70,/en/players/9c31bb89/matchlogs/2017-2018/summary/Franco-Zuculini-Match-Logs
714,Ervin Zukanović,ba,DF,Genoa,30,1987,31,"2,873",93,84.0,31.9,31,,0,,3,1.25,30,34,-4,-0.13,+0.86,34.6,35.5,-0.9,-0.03,+0.86,/en/players/1253a12e/matchlogs/2017-2018/summary/Ervin-Zukanovic-Match-Logs
715,Filip Đuričić,rs,FW,Sampdoria,25,1992,1,7,7,0.2,0.1,0,,1,,8,3.00,0,0,0,0.00,+0.11,0.0,0.0,0.0,+0.25,+0.11,/en/players/eccbe56a/matchlogs/2017-2018/summary/Filip-Djuricic-Match-Logs
716,Filip Đuričić,rs,"FW,MF",Benevento,25,1992,15,971,65,28.4,10.8,13,,2,,1,0.73,15,24,-9,-0.83,+0.71,10.9,18.1,-7.3,-0.67,+0.71,/en/players/eccbe56a/matchlogs/2017-2018/summary/Filip-Djuricic-Match-Logs
717,Christian Rutjens,,,Benevento,,,1,1,1,0.0,0.0,0,,1,,0,,,,,,,,,,,,
