Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
424,Pepe Reina,es,GK,Napoli,34,1982,37.0,1076,822,254,63,0,104,48,0,0,0,0,0,633,124,319,100,792,1,0,150,871,3,0,2,1,/en/players/e358587b/matchlogs/2017-2018/passing_types/Pepe-Reina-Match-Logs
425,Federico Ricci,it,"FW,MF",Crotone,23,1994,10.2,376,339,37,15,0,64,21,62,20,7,1,1,194,78,104,272,76,19,2,4,239,3,1,7,20,/en/players/524eb8c5/matchlogs/2017-2018/passing_types/Federico-Ricci-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Federico Ricci,it,"FW,MF",Genoa,23,1994,2.4,77,71,6,1,0,13,4,11,3,1,1,1,48,14,15,58,16,1,1,0,49,0,1,3,6,/en/players/524eb8c5/matchlogs/2017-2018/passing_types/Federico-Ricci-Match-Logs
427,Luca Rigoni,it,"MF,FW",Genoa,32,1984,17.5,554,544,10,6,1,68,21,22,0,0,0,0,334,98,122,35,459,38,3,5,440,2,0,10,12,/en/players/4dba2a97/matchlogs/2017-2018/passing_types/Luca-Rigoni-Match-Logs
428,Nicola Rigoni,it,MF,Chievo,26,1990,10.4,422,414,8,7,0,59,15,4,0,0,0,0,271,55,96,62,317,29,0,4,344,5,0,10,7,/en/players/e327bd76/matchlogs/2017-2018/passing_types/Nicola-Rigoni-Match-Logs
429,Tomás Rincón,ve,MF,Torino,29,1988,33.3,1520,1478,42,32,1,307,53,21,0,0,0,0,1018,221,281,149,1234,80,9,5,1256,7,0,21,31,/en/players/f1cfc209/matchlogs/2017-2018/passing_types/Tomas-Rincon-Match-Logs
430,Luca Rizzo,it,MF,SPAL,25,1992,5.4,207,192,15,2,0,34,6,24,11,1,1,0,128,40,39,55,139,9,2,1,143,2,1,8,16,/en/players/a3e4b724/matchlogs/2017-2018/passing_types/Luca-Rizzo-Match-Logs
431,Ricardo Rodríguez,ch,DF,Milan,24,1992,33.4,2093,1875,218,21,3,383,93,120,1,0,0,1,1443,195,455,1348,461,64,196,6,1737,8,0,19,55,/en/players/7f78ad23/matchlogs/2017-2018/passing_types/Ricardo-Rodriguez-Match-Logs
432,Marko Rog,hr,"FW,MF",Napoli,22,1995,3.2,282,279,3,2,0,48,1,5,0,0,0,0,222,47,13,36,230,9,1,1,247,2,0,4,8,/en/players/b6b2b820/matchlogs/2017-2018/passing_types/Marko-Rog-Match-Logs
433,Rogério,br,"DF,MF",Sassuolo,19,1998,10.1,427,372,55,4,0,49,13,25,0,0,0,0,223,67,137,333,27,14,51,1,299,7,0,8,18,/en/players/10e7f486/matchlogs/2017-2018/passing_types/Rogerio-Match-Logs
434,Marcus Rohdén,se,MF,Crotone,26,1991,18.1,537,528,9,1,0,92,6,18,0,0,0,0,323,117,97,86,374,53,4,11,360,2,0,13,18,/en/players/b5b27493/matchlogs/2017-2018/passing_types/Marcus-Rohden-Match-Logs
435,Filippo Romagna,it,DF,Cagliari,20,1997,21.0,897,851,46,35,0,150,26,15,0,0,0,0,526,93,278,38,762,61,10,2,670,6,0,14,19,/en/players/84594618/matchlogs/2017-2018/passing_types/Filippo-Romagna-Match-Logs
436,Alessio Romagnoli,it,DF,Milan,22,1995,26.1,1502,1455,47,21,0,191,25,6,0,0,0,0,1160,129,213,1232,142,71,26,5,1354,3,0,10,15,/en/players/3ead85f9/matchlogs/2017-2018/passing_types/Alessio-Romagnoli-Match-Logs
437,Simone Romagnoli,it,DF,Bologna,27,1990,6.2,287,277,10,8,0,31,9,0,0,0,0,0,191,14,82,44,213,20,2,2,232,0,0,2,3,/en/players/09899de8/matchlogs/2017-2018/passing_types/Simone-Romagnoli-Match-Logs
438,Aristóteles Romero,ve,MF,Crotone,21,1995,1.0,49,49,0,0,0,9,3,0,0,0,0,0,35,9,5,5,42,1,0,0,36,0,0,2,2,/en/players/9f069180/matchlogs/2017-2018/passing_types/Aristoteles-Romero-Match-Logs
439,Rômulo,it,"MF,DF",Hellas Verona,30,1987,35.2,1583,1358,225,51,2,235,56,192,57,11,18,6,911,302,370,94,1325,42,109,8,1155,7,18,27,72,/en/players/07abb358/matchlogs/2017-2018/passing_types/Romulo-Match-Logs
440,Marten de Roon,nl,MF,Atalanta,26,1991,28.6,1685,1641,44,30,0,283,65,6,3,0,2,0,1254,201,230,210,1349,77,11,2,1426,5,2,28,25,/en/players/2a1beb34/matchlogs/2017-2018/passing_types/Marten-de-Roon-Match-Logs
441,Aleandro Rosi,it,"DF,MF",Genoa,30,1987,18.9,813,640,173,7,0,126,6,53,0,0,0,0,343,210,260,67,487,59,166,4,566,3,0,12,34,/en/players/1b729ba2/matchlogs/2017-2018/passing_types/Aleandro-Rosi-Match-Logs
442,Luca Rossettini,it,DF,Genoa,32,1985,22.5,1030,1004,26,18,0,100,26,4,0,0,0,0,714,98,218,157,774,66,8,1,845,3,0,7,10,/en/players/47a500ae/matchlogs/2017-2018/passing_types/Luca-Rossettini-Match-Logs
443,Francesco Rossi,it,GK,Atalanta,26,1991,0.1,3,2,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,3,0,0,0,0,/en/players/7b5f516f/matchlogs/2017-2018/passing_types/Francesco-Rossi-Match-Logs
444,Giuseppe Rossi,it,"FW,MF",Genoa,30,1987,2.9,103,99,4,0,0,14,2,3,2,1,0,0,73,19,11,88,12,2,0,1,85,1,0,0,4,/en/players/fe48a073/matchlogs/2017-2018/passing_types/Giuseppe-Rossi-Match-Logs
445,Daniele Rugani,it,DF,Juventus,23,1994,21.5,1512,1491,21,19,0,135,36,2,1,1,0,0,1253,89,170,146,1272,71,1,0,1362,2,0,8,5,/en/players/14b8fcdf/matchlogs/2017-2018/passing_types/Daniele-Rugani-Match-Logs
446,Mário Rui,pt,DF,Napoli,26,1991,23.2,2141,1880,261,24,1,253,37,111,49,11,2,7,1500,334,307,1693,181,57,188,14,1818,7,2,27,56,/en/players/0b5a292a/matchlogs/2017-2018/passing_types/Mario-Rui-Match-Logs
447,Umar Sadiq,ng,FW,Torino,20,1997,2.5,55,51,4,0,0,23,0,0,0,0,0,0,33,15,7,3,42,6,0,0,33,0,0,1,8,/en/players/686cbe7d/matchlogs/2017-2018/passing_types/Umar-Sadiq-Match-Logs
448,Bacary Sagna,fr,DF,Benevento,34,1983,10.6,773,687,86,15,1,116,15,25,1,1,0,0,556,81,136,110,544,31,70,1,681,1,0,5,13,/en/players/6ef56efd/matchlogs/2017-2018/passing_types/Bacary-Sagna-Match-Logs
449,Jacopo Sala,it,DF,Sampdoria,25,1991,11.0,753,652,101,15,0,93,17,23,3,0,0,0,512,89,152,62,585,19,83,1,632,0,0,10,19,/en/players/da5a981b/matchlogs/2017-2018/passing_types/Jacopo-Sala-Match-Logs
450,Bartosz Salamon,pl,DF,SPAL,26,1991,19.2,898,859,39,37,0,132,41,11,0,0,0,0,579,79,240,105,699,58,2,2,709,3,0,2,15,/en/players/9b30df1e/matchlogs/2017-2018/passing_types/Bartosz-Salamon-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Eddy Salcedo,it,"MF,FW",Genoa,15,2001,0.4,6,6,0,0,0,1,0,0,0,0,0,0,5,1,0,0,6,0,0,0,5,0,0,1,0,/en/players/0489bb30/matchlogs/2017-2018/passing_types/Eddy-Salcedo-Match-Logs
452,Mario Sampirisi,it,DF,Crotone,24,1992,24.4,1100,895,205,19,1,133,30,37,0,0,0,0,534,207,359,148,699,48,186,4,822,3,0,26,19,/en/players/cda2ec29/matchlogs/2017-2018/passing_types/Mario-Sampirisi-Match-Logs
453,Carlos Sánchez,co,"MF,FW",Fiorentina,31,1986,4.1,250,244,6,5,0,41,8,0,0,0,0,0,149,56,45,60,165,21,0,0,206,1,0,4,4,/en/players/50b51fac/matchlogs/2017-2018/passing_types/Carlos-Sanchez-Match-Logs
454,Sandro,br,MF,Benevento,28,1989,12.8,694,687,7,6,0,99,6,1,1,0,0,0,567,71,56,68,591,20,0,5,619,0,0,10,6,/en/players/c1c2c925/matchlogs/2017-2018/passing_types/Sandro-Match-Logs
455,Alex Sandro,br,DF,Juventus,26,1991,23.5,1680,1492,188,12,1,227,87,89,0,0,0,0,1050,281,349,1302,108,59,176,5,1423,6,0,28,36,/en/players/0d82903c/matchlogs/2017-2018/passing_types/Alex-Sandro-Match-Logs
456,Siriki Sanogo,ci,MF,Benevento,15,2001,0.4,16,16,0,0,0,5,0,0,0,0,0,0,12,1,3,9,4,2,0,0,12,1,0,1,0,/en/players/ff120e44/matchlogs/2017-2018/passing_types/Siriki-Sanogo-Match-Logs
457,Davide Santon,it,DF,Inter,26,1991,9.3,547,481,66,3,0,79,11,16,0,0,0,0,329,89,129,84,352,32,63,2,439,2,0,10,15,/en/players/88c89891/matchlogs/2017-2018/passing_types/Davide-Santon-Match-Logs
458,Samir Santos,br,DF,Udinese,22,1994,28.5,1376,1227,149,34,0,159,30,20,1,0,0,0,900,152,324,994,169,69,114,6,1107,5,0,9,22,/en/players/92b4758e/matchlogs/2017-2018/passing_types/Samir-Santos-Match-Logs
459,Antonio Santurro,it,GK,Bologna,25,1992,1.0,42,25,17,4,0,2,1,0,0,0,0,0,5,1,36,1,27,0,0,3,18,1,0,0,0,/en/players/61228681/matchlogs/2017-2018/passing_types/Antonio-Santurro-Match-Logs
460,Riccardo Saponara,it,"MF,FW",Fiorentina,25,1991,10.0,434,418,16,2,2,87,23,23,13,0,1,0,286,59,89,114,305,6,1,2,342,1,1,10,16,/en/players/3bb7af3b/matchlogs/2017-2018/passing_types/Riccardo-Saponara-Match-Logs
461,Marco Sau,it,"FW,MF",Cagliari,29,1987,14.6,380,361,19,2,0,80,5,17,3,1,0,0,261,79,40,44,305,13,2,10,290,2,0,8,18,/en/players/1ad1f50d/matchlogs/2017-2018/passing_types/Marco-Sau-Match-Logs
462,Gianluca Scamacca,it,FW,Sassuolo,18,1999,0.3,17,16,1,1,0,3,0,1,0,0,0,0,12,1,4,1,13,1,0,0,12,0,0,1,1,/en/players/8790f988/matchlogs/2017-2018/passing_types/Gianluca-Scamacca-Match-Logs
463,Pasquale Schiattarella,it,MF,SPAL,30,1987,22.1,1180,1105,75,48,3,225,39,44,18,0,4,0,785,187,208,180,927,43,9,8,939,8,4,21,28,/en/players/bd84fc61/matchlogs/2017-2018/passing_types/Pasquale-Schiattarella-Match-Logs
464,Eros Schiavon,it,"MF,DF",SPAL,34,1983,4.3,130,112,18,3,0,32,1,8,0,0,0,0,75,17,38,24,81,7,15,1,85,1,0,4,5,/en/players/c4f97172/matchlogs/2017-2018/passing_types/Eros-Schiavon-Match-Logs
465,Patrik Schick,cz,FW,Roma,21,1996,11.0,293,281,12,0,3,66,4,8,1,1,0,0,201,52,40,219,34,14,4,11,226,1,0,8,10,/en/players/5d4f7d61/matchlogs/2017-2018/passing_types/Patrik-Schick-Match-Logs
466,Simone Scuffet,it,GK,Udinese,21,1996,6.0,149,105,44,8,0,14,6,0,0,0,0,0,48,3,98,5,119,0,0,20,84,1,0,0,0,/en/players/41bd99ea/matchlogs/2017-2018/passing_types/Simone-Scuffet-Match-Logs
467,Stefano Sensi,it,MF,Sassuolo,21,1995,11.6,552,498,54,27,0,87,24,44,22,7,7,1,360,68,124,92,439,15,1,4,436,1,7,10,18,/en/players/b70bde8f/matchlogs/2017-2018/passing_types/Stefano-Sensi-Match-Logs
468,Luigi Sepe,it,GK,Napoli,26,1991,1.0,19,13,6,1,0,2,0,0,0,0,0,0,17,0,2,6,10,0,0,2,18,0,0,0,0,/en/players/343f753a/matchlogs/2017-2018/passing_types/Luigi-Sepe-Match-Logs
469,Lee Seung-woo,kr,"MF,FW",Hellas Verona,19,1998,4.0,162,155,7,1,0,30,6,4,2,0,0,0,109,30,23,24,129,6,2,1,128,0,0,4,7,/en/players/0f22b650/matchlogs/2017-2018/passing_types/Lee-Seung-woo-Match-Logs
470,Stephan El Shaarawy,it,FW,Roma,24,1992,23.9,1006,966,40,2,2,168,20,34,13,7,0,0,729,154,123,68,879,26,22,6,819,2,0,19,28,/en/players/d3aaad90/matchlogs/2017-2018/passing_types/Stephan-El-Shaarawy-Match-Logs
471,André Silva,pt,FW,Milan,21,1995,10.4,296,285,11,1,0,70,0,6,0,0,0,0,210,52,34,31,230,21,0,7,222,3,0,6,20,/en/players/3effaa34/matchlogs/2017-2018/passing_types/Andre-Silva-Match-Logs
472,Jonathan Silva,ar,DF,Roma,23,1994,1.2,87,68,19,2,0,6,1,5,1,0,1,0,57,10,20,65,3,1,16,1,72,0,1,1,2,/en/players/f2308b33/matchlogs/2017-2018/passing_types/Jonathan-Silva-Match-Logs
473,Matías Silvestre,ar,DF,Sampdoria,32,1984,34.0,2259,2154,105,102,0,219,88,5,1,0,0,0,1629,201,429,274,1848,101,2,4,1997,4,0,14,10,/en/players/b6ca47a2/matchlogs/2017-2018/passing_types/Matias-Silvestre-Match-Logs
474,Marco Silvestri,it,GK,Hellas Verona,26,1991,2.0,49,27,22,2,0,0,0,0,0,0,0,0,22,1,26,4,35,0,0,10,38,1,0,0,0,/en/players/0d422df7/matchlogs/2017-2018/passing_types/Marco-Silvestri-Match-Logs
475,Giovanni Simeone,ar,FW,Fiorentina,22,1995,33.3,553,522,31,0,3,136,8,19,0,0,0,0,346,118,89,61,410,38,1,17,387,2,0,11,33,/en/players/343c0d52/matchlogs/2017-2018/passing_types/Giovanni-Simeone-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Lorenco Šimić,hr,DF,SPAL,21,1996,3.5,119,117,2,2,0,15,5,0,0,0,0,0,80,10,29,5,102,9,0,0,91,3,0,1,2,/en/players/65e4dede/matchlogs/2017-2018/passing_types/Lorenco-Simic-Match-Logs
477,Stefan Simić,cz,DF,Crotone,22,1995,6.2,215,198,17,10,0,27,12,0,0,0,0,0,129,26,60,24,157,16,7,1,171,1,0,2,1,/en/players/b5365398/matchlogs/2017-2018/passing_types/Stefan-Simic-Match-Logs
478,Salvatore Sirigu,it,GK,Torino,30,1987,37.0,1213,840,373,103,0,155,41,0,0,0,0,0,503,79,631,56,921,1,0,185,856,4,0,3,5,/en/players/10dc46f0/matchlogs/2017-2018/passing_types/Salvatore-Sirigu-Match-Logs
479,Łukasz Skorupski,pl,GK,Roma,26,1991,1.0,36,29,7,1,0,8,2,0,0,0,0,0,13,8,15,2,22,0,0,11,29,0,0,0,0,/en/players/ab4449d6/matchlogs/2017-2018/passing_types/Lukasz-Skorupski-Match-Logs
480,Milan Škriniar,sk,DF,Inter,22,1995,38.0,2346,2286,60,60,1,277,67,0,0,0,0,0,1948,176,222,308,1900,87,0,23,2145,6,0,27,11,/en/players/30f5ffa9/matchlogs/2017-2018/passing_types/Milan-Skriniar-Match-Logs
481,Stefano Sorrentino,it,GK,Chievo,38,1979,38.0,1135,638,497,136,0,59,16,0,0,0,0,0,381,82,672,40,875,0,0,170,718,3,0,7,1,/en/players/048877f5/matchlogs/2017-2018/passing_types/Stefano-Sorrentino-Match-Logs
482,Samuel Souprayen,fr,DF,Hellas Verona,28,1989,17.6,838,715,123,14,0,132,12,12,2,0,1,1,495,168,175,590,77,46,107,5,684,2,1,10,9,/en/players/f7c9fcd6/matchlogs/2017-2018/passing_types/Samuel-Souprayen-Match-Logs
483,Luca Sparandeo,it,DF,Benevento,17,1999,0.4,16,16,0,0,0,5,0,0,0,0,0,0,14,1,1,14,1,0,0,0,15,0,0,0,0,/en/players/dfbb3234/matchlogs/2017-2018/passing_types/Luca-Sparandeo-Match-Logs
484,Leonardo Spinazzola,it,DF,Atalanta,24,1993,16.7,972,853,119,10,3,128,32,62,0,0,0,0,570,186,216,216,614,22,109,8,746,1,0,11,40,/en/players/3626daea/matchlogs/2017-2018/passing_types/Leonardo-Spinazzola-Match-Logs
485,Nicolás Spolli,ar,DF,Genoa,34,1983,20.0,650,624,26,25,0,63,14,1,0,0,0,0,454,65,131,29,530,62,1,10,557,2,0,2,7,/en/players/9a560ebe/matchlogs/2017-2018/passing_types/Nicolas-Spolli-Match-Logs
486,Marco Sportiello,it,GK,Fiorentina,25,1992,35.6,985,682,303,68,0,90,24,0,0,0,0,0,525,63,397,75,697,0,0,186,726,6,0,2,1,/en/players/ac4003af/matchlogs/2017-2018/passing_types/Marco-Sportiello-Match-Logs
487,Mariusz Stępiński,pl,FW,Chievo,22,1995,7.9,150,144,6,0,0,40,2,1,0,0,0,0,99,33,18,21,110,11,0,6,112,1,0,7,7,/en/players/7b536033/matchlogs/2017-2018/passing_types/Mariusz-Stepinski-Match-Logs
488,Ognjen Stijepović,me,MF,Sampdoria,17,1999,0.1,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,/en/players/80ad4216/matchlogs/2017-2018/passing_types/Ognjen-Stijepovic-Match-Logs
489,Adrian Stoian,ro,"MF,FW",Crotone,26,1991,23.7,1025,992,33,12,3,194,25,69,5,3,0,0,478,233,314,160,798,40,15,7,628,9,0,29,60,/en/players/4468b31a/matchlogs/2017-2018/passing_types/Adrian-Stoian-Match-Logs
490,Thomas Strakosha,al,GK,Lazio,22,1995,38.0,1104,789,315,65,0,122,50,0,0,0,0,0,499,85,520,63,859,0,0,163,810,5,0,4,4,/en/players/339fe0e8/matchlogs/2017-2018/passing_types/Thomas-Strakosha-Match-Logs
491,Ivan Strinić,hr,DF,Sampdoria,30,1987,13.9,843,729,114,13,0,84,13,54,1,0,0,0,506,131,206,622,81,34,100,1,659,2,0,18,27,/en/players/52e2ef8f/matchlogs/2017-2018/passing_types/Ivan-Strinic-Match-Logs
492,Kevin Strootman,nl,MF,Roma,27,1990,25.1,1478,1431,47,25,1,255,23,24,3,1,0,0,1072,163,243,1170,199,68,18,4,1233,9,0,22,25,/en/players/ef2e5e1a/matchlogs/2017-2018/passing_types/Kevin-Strootman-Match-Logs
493,Jens Stryger Larsen,dk,DF,Udinese,26,1991,28.1,1335,1131,204,34,0,150,24,22,1,0,0,0,855,186,294,127,972,46,169,3,1078,2,0,21,23,/en/players/f91e81c9/matchlogs/2017-2018/passing_types/Jens-Stryger-Larsen-Match-Logs
494,Stefano Sturaro,it,"MF,DF",Juventus,24,1993,6.8,296,279,17,9,0,47,13,4,1,0,0,0,204,42,50,49,217,13,7,0,239,3,0,2,8,/en/players/2334478a/matchlogs/2017-2018/passing_types/Stefano-Sturaro-Match-Logs
495,Suso,es,FW,Milan,23,1993,31.4,1634,1498,136,23,2,328,89,218,90,18,3,4,1080,209,345,1387,197,15,22,9,1185,6,3,51,68,/en/players/4e219ad2/matchlogs/2017-2018/passing_types/Suso-Match-Logs
496,Wojciech Szczęsny,pl,GK,Juventus,27,1990,17.0,439,325,114,29,0,46,19,0,0,0,0,0,204,40,195,26,328,1,0,74,348,3,0,2,0,/en/players/01b8a2b2/matchlogs/2017-2018/passing_types/Wojciech-Szczesny-Match-Logs
497,Adel Taarabt,ma,"FW,MF",Genoa,28,1989,17.9,743,703,40,6,5,113,14,42,13,1,5,1,537,133,73,62,648,17,5,9,572,2,5,23,27,/en/players/47dc80f5/matchlogs/2017-2018/passing_types/Adel-Taarabt-Match-Logs
498,Saphir Taïder,dz,MF,Bologna,25,1992,4.3,217,214,3,2,1,39,10,4,1,0,0,0,164,29,24,36,171,6,0,0,192,0,0,3,4,/en/players/a12d0c05/matchlogs/2017-2018/passing_types/Saphir-Taider-Match-Logs
499,Cyril Théréau,fr,"FW,MF",Fiorentina,34,1983,12.4,512,505,7,1,2,144,6,15,2,0,0,0,323,108,81,68,360,40,3,10,406,3,0,10,8,/en/players/4d3ab428/matchlogs/2017-2018/passing_types/Cyril-Thereau-Match-Logs
500,Cyril Théréau,fr,FW,Udinese,34,1983,2.0,73,71,2,0,0,16,0,3,0,0,0,0,58,5,10,10,56,3,1,1,56,0,0,1,2,/en/players/4d3ab428/matchlogs/2017-2018/passing_types/Cyril-Thereau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Rafael Tolói,br,DF,Atalanta,26,1990,27.2,1672,1537,135,42,2,223,71,16,0,0,0,0,1018,252,402,164,1324,64,93,4,1352,7,0,36,29,/en/players/c56dc39e/matchlogs/2017-2018/passing_types/Rafael-Toloi-Match-Logs
502,Nenad Tomović,rs,DF,Fiorentina,29,1987,1.5,97,86,11,1,0,23,3,7,0,0,0,0,57,17,23,8,69,5,10,1,80,0,0,0,0,/en/players/6aafdc27/matchlogs/2017-2018/passing_types/Nenad-Tomovic-Match-Logs
503,Nenad Tomović,rs,DF,Chievo,29,1987,25.6,1053,975,78,24,0,141,50,13,0,0,0,0,639,155,259,149,746,75,54,4,847,7,0,8,17,/en/players/6aafdc27/matchlogs/2017-2018/passing_types/Nenad-Tomovic-Match-Logs
504,Lorenzo Tonelli,it,DF,Napoli,27,1990,3.9,221,217,4,4,0,25,0,0,0,0,0,0,171,30,20,35,157,23,0,3,206,0,0,0,2,/en/players/8cc29864/matchlogs/2017-2018/passing_types/Lorenzo-Tonelli-Match-Logs
505,Aleksandar Tonev,bg,"FW,MF",Crotone,27,1990,4.5,110,107,3,0,0,20,8,17,0,0,0,0,72,19,19,23,79,6,0,2,65,0,0,2,11,/en/players/c15d1af9/matchlogs/2017-2018/passing_types/Aleksandar-Tonev-Match-Logs
506,Vasilis Torosidis,gr,DF,Bologna,32,1985,9.1,421,348,73,6,0,62,6,25,0,0,0,0,205,97,119,32,279,36,67,0,304,3,0,4,16,/en/players/8ea2c099/matchlogs/2017-2018/passing_types/Vasilis-Torosidis-Match-Logs
507,Emanuele Torrasi,it,MF,Milan,18,1999,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,/en/players/16bc48f8/matchlogs/2017-2018/passing_types/Emanuele-Torrasi-Match-Logs
508,Lucas Torreira,uy,MF,Sampdoria,21,1996,35.3,2288,2076,212,120,1,320,69,122,90,26,31,8,1565,316,407,222,1937,98,2,12,1939,4,31,27,39,/en/players/52611641/matchlogs/2017-2018/passing_types/Lucas-Torreira-Match-Logs
509,Alin Toșca,ro,DF,Benevento,25,1992,13.0,720,702,18,12,0,121,11,3,0,0,0,0,581,52,87,633,44,24,6,3,625,1,0,3,8,/en/players/322ba2df/matchlogs/2017-2018/passing_types/Alin-Tosca-Match-Logs
510,Marcello Trotta,it,FW,Crotone,24,1992,25.1,754,724,30,0,0,184,21,17,2,1,1,0,443,182,129,551,115,54,7,13,524,2,1,12,46,/en/players/acdad0aa/matchlogs/2017-2018/passing_types/Marcello-Trotta-Match-Logs
511,Marco Tumminello,it,FW,Crotone,18,1998,2.3,79,73,6,0,1,21,3,5,0,0,0,0,40,16,23,51,11,6,0,3,52,0,0,2,5,/en/players/5bdd44d8/matchlogs/2017-2018/passing_types/Marco-Tumminello-Match-Logs
512,Marco Tumminello,it,FW,Roma,18,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/players/5bdd44d8/matchlogs/2017-2018/passing_types/Marco-Tumminello-Match-Logs
513,Ľubomír Tupta,sk,"FW,MF",Hellas Verona,19,1998,0.4,14,14,0,0,0,6,0,1,0,0,0,0,10,4,0,1,13,0,0,0,9,0,0,0,1,/en/players/b02af64f/matchlogs/2017-2018/passing_types/Lubomir-Tupta-Match-Logs
514,Cengiz Ünder,tr,FW,Roma,20,1997,13.9,447,418,29,5,2,78,20,59,19,5,0,2,284,68,95,272,150,17,5,0,302,4,0,12,27,/en/players/1880614f/matchlogs/2017-2018/passing_types/Cengiz-Under-Match-Logs
515,Sauli Väisänen,fi,DF,SPAL,23,1994,6.0,273,265,8,6,1,33,5,1,0,0,0,0,219,27,27,76,182,9,2,1,240,0,0,3,3,/en/players/23214a49/matchlogs/2017-2018/passing_types/Sauli-Vaisanen-Match-Logs
516,Mirko Valdifiori,it,MF,Torino,31,1986,6.9,395,357,38,24,3,38,13,11,7,1,2,1,237,76,82,29,340,16,3,4,320,1,2,5,5,/en/players/c710f7d5/matchlogs/2017-2018/passing_types/Mirko-Valdifiori-Match-Logs
517,Borja Valero,es,MF,Inter,32,1985,28.5,2061,2002,59,37,3,270,53,26,10,1,1,0,1554,267,240,273,1714,47,10,10,1864,10,1,19,29,/en/players/0e21fc3c/matchlogs/2017-2018/passing_types/Borja-Valero-Match-Logs
518,Mattia Valoti,it,"MF,FW",Hellas Verona,23,1993,17.5,610,590,20,8,0,132,31,16,2,0,0,0,336,112,162,56,429,63,9,5,435,4,0,13,23,/en/players/c414df9d/matchlogs/2017-2018/passing_types/Mattia-Valoti-Match-Logs
519,Matías Vecino,uy,MF,Inter,25,1991,23.7,1615,1592,23,18,4,248,21,17,0,0,0,0,1246,200,169,79,1444,55,4,8,1403,5,0,27,36,/en/players/44ac04e9/matchlogs/2017-2018/passing_types/Matias-Vecino-Match-Logs
520,Miguel Veloso,pt,MF,Genoa,31,1986,19.3,1126,980,146,73,0,153,46,109,66,30,10,6,708,138,280,755,303,43,7,2,859,8,10,21,25,/en/players/ab1ca213/matchlogs/2017-2018/passing_types/Miguel-Veloso-Match-Logs
521,Lorenzo Venuti,it,DF,Benevento,22,1995,26.6,1186,996,190,19,0,218,20,46,2,0,0,1,731,225,230,264,691,43,169,3,958,3,0,20,37,/en/players/983ff2c7/matchlogs/2017-2018/passing_types/Lorenzo-Venuti-Match-Logs
522,Daniele Verde,it,"FW,MF",Hellas Verona,21,1996,21.7,689,597,92,14,1,98,42,110,28,2,4,2,316,173,200,537,88,14,45,5,449,4,4,14,37,/en/players/d3298c99/matchlogs/2017-2018/passing_types/Daniele-Verde-Match-Logs
523,Simone Verdi,it,"FW,MF",Bologna,25,1992,31.4,1321,1074,247,57,1,224,106,233,119,69,4,9,674,238,409,694,558,28,30,6,900,1,4,24,45,/en/players/0375723e/matchlogs/2017-2018/passing_types/Simone-Verdi-Match-Logs
524,Jordan Veretout,fr,MF,Fiorentina,24,1993,35.7,2157,2013,144,47,2,321,95,120,71,13,43,6,1507,271,379,310,1733,63,18,6,1755,8,43,31,38,/en/players/4a56052c/matchlogs/2017-2018/passing_types/Jordan-Veretout-Match-Logs
525,Valerio Verre,it,MF,Sampdoria,23,1994,4.0,303,300,3,1,0,62,6,2,1,0,0,0,229,45,29,67,224,7,1,0,266,0,0,6,3,/en/players/33ecf462/matchlogs/2017-2018/passing_types/Valerio-Verre-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Francesco Vicari,it,DF,SPAL,22,1994,31.7,1195,1158,37,37,2,166,38,3,0,0,0,0,798,128,269,105,999,61,0,2,1006,5,0,6,9,/en/players/de045b15/matchlogs/2017-2018/passing_types/Francesco-Vicari-Match-Logs
527,Luca Vido,it,"FW,MF",Atalanta,20,1997,0.8,31,30,1,0,0,8,3,4,0,0,0,0,22,3,6,5,26,0,0,0,28,0,0,2,0,/en/players/eb0d77a4/matchlogs/2017-2018/passing_types/Luca-Vido-Match-Logs
528,Nicolas Viola,it,MF,Benevento,27,1989,20.6,1283,1163,120,62,1,228,73,97,57,18,9,2,843,140,300,1139,105,24,1,6,1003,14,9,18,24,/en/players/45392b06/matchlogs/2017-2018/passing_types/Nicolas-Viola-Match-Logs
529,Mattia Vitale,it,MF,SPAL,19,1997,1.1,28,28,0,0,0,10,1,1,0,0,0,0,21,0,7,15,11,2,0,0,20,0,0,1,0,/en/players/8e4b894b/matchlogs/2017-2018/passing_types/Mattia-Vitale-Match-Logs
