Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
502,Nenad Tomović,rs,DF,Fiorentina,29,1987,1.5,80,97,82.5,1476,667,80,97,82.5,80,97,82.5,80,97,82.5,0,0.0,0.0,2,8,2,2,11,/en/players/6aafdc27/matchlogs/2017-2018/passing/Nenad-Tomovic-Match-Logs
503,Nenad Tomović,rs,DF,Chievo,29,1987,25.6,847,1053,80.4,17760,6517,847,1053,80.4,847,1053,80.4,847,1053,80.4,0,0.3,-0.3,1,52,6,2,79,/en/players/6aafdc27/matchlogs/2017-2018/passing/Nenad-Tomovic-Match-Logs
504,Lorenzo Tonelli,it,DF,Napoli,27,1990,3.9,206,221,93.2,3438,1455,206,221,93.2,206,221,93.2,206,221,93.2,0,0.0,0.0,0,14,0,0,15,/en/players/8cc29864/matchlogs/2017-2018/passing/Lorenzo-Tonelli-Match-Logs
505,Aleksandar Tonev,bg,"FW,MF",Crotone,27,1990,4.5,65,110,59.1,1025,306,65,110,59.1,65,110,59.1,65,110,59.1,0,0.2,-0.2,3,5,5,3,9,/en/players/c15d1af9/matchlogs/2017-2018/passing/Aleksandar-Tonev-Match-Logs
506,Vasilis Torosidis,gr,DF,Bologna,32,1985,9.1,304,421,72.2,5497,2261,304,421,72.2,304,421,72.2,304,421,72.2,0,0.2,-0.2,3,19,8,4,44,/en/players/8ea2c099/matchlogs/2017-2018/passing/Vasilis-Torosidis-Match-Logs
507,Emanuele Torrasi,it,MF,Milan,18,1999,0.1,,,,,,,,,,,,,,,0,,,,,,,,/en/players/16bc48f8/matchlogs/2017-2018/passing/Emanuele-Torrasi-Match-Logs
508,Lucas Torreira,uy,MF,Sampdoria,21,1996,35.3,1939,2288,84.7,34045,11214,1939,2288,84.7,1939,2288,84.7,1939,2288,84.7,1,1.9,-0.9,32,203,27,3,251,/en/players/52611641/matchlogs/2017-2018/passing/Lucas-Torreira-Match-Logs
509,Alin Toșca,ro,DF,Benevento,25,1992,13.0,625,720,86.8,12366,4707,625,720,86.8,625,720,86.8,625,720,86.8,0,0.1,-0.1,2,53,0,0,53,/en/players/322ba2df/matchlogs/2017-2018/passing/Alin-Tosca-Match-Logs
510,Marcello Trotta,it,FW,Crotone,24,1992,25.1,524,754,69.5,8569,1871,524,754,69.5,524,754,69.5,524,754,69.5,2,2.0,0.0,25,26,10,3,54,/en/players/acdad0aa/matchlogs/2017-2018/passing/Marcello-Trotta-Match-Logs
511,Marco Tumminello,it,FW,Roma,18,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/players/5bdd44d8/matchlogs/2017-2018/passing/Marco-Tumminello-Match-Logs
512,Marco Tumminello,it,FW,Crotone,18,1998,2.3,52,79,65.8,884,180,52,79,65.8,52,79,65.8,52,79,65.8,1,0.7,+0.3,2,2,2,1,5,/en/players/5bdd44d8/matchlogs/2017-2018/passing/Marco-Tumminello-Match-Logs
513,Ľubomír Tupta,sk,"FW,MF",Hellas Verona,19,1998,0.4,9,14,64.3,148,48,9,14,64.3,9,14,64.3,9,14,64.3,0,0.0,0.0,1,3,0,0,2,/en/players/b02af64f/matchlogs/2017-2018/passing/Lubomir-Tupta-Match-Logs
514,Cengiz Ünder,tr,FW,Roma,20,1997,13.9,302,447,67.6,5243,1303,302,447,67.6,302,447,67.6,302,447,67.6,2,2.0,0.0,21,13,26,13,46,/en/players/1880614f/matchlogs/2017-2018/passing/Cengiz-Under-Match-Logs
515,Sauli Väisänen,fi,DF,SPAL,23,1994,6.0,240,273,87.9,4760,1745,240,273,87.9,240,273,87.9,240,273,87.9,0,0.3,-0.3,1,16,0,0,9,/en/players/23214a49/matchlogs/2017-2018/passing/Sauli-Vaisanen-Match-Logs
516,Mirko Valdifiori,it,MF,Torino,31,1986,6.9,320,395,81.0,6157,1929,320,395,81.0,320,395,81.0,320,395,81.0,0,0.3,-0.3,4,31,7,2,45,/en/players/c710f7d5/matchlogs/2017-2018/passing/Mirko-Valdifiori-Match-Logs
517,Borja Valero,es,MF,Inter,32,1985,28.5,1864,2061,90.4,34225,8234,1864,2061,90.4,1864,2061,90.4,1864,2061,90.4,0,1.9,-1.9,35,221,28,3,158,/en/players/0e21fc3c/matchlogs/2017-2018/passing/Borja-Valero-Match-Logs
518,Mattia Valoti,it,"MF,FW",Hellas Verona,23,1993,17.5,435,610,71.3,7948,2133,435,610,71.3,435,610,71.3,435,610,71.3,0,0.8,-0.8,13,38,5,2,47,/en/players/c414df9d/matchlogs/2017-2018/passing/Mattia-Valoti-Match-Logs
519,Matías Vecino,uy,MF,Inter,25,1991,23.7,1403,1615,86.9,24742,6647,1403,1615,86.9,1403,1615,86.9,1403,1615,86.9,2,3.4,-1.4,23,167,21,3,143,/en/players/44ac04e9/matchlogs/2017-2018/passing/Matias-Vecino-Match-Logs
520,Miguel Veloso,pt,MF,Genoa,31,1986,19.3,859,1126,76.3,17736,4875,859,1126,76.3,859,1126,76.3,859,1126,76.3,0,1.9,-1.9,21,80,10,3,120,/en/players/ab1ca213/matchlogs/2017-2018/passing/Miguel-Veloso-Match-Logs
521,Lorenzo Venuti,it,DF,Benevento,22,1995,26.6,958,1186,80.8,17312,6101,958,1186,80.8,958,1186,80.8,958,1186,80.8,1,2.2,-1.2,21,51,14,9,105,/en/players/983ff2c7/matchlogs/2017-2018/passing/Lorenzo-Venuti-Match-Logs
522,Daniele Verde,it,"FW,MF",Hellas Verona,21,1996,21.7,449,689,65.2,8132,3501,449,689,65.2,449,689,65.2,449,689,65.2,2,1.8,+0.2,21,44,31,18,111,/en/players/d3298c99/matchlogs/2017-2018/passing/Daniele-Verde-Match-Logs
523,Simone Verdi,it,"FW,MF",Bologna,25,1992,31.4,900,1321,68.1,17844,5268,900,1321,68.1,900,1321,68.1,900,1321,68.1,8,5.6,+2.4,52,81,49,18,171,/en/players/0375723e/matchlogs/2017-2018/passing/Simone-Verdi-Match-Logs
524,Jordan Veretout,fr,MF,Fiorentina,24,1993,35.7,1755,2157,81.4,36324,12005,1755,2157,81.4,1755,2157,81.4,1755,2157,81.4,1,3.8,-2.8,51,240,35,7,298,/en/players/4a56052c/matchlogs/2017-2018/passing/Jordan-Veretout-Match-Logs
525,Valerio Verre,it,MF,Sampdoria,23,1994,4.0,266,303,87.8,4601,1205,266,303,87.8,266,303,87.8,266,303,87.8,1,0.2,+0.8,3,30,7,2,34,/en/players/33ecf462/matchlogs/2017-2018/passing/Valerio-Verre-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Francesco Vicari,it,DF,SPAL,22,1994,31.7,1006,1195,84.2,23113,8104,1006,1195,84.2,1006,1195,84.2,1006,1195,84.2,0,0.4,-0.4,3,68,5,0,92,/en/players/de045b15/matchlogs/2017-2018/passing/Francesco-Vicari-Match-Logs
527,Luca Vido,it,"FW,MF",Atalanta,20,1997,0.8,28,31,90.3,550,90,28,31,90.3,28,31,90.3,28,31,90.3,0,0.1,-0.1,2,2,2,1,4,/en/players/eb0d77a4/matchlogs/2017-2018/passing/Luca-Vido-Match-Logs
528,Nicolas Viola,it,MF,Benevento,27,1989,20.6,1003,1283,78.2,20292,5452,1003,1283,78.2,1003,1283,78.2,1003,1283,78.2,6,3.2,+2.8,40,95,15,2,116,/en/players/45392b06/matchlogs/2017-2018/passing/Nicolas-Viola-Match-Logs
529,Mattia Vitale,it,MF,SPAL,19,1997,1.1,20,28,71.4,285,40,20,28,71.4,20,28,71.4,20,28,71.4,0,0.0,0.0,0,0,0,0,1,/en/players/8e4b894b/matchlogs/2017-2018/passing/Mattia-Vitale-Match-Logs
530,Federico Viviani,it,MF,SPAL,25,1992,27.6,1404,1756,80.0,31543,7383,1404,1756,80.0,1404,1756,80.0,1404,1756,80.0,3,4.4,-1.4,45,131,24,2,167,/en/players/2258c078/matchlogs/2017-2018/passing/Federico-Viviani-Match-Logs
531,Emiliano Viviano,it,GK,Sampdoria,31,1985,27.0,517,788,65.6,17843,12225,517,788,65.6,517,788,65.6,517,788,65.6,0,0.0,0.0,0,15,0,0,2,/en/players/03760df0/matchlogs/2017-2018/passing/Emiliano-Viviano-Match-Logs
532,Giovanni Volpicelli,it,FW,Benevento,17,1999,0.0,1,1,100.0,14,0,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/844a87c2/matchlogs/2017-2018/passing/Giovanni-Volpicelli-Match-Logs
533,Stefan de Vrij,nl,DF,Lazio,25,1992,33.7,1434,1584,90.5,31827,9731,1434,1584,90.5,1434,1584,90.5,1434,1584,90.5,0,0.3,-0.3,4,95,5,0,88,/en/players/d0d8dd44/matchlogs/2017-2018/passing/Stefan-de-Vrij-Match-Logs
534,Jagoš Vuković,rs,DF,Hellas Verona,29,1988,14.8,434,541,80.2,10196,3267,434,541,80.2,434,541,80.2,434,541,80.2,1,0.0,+1.0,1,26,2,0,34,/en/players/ba06950a/matchlogs/2017-2018/passing/Jagos-Vukovic-Match-Logs
535,Molla Wagué,ml,DF,Udinese,26,1991,0.6,27,36,75.0,469,222,27,36,75.0,27,36,75.0,27,36,75.0,0,0.0,0.0,0,5,0,0,3,/en/players/a440d8ca/matchlogs/2017-2018/passing/Molla-Wague-Match-Logs
536,Wallace,br,DF,Lazio,22,1994,11.1,495,585,84.6,10536,3504,495,585,84.6,495,585,84.6,495,585,84.6,0,0.1,-0.1,2,36,3,1,40,/en/players/d61b3354/matchlogs/2017-2018/passing/Wallace-Match-Logs
537,Silvan Widmer,ch,"DF,MF",Udinese,24,1993,18.1,686,962,71.3,12701,5235,686,962,71.3,686,962,71.3,686,962,71.3,2,2.0,0.0,18,46,22,13,133,/en/players/f68b64fc/matchlogs/2017-2018/passing/Silvan-Widmer-Match-Logs
538,Jawad El Yamiq,ma,DF,Genoa,25,1992,4.0,141,170,82.9,3098,1260,141,170,82.9,141,170,82.9,141,170,82.9,0,0.0,0.0,0,13,0,0,13,/en/players/f6f6b6e8/matchlogs/2017-2018/passing/Jawad-El-Yamiq-Match-Logs
539,Mattia Zaccagni,it,"MF,FW",Hellas Verona,22,1995,1.7,46,63,73.0,719,192,46,63,73.0,46,63,73.0,46,63,73.0,0,0.1,-0.1,1,4,1,1,2,/en/players/d85c238b/matchlogs/2017-2018/passing/Mattia-Zaccagni-Match-Logs
540,Francesco Zampano,it,"DF,MF",Udinese,23,1993,4.6,139,180,77.2,2300,900,139,180,77.2,139,180,77.2,139,180,77.2,1,0.7,+0.3,7,5,9,3,27,/en/players/8e45910b/matchlogs/2017-2018/passing/Francesco-Zampano-Match-Logs
541,Niccolò Zanellato,it,MF,Crotone,19,1998,0.8,27,39,69.2,512,117,27,39,69.2,27,39,69.2,27,39,69.2,0,0.4,-0.4,2,2,0,0,4,/en/players/741e058f/matchlogs/2017-2018/passing/Niccolo-Zanellato-Match-Logs
542,Cristián Zapata,co,DF,Milan,30,1986,11.0,611,692,88.3,12313,4268,611,692,88.3,611,692,88.3,611,692,88.3,0,0.5,-0.5,3,42,2,1,50,/en/players/b1deecf8/matchlogs/2017-2018/passing/Cristian-Zapata-Match-Logs
543,Duván Zapata,co,FW,Sampdoria,26,1991,23.4,396,593,66.8,5788,955,396,593,66.8,396,593,66.8,396,593,66.8,3,3.6,-0.6,24,21,17,6,31,/en/players/d3de9af0/matchlogs/2017-2018/passing/Duvan-Zapata-Match-Logs
544,Davide Zappacosta,it,DF,Torino,25,1992,1.1,37,51,72.5,748,209,37,51,72.5,37,51,72.5,37,51,72.5,0,0.1,-0.1,1,3,1,1,3,/en/players/7fe90ccd/matchlogs/2017-2018/passing/Davide-Zappacosta-Match-Logs
545,Rafik Zekhnini,no,MF,Fiorentina,19,1998,0.1,4,5,80.0,42,9,4,5,80.0,4,5,80.0,4,5,80.0,0,0.0,0.0,1,0,0,0,0,/en/players/1b62a7df/matchlogs/2017-2018/passing/Rafik-Zekhnini-Match-Logs
546,Piotr Zieliński,pl,"MF,FW",Napoli,23,1994,18.5,1144,1307,87.5,17062,4374,1144,1307,87.5,1144,1307,87.5,1144,1307,87.5,1,3.1,-2.1,37,128,22,3,127,/en/players/a5296e55/matchlogs/2017-2018/passing/Piotr-Zielinski-Match-Logs
547,Bruno Zuculini,ar,MF,Hellas Verona,24,1993,13.5,525,629,83.5,9999,2709,525,629,83.5,525,629,83.5,525,629,83.5,0,0.0,0.0,1,50,1,0,46,/en/players/17cddb4d/matchlogs/2017-2018/passing/Bruno-Zuculini-Match-Logs
548,Franco Zuculini,ar,MF,Hellas Verona,26,1990,3.7,147,175,84.0,2383,717,147,175,84.0,147,175,84.0,147,175,84.0,0,0.1,-0.1,5,13,1,1,19,/en/players/9c31bb89/matchlogs/2017-2018/passing/Franco-Zuculini-Match-Logs
549,Ervin Zukanović,ba,DF,Genoa,30,1987,31.9,1323,1612,82.1,26457,10279,1323,1612,82.1,1323,1612,82.1,1323,1612,82.1,1,1.2,-0.2,12,98,20,7,128,/en/players/1253a12e/matchlogs/2017-2018/passing/Ervin-Zukanovic-Match-Logs
550,Filip Đuričić,rs,FW,Sampdoria,25,1992,0.1,6,9,66.7,74,22,6,9,66.7,6,9,66.7,6,9,66.7,0,0.0,0.0,1,0,1,0,1,/en/players/eccbe56a/matchlogs/2017-2018/passing/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Filip Đuričić,rs,"FW,MF",Benevento,25,1992,10.8,305,385,79.2,5434,1307,305,385,79.2,305,385,79.2,305,385,79.2,1,1.6,-0.6,8,31,9,0,42,/en/players/eccbe56a/matchlogs/2017-2018/passing/Filip-Djuricic-Match-Logs
552,Christian Rutjens,,,Benevento,,,0.0,,,,,,,,,,,,,,,0,,,,,,,,
