Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Targ,Rec,Rec%,Miscon,Dispos,Matches
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Andrea Ghezzi,it,"MF,FW",Brescia,,,0.4,17,0,4,7,7,2,16,0,1,0.0,0,0,11,64,28,12,11,91.7,1,1,/en/players/c840baa2/matchlogs/2019-2020/possession/Andrea-Ghezzi-Match-Logs
227,Paolo Ghiglione,it,DF,Genoa,22,1997,19.1,1128,58,316,482,382,29,987,25,52,48.1,33,4,745,3516,2306,818,711,86.9,23,19,/en/players/71dc23da/matchlogs/2019-2020/possession/Paolo-Ghiglione-Match-Logs
228,Andrea Ghion,it,"MF,FW",Sassuolo,19,2000,0.5,54,0,9,28,21,2,52,0,1,0.0,0,0,40,299,208,46,43,93.5,0,0,/en/players/7f24b3eb/matchlogs/2019-2020/possession/Andrea-Ghion-Match-Logs
229,Faouzi Ghoulam,dz,DF,Napoli,28,1991,4.2,340,14,66,162,130,3,283,5,5,100.0,5,0,210,971,558,247,227,91.9,4,1,/en/players/c5adc293/matchlogs/2019-2020/possession/Faouzi-Ghoulam-Match-Logs
230,Diego Godín,uy,DF,Inter,33,1986,18.1,1286,150,586,693,113,14,1254,12,13,92.3,13,0,887,6140,3835,914,893,97.7,8,5,/en/players/fc4f85b1/matchlogs/2019-2020/possession/Diego-Godin-Match-Logs
231,Edoardo Goldaniga,it,DF,Genoa,25,1993,8.7,510,75,258,244,42,7,477,1,1,100.0,1,0,302,2019,1162,317,299,94.3,2,4,/en/players/4b029b31/matchlogs/2019-2020/possession/Edoardo-Goldaniga-Match-Logs
232,Pierluigi Gollini,it,GK,Atalanta,24,1995,32.0,1037,903,1035,2,0,0,766,0,0,,0,0,511,2757,1423,416,414,99.5,0,0,/en/players/f0f7f62f/matchlogs/2019-2020/possession/Pierluigi-Gollini-Match-Logs
233,Papu Gómez,ar,"MF,FW",Atalanta,31,1988,31.6,2405,14,244,1246,1234,145,2186,75,122,61.5,80,12,1886,16187,10203,2111,1867,88.4,54,50,/en/players/6e4df551/matchlogs/2019-2020/possession/Papu-Gomez-Match-Logs
234,Robin Gosens,de,DF,Atalanta,25,1994,29.1,1840,46,394,841,695,121,1690,16,46,34.8,20,1,1192,6066,3729,1392,1250,89.8,32,17,/en/players/2d970560/matchlogs/2019-2020/possession/Robin-Gosens-Match-Logs
235,Alberto Grassi,it,MF,Parma,24,1995,7.1,340,21,81,190,88,9,334,4,9,44.4,5,0,211,1068,550,240,210,87.5,9,5,/en/players/6cc97b6a/matchlogs/2019-2020/possession/Alberto-Grassi-Match-Logs
236,Sinan Gümüş,tr,FW,Genoa,25,1994,1.1,43,0,6,24,19,4,41,1,1,100.0,1,0,36,349,232,43,33,76.7,0,2,/en/players/ac1f056e/matchlogs/2019-2020/possession/Sinan-Gumus-Match-Logs
237,Koray Günter,de,DF,Hellas Verona,24,1994,30.4,1692,230,869,863,42,14,1639,10,11,90.9,11,1,930,4663,2169,965,934,96.8,4,5,/en/players/f1f1f238/matchlogs/2019-2020/possession/Koray-Gunter-Match-Logs
238,Samir Handanović,si,GK,Inter,35,1984,35.0,1178,1092,1174,6,0,0,860,1,1,100.0,1,0,586,2706,1625,572,570,99.7,0,0,/en/players/74419746/matchlogs/2019-2020/possession/Samir-Handanovic-Match-Logs
239,Lukáš Haraslín,sk,FW,Sassuolo,23,1996,4.3,191,5,25,69,111,20,175,11,22,50.0,12,3,128,1099,689,173,130,75.1,7,5,/en/players/5c397195/matchlogs/2019-2020/possession/Lukas-Haraslin-Match-Logs
240,Hans Hateboer,nl,DF,Atalanta,25,1994,26.2,1677,46,361,756,690,79,1475,10,25,40.0,10,1,1097,6570,4050,1344,1177,87.6,26,20,/en/players/3b333ac3/matchlogs/2019-2020/possession/Hans-Hateboer-Match-Logs
241,Liam Henderson,sco,MF,Hellas Verona,23,1996,2.2,83,7,17,45,27,3,81,0,0,,0,0,49,190,86,74,54,73.0,4,1,/en/players/d7918b13/matchlogs/2019-2020/possession/Liam-Henderson-Match-Logs
242,Dalbert Henrique,br,DF,Fiorentina,25,1993,27.6,1591,81,383,727,578,33,1375,18,39,46.2,19,0,963,5161,3255,1055,952,90.2,22,30,/en/players/f45f9427/matchlogs/2019-2020/possession/Dalbert-Henrique-Match-Logs
243,Theo Hernández,fr,DF,Milan,21,1997,31.3,2402,102,658,1231,753,95,2101,59,93,63.4,60,6,1639,11091,7564,1716,1577,91.9,29,43,/en/players/d4c9725f/matchlogs/2019-2020/possession/Theo-Hernandez-Match-Logs
244,Hernani,br,MF,Parma,25,1994,26.9,1396,84,381,707,403,29,1279,40,57,70.2,42,2,833,5212,2775,882,800,90.7,32,26,/en/players/6f5ead86/matchlogs/2019-2020/possession/Hernani-Match-Logs
245,Gonzalo Higuaín,ar,FW,Juventus,31,1987,20.7,855,16,49,401,460,129,822,28,41,68.3,31,0,585,3195,1578,991,690,69.6,31,21,/en/players/8a08491a/matchlogs/2019-2020/possession/Gonzalo-Higuain-Match-Logs
246,Krisztofer Horváth,hu,"FW,DF",SPAL,17,2002,0.5,23,1,2,12,11,1,19,1,3,33.3,2,0,16,131,44,26,16,61.5,3,0,/en/players/4ce8f4a3/matchlogs/2019-2020/possession/Krisztofer-Horvath-Match-Logs
247,Elseid Hysaj,al,DF,Napoli,25,1994,16.5,1426,50,434,772,343,14,1281,16,24,66.7,17,1,1030,6052,3614,1038,1014,97.7,6,9,/en/players/2f3452eb/matchlogs/2019-2020/possession/Elseid-Hysaj-Match-Logs
248,Simone Iacoponi,it,DF,Parma,32,1987,33.9,1702,408,1059,693,48,21,1605,7,11,63.6,7,1,989,5881,3603,1082,1058,97.8,5,8,/en/players/63071a3f/matchlogs/2019-2020/possession/Simone-Iacoponi-Match-Logs
249,Roger Ibanez,br,DF,Roma,20,1998,6.8,402,77,223,195,17,6,391,3,5,60.0,3,0,276,2016,1033,268,265,98.9,4,5,/en/players/82efe6fa/matchlogs/2019-2020/possession/Roger-Ibanez-Match-Logs
250,Zlatan Ibrahimović,se,FW,Milan,37,1981,15.1,813,26,32,387,429,122,781,12,22,54.5,13,0,504,2275,1029,899,670,74.5,34,21,/en/players/4cde5509/matchlogs/2019-2020/possession/Zlatan-Ibrahimovic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Igor,br,DF,Fiorentina,21,1998,6.8,400,45,156,223,48,4,370,3,4,75.0,3,0,258,1567,1009,265,257,97.0,4,3,/en/players/a4e85758/matchlogs/2019-2020/possession/Igor-Match-Logs
252,Igor,br,DF,SPAL,21,1998,14.9,826,91,372,412,101,8,758,13,15,86.7,13,1,532,3479,2118,518,497,95.9,4,19,/en/players/a4e85758/matchlogs/2019-2020/possession/Igor-Match-Logs
253,Josip Iličić,si,FW,Atalanta,31,1988,18.5,1306,6,97,569,770,139,1228,63,109,57.8,69,4,1056,7714,4469,1310,1049,80.1,44,65,/en/players/68252d6d/matchlogs/2019-2020/possession/Josip-Ilicic-Match-Logs
254,Giannelli Imbula,cd,MF,Lecce,26,1992,1.4,78,2,27,48,15,0,77,4,6,66.7,4,0,64,466,243,61,60,98.4,1,4,/en/players/b86fe156/matchlogs/2019-2020/possession/Giannelli-Imbula-Match-Logs
255,Ciro Immobile,it,FW,Lazio,29,1990,35.2,1337,14,110,545,777,249,1297,32,65,49.2,35,3,1016,6267,3516,1619,1081,66.8,83,54,/en/players/4431aed2/matchlogs/2019-2020/possession/Ciro-Immobile-Match-Logs
256,Roberto Inglese,it,FW,Parma,27,1991,8.5,262,4,40,116,121,49,247,10,16,62.5,12,2,167,947,351,354,178,50.3,27,19,/en/players/6c1f7328/matchlogs/2019-2020/possession/Roberto-Inglese-Match-Logs
257,Lorenzo Insigne,it,"FW,MF",Napoli,28,1991,31.2,2181,12,202,960,1203,179,2050,66,114,57.9,71,4,1693,10825,6945,2031,1723,84.8,66,52,/en/players/2f557579/matchlogs/2019-2020/possession/Lorenzo-Insigne-Match-Logs
258,Artur Ioniță,md,MF,Cagliari,28,1990,21.1,884,39,202,508,243,32,855,15,22,68.2,16,0,557,3578,1923,684,551,80.6,8,21,/en/players/cedb3e36/matchlogs/2019-2020/possession/Artur-Ionita-Match-Logs
259,Jakub Iskra,pl,DF,SPAL,16,2002,0.9,57,6,13,32,16,1,54,2,2,100.0,2,0,39,254,160,43,42,97.7,0,1,/en/players/103b7264/matchlogs/2019-2020/possession/Jakub-Iskra-Match-Logs
260,Armando Izzo,it,DF,Torino,27,1992,29.8,1732,220,820,858,200,38,1666,11,14,78.6,11,0,1048,6542,3402,1058,1029,97.3,7,14,/en/players/89976232/matchlogs/2019-2020/possession/Armando-Izzo-Match-Logs
261,Filip Jagiełło,pl,MF,Genoa,21,1997,6.1,358,7,58,209,116,8,345,5,8,62.5,5,0,256,1377,691,309,267,86.4,8,4,/en/players/4cdcbc14/matchlogs/2019-2020/possession/Filip-Jagiello-Match-Logs
262,Mato Jajalo,ba,MF,Udinese,31,1988,18.3,1227,48,314,774,218,16,1168,28,42,66.7,31,0,827,4925,2616,818,773,94.5,11,19,/en/players/8c65eb5f/matchlogs/2019-2020/possession/Mato-Jajalo-Match-Logs
263,Marko Janković,me,"MF,DF",SPAL,24,1995,1.3,77,1,6,34,41,6,73,2,3,66.7,2,0,64,371,146,75,55,73.3,1,4,/en/players/9866afec/matchlogs/2019-2020/possession/Marko-Jankovic-Match-Logs
264,Jakub Jankto,cz,MF,Sampdoria,23,1996,23.3,1000,32,180,448,457,64,960,12,26,46.2,12,0,638,4227,2462,845,666,78.8,22,18,/en/players/1ea5f91c/matchlogs/2019-2020/possession/Jakub-Jankto-Match-Logs
265,Juan Jesus,br,DF,Roma,28,1991,1.5,85,11,55,32,0,0,81,0,0,,0,0,53,268,93,55,55,100.0,0,1,/en/players/79083382/matchlogs/2019-2020/possession/Juan-Jesus-Match-Logs
266,Jony,es,DF,Lazio,28,1991,13.1,768,25,170,273,364,20,630,11,22,50.0,13,1,494,2614,1633,528,479,90.7,26,11,/en/players/244f57b9/matchlogs/2019-2020/possession/Jony-Match-Logs
267,Jesse Joronen,fi,GK,Brescia,26,1993,29.0,964,858,961,3,0,0,552,0,0,,0,0,284,1886,1022,203,202,99.5,0,0,/en/players/7f66ea09/matchlogs/2019-2020/possession/Jesse-Joronen-Match-Logs
268,Hamed Junior Traorè,ci,"MF,FW",Sassuolo,19,2000,17.4,1032,11,118,480,521,67,943,26,36,72.2,26,0,741,4807,2870,904,751,83.1,24,42,/en/players/570bb4b9/matchlogs/2019-2020/possession/Hamed-Junior-Traore-Match-Logs
269,Musa Juwara,gm,"FW,MF",Bologna,17,2001,1.7,105,3,13,50,60,11,102,6,8,75.0,6,0,84,946,669,100,83,83.0,4,3,/en/players/7737dee2/matchlogs/2019-2020/possession/Musa-Juwara-Match-Logs
270,Nikola Kalinić,hr,FW,Roma,31,1988,6.3,192,1,4,78,114,38,184,1,2,50.0,1,0,118,564,212,265,158,59.6,14,8,/en/players/d4931a5a/matchlogs/2019-2020/possession/Nikola-Kalinic-Match-Logs
271,Yann Karamoh,fr,"FW,MF",Parma,21,1998,6.4,244,4,30,111,117,19,242,15,26,57.7,16,2,185,1179,639,244,175,71.7,22,12,/en/players/8b66d9cc/matchlogs/2019-2020/possession/Yann-Karamoh-Match-Logs
272,Franck Kessié,ci,MF,Milan,22,1996,32.3,2030,64,405,1239,513,88,1999,31,44,70.5,32,2,1465,8139,3807,1633,1490,91.2,32,42,/en/players/05e19d6a/matchlogs/2019-2020/possession/Franck-Kessie-Match-Logs
273,Sami Khedira,de,MF,Juventus,32,1987,7.6,416,15,79,207,150,22,405,2,3,66.7,2,0,266,1114,498,337,297,88.1,11,5,/en/players/38ac43d3/matchlogs/2019-2020/possession/Sami-Khedira-Match-Logs
274,Giorgos Kiriakopoulos,gr,DF,Sassuolo,23,1996,18.3,1341,58,453,576,434,26,1167,21,38,55.3,26,2,948,6196,3752,941,891,94.7,14,24,/en/players/0a483542/matchlogs/2019-2020/possession/Giorgos-Kiriakopoulos-Match-Logs
275,Simon Kjær,dk,DF,Atalanta,30,1989,3.2,183,22,99,90,2,1,178,0,1,0.0,0,0,106,479,184,106,104,98.1,0,0,/en/players/8b8a56ce/matchlogs/2019-2020/possession/Simon-Kjaer-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Simon Kjær,dk,DF,Milan,30,1989,13.8,824,152,499,351,12,7,800,0,0,,0,0,497,2046,1122,559,551,98.6,0,2,/en/players/8b8a56ce/matchlogs/2019-2020/possession/Simon-Kjaer-Match-Logs
277,Ragnar Klavan,ee,DF,Cagliari,33,1985,26.2,1439,270,901,630,35,7,1403,6,8,75.0,7,0,903,6250,3409,975,964,98.9,3,5,/en/players/008a6e6d/matchlogs/2019-2020/possession/Ragnar-Klavan-Match-Logs
278,Justin Kluivert,nl,FW,Roma,20,1999,16.8,679,6,69,313,379,60,669,28,52,53.8,33,3,528,4563,3102,674,505,74.9,28,22,/en/players/4c3a6744/matchlogs/2019-2020/possession/Justin-Kluivert-Match-Logs
279,Aleksandar Kolarov,rs,DF,Roma,33,1985,30.4,2129,113,595,945,743,68,1785,22,30,73.3,23,0,1241,7640,4975,1449,1346,92.9,18,19,/en/players/eda40760/matchlogs/2019-2020/possession/Aleksandar-Kolarov-Match-Logs
280,Christian Kouamé,ci,FW,Genoa,21,1997,10.2,381,13,36,176,192,60,368,10,22,45.5,11,0,264,1530,717,480,276,57.5,36,21,/en/players/58e933d2/matchlogs/2019-2020/possession/Christian-Kouame-Match-Logs
281,Christian Kouamé,ci,FW,Fiorentina,21,1997,3.3,168,3,12,100,69,21,163,10,18,55.6,10,0,123,706,413,213,128,60.1,15,12,/en/players/58e933d2/matchlogs/2019-2020/possession/Christian-Kouame-Match-Logs
282,Kalidou Koulibaly,sn,DF,Napoli,28,1991,23.4,1884,244,808,1132,76,23,1820,12,18,66.7,12,1,1289,7728,4635,1386,1362,98.3,5,8,/en/players/da974c7b/matchlogs/2019-2020/possession/Kalidou-Koulibaly-Match-Logs
283,Ladislav Krejčí,cz,DF,Bologna,27,1992,11.7,744,33,235,365,197,16,637,8,12,66.7,8,1,463,2916,1749,536,486,90.7,6,10,/en/players/58027adc/matchlogs/2019-2020/possession/Ladislav-Krejci-Match-Logs
284,Rade Krunić,ba,MF,Milan,25,1993,6.0,307,3,59,153,113,14,304,8,13,61.5,9,0,203,1100,564,244,209,85.7,8,11,/en/players/817c6964/matchlogs/2019-2020/possession/Rade-Krunic-Match-Logs
285,Juraj Kucka,sk,"MF,FW",Parma,32,1987,21.5,1049,65,225,546,337,57,1030,42,62,67.7,43,11,639,3493,1810,891,687,77.1,57,25,/en/players/5aaef9ef/matchlogs/2019-2020/possession/Juraj-Kucka-Match-Logs
286,Dejan Kulusevski,se,"FW,MF",Parma,19,2000,32.6,1646,31,236,810,793,182,1583,84,150,56.0,87,5,1321,11887,7331,1588,1168,73.6,104,89,/en/players/df3cda47/matchlogs/2019-2020/possession/Dejan-Kulusevski-Match-Logs
287,Marash Kumbulla,al,DF,Hellas Verona,19,2000,21.7,1166,153,575,602,62,15,1138,4,6,66.7,4,0,697,3467,1784,733,706,96.3,4,3,/en/players/a40819d9/matchlogs/2019-2020/possession/Marash-Kumbulla-Match-Logs
288,Jasmin Kurtić,si,MF,SPAL,30,1989,15.7,880,34,149,472,346,32,847,27,39,69.2,29,2,631,4782,2906,775,661,85.3,15,28,/en/players/144607cc/matchlogs/2019-2020/possession/Jasmin-Kurtic-Match-Logs
289,Jasmin Kurtić,si,"MF,FW",Parma,30,1989,18.5,971,43,226,538,291,19,933,6,10,60.0,6,0,639,4488,2480,758,684,90.2,16,9,/en/players/144607cc/matchlogs/2019-2020/possession/Jasmin-Kurtic-Match-Logs
290,Antonino La Gumina,it,FW,Sampdoria,23,1996,2.1,51,1,4,25,26,6,48,1,2,50.0,1,0,38,225,107,86,42,48.8,6,4,/en/players/822a7761/matchlogs/2019-2020/possession/Antonino-La-Gumina-Match-Logs
291,Andrea La Mantia,it,FW,Lecce,28,1991,6.1,184,13,23,91,76,32,182,3,4,75.0,3,0,99,359,120,234,136,58.1,9,3,/en/players/c375dfa5/matchlogs/2019-2020/possession/Andrea-La-Mantia-Match-Logs
292,Riccardo Ladinetti,it,MF,Cagliari,18,2000,1.4,83,4,23,56,8,0,77,0,0,,0,0,53,291,157,59,58,98.3,0,0,/en/players/ff4296df/matchlogs/2019-2020/possession/Riccardo-Ladinetti-Match-Logs
293,Gianluca Lapadula,it,FW,Lecce,29,1990,19.8,604,14,62,284,291,133,550,22,35,62.9,25,1,372,2179,1051,893,425,47.6,60,39,/en/players/2ead2809/matchlogs/2019-2020/possession/Gianluca-Lapadula-Match-Logs
294,Danilo Larangeira,br,DF,Bologna,35,1984,29.3,1571,281,858,784,40,10,1482,7,7,100.0,7,0,826,5827,3805,888,867,97.6,6,2,/en/players/fed5f993/matchlogs/2019-2020/possession/Danilo-Larangeira-Match-Logs
295,Kevin Lasagna,it,FW,Udinese,26,1992,28.5,836,22,81,359,453,162,801,14,40,35.0,16,0,497,3911,2350,1029,541,52.6,83,30,/en/players/09538fdb/matchlogs/2019-2020/possession/Kevin-Lasagna-Match-Logs
296,Vincent Laurini,fr,DF,Parma,30,1989,9.8,637,45,219,338,126,1,539,9,11,81.8,9,0,370,2201,1271,388,375,96.6,2,13,/en/players/3535098b/matchlogs/2019-2020/possession/Vincent-Laurini-Match-Logs
297,Diego Laxalt,uy,"DF,MF",Torino,26,1993,6.6,396,25,111,186,136,14,345,3,12,25.0,5,0,222,1620,921,247,212,85.8,9,5,/en/players/f26e3c59/matchlogs/2019-2020/possession/Diego-Laxalt-Match-Logs
298,Diego Laxalt,uy,DF,Milan,26,1993,1.9,133,4,32,85,35,3,117,1,2,50.0,1,0,86,583,380,99,90,90.9,1,0,/en/players/f26e3c59/matchlogs/2019-2020/possession/Diego-Laxalt-Match-Logs
299,Valentino Lazaro,at,"DF,MF",Inter,23,1996,3.6,244,5,54,85,120,10,206,6,14,42.9,6,0,162,1026,729,175,151,86.3,7,4,/en/players/016ff750/matchlogs/2019-2020/possession/Valentino-Lazaro-Match-Logs
300,Darko Lazović,rs,DF,Hellas Verona,28,1990,36.0,1972,90,379,891,815,117,1659,45,99,45.5,48,3,1168,7935,5580,1485,1250,84.2,38,20,/en/players/5128bde4/matchlogs/2019-2020/possession/Darko-Lazovic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Manuel Lazzari,it,DF,Lazio,25,1993,28.3,1295,47,314,473,644,88,1126,37,73,50.7,42,2,940,7715,5658,1018,878,86.2,31,27,/en/players/02caf6e0/matchlogs/2019-2020/possession/Manuel-Lazzari-Match-Logs
302,Rafael Leão,pt,FW,Milan,20,1999,15.6,649,8,51,282,391,100,641,41,63,65.1,44,3,492,4521,2960,779,537,68.9,32,30,/en/players/20730eae/matchlogs/2019-2020/possession/Rafael-Leao-Match-Logs
303,Lucas Leiva,br,MF,Lazio,32,1987,20.1,1346,72,366,864,180,8,1314,7,12,58.3,9,1,857,4163,2099,873,842,96.4,7,14,/en/players/4c78b5ed/matchlogs/2019-2020/possession/Lucas-Leiva-Match-Logs
