Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
404,Goran Pandev,mk,"FW,MF",Genoa,36,1983,18.7,442,586,75.4,6934,1911,442,586,75.4,442,586,75.4,442,586,75.4,1,2.1,-1.1,21,31,28,4,67,/en/players/d711d04f/matchlogs/2019-2020/passing/Goran-Pandev-Match-Logs
405,Andrea Papetti,it,DF,Brescia,17,2002,10.2,274,323,84.8,6058,1762,274,323,84.8,274,323,84.8,274,323,84.8,0,0.1,-0.1,1,8,1,0,13,/en/players/4195b8b6/matchlogs/2019-2020/passing/Andrea-Papetti-Match-Logs
406,Lucas Paquetá,br,"MF,FW",Milan,21,1997,12.3,455,578,78.7,8025,2322,455,578,78.7,455,578,78.7,455,578,78.7,1,1.2,-0.2,18,55,17,1,70,/en/players/9b6f7fd5/matchlogs/2019-2020/passing/Lucas-Paqueta-Match-Logs
407,Marco Parolo,it,MF,Lazio,34,1985,18.9,667,771,86.5,11872,3289,667,771,86.5,667,771,86.5,667,771,86.5,0,0.5,-0.5,7,73,5,2,73,/en/players/ed5886d2/matchlogs/2019-2020/passing/Marco-Parolo-Match-Logs
408,Mario Pašalić,hr,"MF,FW",Atalanta,24,1995,26.9,1278,1446,88.4,25200,5070,1278,1446,88.4,1278,1446,88.4,1278,1446,88.4,5,3.0,+2.0,40,116,25,5,112,/en/players/e599253a/matchlogs/2019-2020/passing/Mario-Pasalic-Match-Logs
409,Javier Pastore,ar,MF,Roma,30,1989,5.7,241,294,82.0,4707,1378,241,294,82.0,241,294,82.0,241,294,82.0,1,0.7,+0.3,5,30,5,1,33,/en/players/881ef58c/matchlogs/2019-2020/passing/Javier-Pastore-Match-Logs
410,Patric,es,DF,Lazio,26,1993,18.6,1082,1213,89.2,24654,7366,1082,1213,89.2,1082,1213,89.2,1082,1213,89.2,0,0.2,-0.2,5,88,5,1,96,/en/players/f7223718/matchlogs/2019-2020/passing/Patric-Match-Logs
411,Leonardo Pavoletti,it,FW,Cagliari,30,1988,0.5,14,16,87.5,156,8,14,16,87.5,14,16,87.5,14,16,87.5,0,0.0,0.0,0,0,0,0,0,/en/players/d37b0350/matchlogs/2019-2020/passing/Leonardo-Pavoletti-Match-Logs
412,Nehuén Paz,ar,DF,Bologna,26,1993,1.3,35,45,77.8,796,271,35,45,77.8,35,45,77.8,35,45,77.8,1,0.0,+1.0,1,2,1,0,3,/en/players/42b1a58a/matchlogs/2019-2020/passing/Nehuen-Paz-Match-Logs
413,Nehuén Paz,ar,DF,Lecce,26,1993,9.4,386,443,87.1,8191,2973,386,443,87.1,386,443,87.1,386,443,87.1,0,0.0,0.0,0,17,1,0,29,/en/players/42b1a58a/matchlogs/2019-2020/passing/Nehuen-Paz-Match-Logs
414,Giampaolo Pazzini,it,FW,Hellas Verona,34,1984,3.4,50,67,74.6,832,101,50,67,74.6,50,67,74.6,50,67,74.6,0,0.2,-0.2,4,3,0,0,4,/en/players/6ca663b4/matchlogs/2019-2020/passing/Giampaolo-Pazzini-Match-Logs
415,Pedro,br,FW,Fiorentina,22,1997,0.7,14,19,73.7,196,11,14,19,73.7,14,19,73.7,14,19,73.7,0,0.0,0.0,1,0,0,0,0,/en/players/1ab6fad3/matchlogs/2019-2020/passing/Pedro-Match-Logs
416,João Pedro,br,"FW,MF",Cagliari,27,1992,35.0,649,849,76.4,12491,2189,649,849,76.4,649,849,76.4,649,849,76.4,4,2.7,+1.3,29,49,17,0,60,/en/players/81255c03/matchlogs/2019-2020/passing/Joao-Pedro-Match-Logs
417,Daouda Peeters,be,MF,Juventus,20,1999,0.2,13,13,100.0,263,57,13,13,100.0,13,13,100.0,13,13,100.0,0,0.0,0.0,0,4,0,0,0,/en/players/e83f8ebb/matchlogs/2019-2020/passing/Daouda-Peeters-Match-Logs
418,Gianluca Pegolo,it,GK,Sassuolo,38,1981,5.0,130,158,82.3,2688,1463,130,158,82.3,130,158,82.3,130,158,82.3,0,0.0,0.0,0,0,0,0,0,/en/players/f058ed1f/matchlogs/2019-2020/passing/Gianluca-Pegolo-Match-Logs
419,Lorenzo Pellegrini,it,MF,Roma,23,1996,23.3,930,1226,75.9,18261,5307,930,1226,75.9,930,1226,75.9,930,1226,75.9,9,8.3,+0.7,67,101,57,11,185,/en/players/4a5a45c7/matchlogs/2019-2020/passing/Lorenzo-Pellegrini-Match-Logs
420,Luca Pellegrini,it,DF,Cagliari,20,1999,21.2,793,1092,72.6,14863,6616,793,1092,72.6,793,1092,72.6,793,1092,72.6,5,2.4,+2.6,25,46,31,18,125,/en/players/3b61c9ec/matchlogs/2019-2020/passing/Luca-Pellegrini-Match-Logs
421,Federico Peluso,it,DF,Sassuolo,35,1984,16.8,868,987,87.9,16778,5915,868,987,87.9,868,987,87.9,868,987,87.9,2,0.1,+1.9,4,49,3,0,63,/en/players/4f2908e5/matchlogs/2019-2020/passing/Federico-Peluso-Match-Logs
422,Gastón Pereiro,uy,"MF,FW",Cagliari,24,1995,3.9,92,138,66.7,1545,367,92,138,66.7,92,138,66.7,92,138,66.7,0,0.3,-0.3,2,8,3,1,11,/en/players/7ec7738e/matchlogs/2019-2020/passing/Gaston-Pereiro-Match-Logs
423,Bruno Peres,br,DF,Roma,29,1990,11.7,534,635,84.1,9829,2778,534,635,84.1,534,635,84.1,534,635,84.1,2,1.3,+0.7,11,15,18,10,62,/en/players/852351df/matchlogs/2019-2020/passing/Bruno-Peres-Match-Logs
424,Carles Pérez,es,"FW,MF",Roma,21,1998,6.3,186,220,84.5,3348,546,186,220,84.5,186,220,84.5,186,220,84.5,3,1.2,+1.8,9,9,5,0,16,/en/players/a8f21b9f/matchlogs/2019-2020/passing/Carles-Perez-Match-Logs
425,Mattia Perin,it,GK,Genoa,26,1992,21.0,456,735,62.0,15011,9879,456,735,62.0,456,735,62.0,456,735,62.0,0,0.1,-0.1,2,24,2,0,0,/en/players/4c62d0c8/matchlogs/2019-2020/passing/Mattia-Perin-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Diego Perotti,ar,"FW,MF",Roma,31,1988,9.7,305,391,78.0,5183,1172,305,391,78.0,305,391,78.0,305,391,78.0,3,2.6,+0.4,23,23,9,2,35,/en/players/a40d5a0c/matchlogs/2019-2020/passing/Diego-Perotti-Match-Logs
427,Matteo Pessina,it,"MF,FW",Hellas Verona,22,1997,27.7,1044,1347,77.5,17829,4741,1044,1347,77.5,1044,1347,77.5,1044,1347,77.5,0,1.3,-1.3,20,121,24,3,130,/en/players/780e3631/matchlogs/2019-2020/passing/Matteo-Pessina-Match-Logs
428,Andrea Petagna,it,FW,SPAL,24,1995,33.7,644,876,73.5,11752,1966,644,876,73.5,644,876,73.5,644,876,73.5,1,3.4,-2.4,36,37,27,3,69,/en/players/03f946ed/matchlogs/2019-2020/passing/Andrea-Petagna-Match-Logs
429,Jacopo Petriccione,it,MF,Lecce,24,1995,23.8,1091,1264,86.3,23032,6194,1091,1264,86.3,1091,1264,86.3,1091,1264,86.3,5,2.1,+2.9,41,101,31,10,136,/en/players/909bce7f/matchlogs/2019-2020/passing/Jacopo-Petriccione-Match-Logs
430,Germán Pezzella,ar,DF,Fiorentina,28,1991,31.4,996,1157,86.1,22627,6576,996,1157,86.1,996,1157,86.1,996,1157,86.1,1,0.3,+0.7,7,45,4,2,46,/en/players/8c725b43/matchlogs/2019-2020/passing/German-Pezzella-Match-Logs
431,Giuseppe Pezzella,it,DF,Parma,21,1997,10.5,367,487,75.4,7168,2340,367,487,75.4,367,487,75.4,367,487,75.4,0,0.2,-0.2,4,33,7,3,51,/en/players/149c5f5d/matchlogs/2019-2020/passing/Giuseppe-Pezzella-Match-Logs
432,Giuseppe Pezzella,it,DF,Udinese,21,1997,0.9,33,49,67.3,604,233,33,49,67.3,33,49,67.3,33,49,67.3,0,0.0,0.0,1,2,1,1,6,/en/players/149c5f5d/matchlogs/2019-2020/passing/Giuseppe-Pezzella-Match-Logs
433,Krzysztof Piątek,pl,FW,Milan,24,1995,13.1,181,239,75.7,2630,373,181,239,75.7,181,239,75.7,181,239,75.7,0,0.9,-0.9,13,15,4,1,14,/en/players/17f3620a/matchlogs/2019-2020/passing/Krzysztof-Piatek-Match-Logs
434,Stefano Piccinini,it,DF,Sassuolo,16,2002,0.1,20,22,90.9,333,55,20,22,90.9,20,22,90.9,20,22,90.9,0,0.0,0.0,1,1,1,0,1,/en/players/6010ba04/matchlogs/2019-2020/passing/Stefano-Piccinini-Match-Logs
435,Roberto Piccoli,it,FW,Atalanta,18,2001,0.2,5,6,83.3,78,14,5,6,83.3,5,6,83.3,5,6,83.3,0,0.0,0.0,1,0,0,0,0,/en/players/1cadaf34/matchlogs/2019-2020/passing/Roberto-Piccoli-Match-Logs
436,Andrea Pinamonti,it,FW,Genoa,20,1999,24.8,440,624,70.5,6362,728,440,624,70.5,440,624,70.5,440,624,70.5,1,0.6,+0.4,14,17,7,1,18,/en/players/08aa9cd1/matchlogs/2019-2020/passing/Andrea-Pinamonti-Match-Logs
437,Simone Pinna,it,DF,Cagliari,21,1997,1.0,64,78,82.1,1436,641,64,78,82.1,64,78,82.1,64,78,82.1,0,0.1,-0.1,2,11,2,1,11,/en/players/6523afa4/matchlogs/2019-2020/passing/Simone-Pinna-Match-Logs
438,Carlo Pinsoglio,it,GK,Juventus,29,1990,0.2,3,3,100.0,81,69,3,3,100.0,3,3,100.0,3,3,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/f6a06749/matchlogs/2019-2020/passing/Carlo-Pinsoglio-Match-Logs
439,Lorenzo Pirola,it,DF,Inter,17,2002,0.1,9,9,100.0,186,13,9,9,100.0,9,9,100.0,9,9,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/caec77da/matchlogs/2019-2020/passing/Lorenzo-Pirola-Match-Logs
440,Fabio Pisacane,it,DF,Cagliari,33,1986,27.1,964,1087,88.7,21145,5398,964,1087,88.7,964,1087,88.7,964,1087,88.7,0,0.3,-0.3,5,19,5,2,41,/en/players/56400c01/matchlogs/2019-2020/passing/Fabio-Pisacane-Match-Logs
441,Miralem Pjanić,ba,MF,Juventus,29,1990,25.3,1767,2014,87.7,31154,10144,1767,2014,87.7,1767,2014,87.7,1767,2014,87.7,6,3.3,+2.7,49,207,23,2,209,/en/players/ad6df2d5/matchlogs/2019-2020/passing/Miralem-Pjanic-Match-Logs
442,Andrea Poli,it,MF,Bologna,29,1989,21.3,954,1066,89.5,16438,4273,954,1066,89.5,954,1066,89.5,954,1066,89.5,0,1.8,-1.8,18,121,21,3,103,/en/players/b3fd7075/matchlogs/2019-2020/passing/Andrea-Poli-Match-Logs
443,Matteo Politano,it,FW,Napoli,25,1993,8.3,277,363,76.3,4239,986,277,363,76.3,277,363,76.3,277,363,76.3,2,1.5,+0.5,19,14,13,2,31,/en/players/5e861944/matchlogs/2019-2020/passing/Matteo-Politano-Match-Logs
444,Matteo Politano,it,FW,Inter,25,1993,2.9,86,126,68.3,1409,348,86,126,68.3,86,126,68.3,86,126,68.3,0,0.7,-0.7,8,2,4,2,9,/en/players/5e861944/matchlogs/2019-2020/passing/Matteo-Politano-Match-Logs
445,Erick Pulgar,cl,MF,Fiorentina,25,1994,32.8,1410,1738,81.1,28418,8679,1410,1738,81.1,1410,1738,81.1,1410,1738,81.1,6,6.7,-0.7,83,122,24,6,213,/en/players/4611e028/matchlogs/2019-2020/passing/Erick-Pulgar-Match-Logs
446,Ignacio Pussetto,ar,"FW,DF",Udinese,23,1995,3.8,87,128,68.0,1512,529,87,128,68.0,87,128,68.0,87,128,68.0,0,0.8,-0.8,11,5,4,1,14,/en/players/62437b4f/matchlogs/2019-2020/passing/Ignacio-Pussetto-Match-Logs
447,Fabio Quagliarella,it,FW,Sampdoria,36,1983,25.3,376,548,68.6,6542,1652,376,548,68.6,376,548,68.6,376,548,68.6,3,4.4,-1.4,35,33,20,4,50,/en/players/ee4f2f3b/matchlogs/2019-2020/passing/Fabio-Quagliarella-Match-Logs
448,Adrien Rabiot,fr,MF,Juventus,24,1995,21.2,1017,1141,89.1,16101,2892,1017,1141,89.1,1017,1141,89.1,1017,1141,89.1,1,0.8,+0.2,14,81,9,3,46,/en/players/8794e251/matchlogs/2019-2020/passing/Adrien-Rabiot-Match-Logs
449,Ivan Radovanović,rs,MF,Genoa,30,1988,14.6,689,797,86.4,15850,4006,689,797,86.4,689,797,86.4,689,797,86.4,1,0.6,+0.4,15,85,10,3,77,/en/players/023937a9/matchlogs/2019-2020/passing/Ivan-Radovanovic-Match-Logs
450,Ionuț Radu,ro,GK,Genoa,22,1997,17.0,535,659,81.2,14013,7574,535,659,81.2,535,659,81.2,535,659,81.2,1,0.1,+0.9,1,12,1,0,0,/en/players/67f649be/matchlogs/2019-2020/passing/Ionut-Radu-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Ștefan Radu,ro,DF,Lazio,32,1986,25.6,1197,1372,87.2,23176,8477,1197,1372,87.2,1197,1372,87.2,1197,1372,87.2,0,0.7,-0.7,13,112,14,7,119,/en/players/53de807a/matchlogs/2019-2020/passing/Stefan-Radu-Match-Logs
452,Boris Radunović,rs,GK,Hellas Verona,23,1996,3.0,37,61,60.7,1263,867,37,61,60.7,37,61,60.7,37,61,60.7,0,0.0,0.0,0,0,0,0,0,/en/players/0dfce079/matchlogs/2019-2020/passing/Boris-Radunovic-Match-Logs
453,Rafael,br,GK,Cagliari,37,1982,5.0,107,153,69.9,3350,2177,107,153,69.9,107,153,69.9,107,153,69.9,0,0.0,0.0,0,1,0,0,0,/en/players/dd06d56c/matchlogs/2019-2020/passing/Rafael-Match-Logs
454,Daniele Ragatzu,it,"MF,FW",Cagliari,27,1991,3.5,139,172,80.8,2309,440,139,172,80.8,139,172,80.8,139,172,80.8,0,0.8,-0.8,9,6,7,2,15,/en/players/282b3a4d/matchlogs/2019-2020/passing/Daniele-Ragatzu-Match-Logs
455,Gastón Ramírez,uy,"MF,FW",Sampdoria,28,1990,15.5,457,641,71.3,8377,2553,457,641,71.3,457,641,71.3,457,641,71.3,2,3.1,-1.1,34,36,23,3,89,/en/players/2c851997/matchlogs/2019-2020/passing/Gaston-Ramirez-Match-Logs
456,Aaron Ramsey,wal,MF,Juventus,28,1990,11.7,649,746,87.0,9596,1744,649,746,87.0,649,746,87.0,649,746,87.0,1,1.6,-0.6,18,57,5,1,38,/en/players/ef619b0b/matchlogs/2019-2020/passing/Aaron-Ramsey-Match-Logs
457,Luca Ranieri,it,DF,Fiorentina,20,1999,2.6,137,159,86.2,2863,1155,137,159,86.2,137,159,86.2,137,159,86.2,0,0.7,-0.7,5,12,1,1,22,/en/players/8c63fae5/matchlogs/2019-2020/passing/Luca-Ranieri-Match-Logs
458,Andrea Ranocchia,it,DF,Inter,31,1988,5.8,298,337,88.4,7447,2153,298,337,88.4,298,337,88.4,298,337,88.4,0,0.0,0.0,0,12,0,0,8,/en/players/539230cf/matchlogs/2019-2020/passing/Andrea-Ranocchia-Match-Logs
459,Giacomo Raspadori,it,"MF,FW",Sassuolo,19,2000,2.9,94,115,81.7,1496,199,94,115,81.7,94,115,81.7,94,115,81.7,0,0.2,-0.2,5,8,2,1,5,/en/players/6e058f06/matchlogs/2019-2020/passing/Giacomo-Raspadori-Match-Logs
460,Ante Rebić,hr,FW,Milan,25,1993,15.5,268,435,61.6,4363,1165,268,435,61.6,268,435,61.6,268,435,61.6,3,2.9,+0.1,33,11,25,8,39,/en/players/536cebe5/matchlogs/2019-2020/passing/Ante-Rebic-Match-Logs
461,Arkadiusz Reca,pl,DF,SPAL,24,1995,21.4,714,971,73.5,12176,5292,714,971,73.5,714,971,73.5,714,971,73.5,2,1.7,+0.3,24,50,15,10,128,/en/players/6213fd82/matchlogs/2019-2020/passing/Arkadiusz-Reca-Match-Logs
462,Vasco Regini,it,DF,Sampdoria,28,1990,1.9,54,65,83.1,1168,393,54,65,83.1,54,65,83.1,54,65,83.1,0,0.0,0.0,1,7,0,0,3,/en/players/339c6ed4/matchlogs/2019-2020/passing/Vasco-Regini-Match-Logs
463,Vasco Regini,it,DF,Parma,28,1990,0.6,21,22,95.5,364,78,21,22,95.5,21,22,95.5,21,22,95.5,0,0.0,0.0,0,0,0,0,1,/en/players/339c6ed4/matchlogs/2019-2020/passing/Vasco-Regini-Match-Logs
464,Pepe Reina,es,GK,Milan,36,1982,1.0,27,37,73.0,959,669,27,37,73.0,27,37,73.0,27,37,73.0,0,0.0,0.0,0,1,0,0,0,/en/players/e358587b/matchlogs/2019-2020/passing/Pepe-Reina-Match-Logs
465,Franck Ribéry,fr,FW,Fiorentina,36,1983,15.7,623,740,84.2,10941,2713,623,740,84.2,623,740,84.2,623,740,84.2,3,3.9,-0.9,37,67,39,4,90,/en/players/f61c7c4e/matchlogs/2019-2020/passing/Franck-Ribery-Match-Logs
466,Davide Riccardi,it,DF,Lecce,23,1996,0.2,2,3,66.7,56,50,2,3,66.7,2,3,66.7,2,3,66.7,0,0.0,0.0,0,1,0,0,1,/en/players/7b4b9221/matchlogs/2019-2020/passing/Davide-Riccardi-Match-Logs
467,Emiliano Rigoni,ar,"MF,FW",Sampdoria,26,1993,4.8,124,193,64.2,2251,789,124,193,64.2,124,193,64.2,124,193,64.2,1,0.7,+0.3,16,12,8,3,32,/en/players/a1216563/matchlogs/2019-2020/passing/Emiliano-Rigoni-Match-Logs
468,Tomás Rincón,ve,MF,Torino,31,1988,30.0,1071,1303,82.2,21416,5768,1071,1303,82.2,1071,1303,82.2,1071,1303,82.2,3,1.6,+1.4,25,99,24,6,121,/en/players/f1cfc209/matchlogs/2019-2020/passing/Tomas-Rincon-Match-Logs
469,Andrea Rispoli,it,DF,Lecce,30,1988,21.2,841,1093,76.9,15523,7037,841,1093,76.9,841,1093,76.9,841,1093,76.9,0,1.2,-1.2,16,44,21,16,110,/en/players/39ee6cb6/matchlogs/2019-2020/passing/Andrea-Rispoli-Match-Logs
470,Ricardo Rodríguez,ch,DF,Milan,26,1992,4.3,242,285,84.9,5273,1468,242,285,84.9,242,285,84.9,242,285,84.9,0,0.2,-0.2,2,14,6,4,19,/en/players/7f78ad23/matchlogs/2019-2020/passing/Ricardo-Rodriguez-Match-Logs
471,Marko Rog,hr,MF,Cagliari,24,1995,25.7,1005,1176,85.5,17405,4205,1005,1176,85.5,1005,1176,85.5,1005,1176,85.5,1,1.6,-0.6,28,89,10,3,102,/en/players/b6b2b820/matchlogs/2019-2020/passing/Marko-Rog-Match-Logs
472,Rogério,br,DF,Sassuolo,21,1998,11.3,596,706,84.4,10274,3378,596,706,84.4,596,706,84.4,596,706,84.4,1,1.1,-0.1,13,48,15,9,67,/en/players/10e7f486/matchlogs/2019-2020/passing/Rogerio-Match-Logs
473,Filippo Romagna,it,DF,Sassuolo,22,1997,16.4,971,1026,94.6,18301,4855,971,1026,94.6,971,1026,94.6,971,1026,94.6,0,0.2,-0.2,3,35,0,0,28,/en/players/84594618/matchlogs/2019-2020/passing/Filippo-Romagna-Match-Logs
474,Alessio Romagnoli,it,DF,Milan,24,1995,34.3,1806,1964,92.0,37991,12319,1806,1964,92.0,1806,1964,92.0,1806,1964,92.0,0,0.6,-0.6,11,119,5,0,119,/en/players/3ead85f9/matchlogs/2019-2020/passing/Alessio-Romagnoli-Match-Logs
475,Cristian Romero,ar,DF,Genoa,21,1998,28.6,1350,1535,87.9,28659,9009,1350,1535,87.9,1350,1535,87.9,1350,1535,87.9,1,0.5,+0.5,8,45,4,1,71,/en/players/a3d94a58/matchlogs/2019-2020/passing/Cristian-Romero-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Rômulo,it,MF,Brescia,32,1987,19.1,438,548,79.9,6327,1502,438,548,79.9,438,548,79.9,438,548,79.9,3,1.0,+2.0,17,33,8,1,41,/en/players/07abb358/matchlogs/2019-2020/passing/Romulo-Match-Logs
477,Rômulo,it,DF,Genoa,32,1987,0.2,5,8,62.5,107,21,5,8,62.5,5,8,62.5,5,8,62.5,0,0.0,0.0,0,0,0,0,1,/en/players/07abb358/matchlogs/2019-2020/passing/Romulo-Match-Logs
478,Cristiano Ronaldo,pt,FW,Juventus,34,1985,32.4,1086,1289,84.3,15555,3004,1086,1289,84.3,1086,1289,84.3,1086,1289,84.3,5,5.2,-0.2,50,64,36,5,94,/en/players/dea698d9/matchlogs/2019-2020/passing/Cristiano-Ronaldo-Match-Logs
479,Marten de Roon,nl,MF,Atalanta,28,1991,30.2,1758,2021,87.0,32673,9743,1758,2021,87.0,1758,2021,87.0,1758,2021,87.0,5,2.1,+2.9,30,175,24,5,189,/en/players/2a1beb34/matchlogs/2019-2020/passing/Marten-de-Roon-Match-Logs
480,Antonio Rosati,it,GK,Torino,36,1983,1.0,27,37,73.0,838,604,27,37,73.0,27,37,73.0,27,37,73.0,0,0.0,0.0,0,0,0,0,0,/en/players/28a15394/matchlogs/2019-2020/passing/Antonio-Rosati-Match-Logs
481,Luca Rossettini,it,DF,Lecce,34,1985,25.1,889,1029,86.4,21403,6194,889,1029,86.4,889,1029,86.4,889,1029,86.4,2,0.9,+1.1,4,33,2,0,33,/en/players/47a500ae/matchlogs/2019-2020/passing/Luca-Rossettini-Match-Logs
482,Francesco Rossi,it,GK,Atalanta,28,1991,0.1,3,3,100.0,80,73,3,3,100.0,3,3,100.0,3,3,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/7b5f516f/matchlogs/2019-2020/passing/Francesco-Rossi-Match-Logs
483,Nicolò Rovella,it,MF,Genoa,17,2001,1.2,58,68,85.3,1186,192,58,68,85.3,58,68,85.3,58,68,85.3,0,0.0,0.0,0,4,1,0,1,/en/players/e58cbfd5/matchlogs/2019-2020/passing/Nicolo-Rovella-Match-Logs
484,Amir Rrahmani,xk,DF,Hellas Verona,25,1994,35.9,1221,1517,80.5,24671,8024,1221,1517,80.5,1221,1517,80.5,1221,1517,80.5,1,0.8,+0.2,13,98,5,0,101,/en/players/4b3e1a38/matchlogs/2019-2020/passing/Amir-Rrahmani-Match-Logs
485,Dion Ruffo Luci,it,MF,Bologna,18,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/players/f239e6dd/matchlogs/2019-2020/passing/Dion-Ruffo-Luci-Match-Logs
486,Daniele Rugani,it,DF,Juventus,25,1994,7.7,393,434,90.6,7629,2651,393,434,90.6,393,434,90.6,393,434,90.6,0,0.0,0.0,0,17,0,0,19,/en/players/14b8fcdf/matchlogs/2019-2020/passing/Daniele-Rugani-Match-Logs
487,Mário Rui,pt,DF,Napoli,28,1991,21.8,1653,1994,82.9,28157,9742,1653,1994,82.9,1653,1994,82.9,1653,1994,82.9,2,3.3,-1.3,34,114,47,17,181,/en/players/0b5a292a/matchlogs/2019-2020/passing/Mario-Rui-Match-Logs
488,Fabián Ruiz Peña,es,MF,Napoli,23,1996,29.8,2118,2353,90.0,39614,9628,2118,2353,90.0,2118,2353,90.0,2118,2353,90.0,6,4.8,+1.2,48,240,54,4,236,/en/players/c0c7ff58/matchlogs/2019-2020/passing/Fabian-Ruiz-Pena-Match-Logs
489,Stefano Sabelli,it,DF,Brescia,26,1993,35.2,1454,1981,73.4,27728,14397,1454,1981,73.4,1454,1981,73.4,1454,1981,73.4,3,3.7,-0.7,38,149,54,22,358,/en/players/0ccac09c/matchlogs/2019-2020/passing/Stefano-Sabelli-Match-Logs
490,Alexis Saelemaekers,be,"FW,MF",Milan,20,1999,7.6,280,341,82.1,4160,963,280,341,82.1,280,341,82.1,280,341,82.1,0,1.1,-1.1,10,15,11,4,32,/en/players/ee251371/matchlogs/2019-2020/passing/Alexis-Saelemaekers-Match-Logs
491,Jacopo Sala,it,DF,SPAL,27,1991,9.5,373,471,79.2,6291,2084,373,471,79.2,373,471,79.2,373,471,79.2,0,0.3,-0.3,7,21,8,3,46,/en/players/da5a981b/matchlogs/2019-2020/passing/Jacopo-Sala-Match-Logs
492,Bartosz Salamon,pl,DF,SPAL,28,1991,3.8,131,144,91.0,3153,1325,131,144,91.0,131,144,91.0,131,144,91.0,0,0.0,0.0,0,13,2,0,9,/en/players/9b30df1e/matchlogs/2019-2020/passing/Bartosz-Salamon-Match-Logs
493,Eddy Salcedo,it,"FW,MF",Hellas Verona,17,2001,7.6,138,221,62.4,1983,509,138,221,62.4,138,221,62.4,138,221,62.4,0,1.6,-1.6,8,9,8,4,17,/en/players/0489bb30/matchlogs/2019-2020/passing/Eddy-Salcedo-Match-Logs
494,Antonio Sanabria,py,FW,Genoa,23,1996,15.4,290,379,76.5,4754,664,290,379,76.5,290,379,76.5,290,379,76.5,2,1.9,+0.1,15,22,4,0,16,/en/players/0a447501/matchlogs/2019-2020/passing/Antonio-Sanabria-Match-Logs
495,Alexis Sánchez,cl,FW,Inter,30,1988,10.3,297,410,72.4,6015,1868,297,410,72.4,297,410,72.4,297,410,72.4,8,3.2,+4.8,33,31,30,4,72,/en/players/2c0f8e9e/matchlogs/2019-2020/passing/Alexis-Sanchez-Match-Logs
496,Alex Sandro,br,DF,Juventus,28,1991,26.5,1699,1973,86.1,30907,10544,1699,1973,86.1,1699,1973,86.1,1699,1973,86.1,3,2.5,+0.5,34,112,47,16,193,/en/players/0d82903c/matchlogs/2019-2020/passing/Alex-Sandro-Match-Logs
497,Nicola Sansone,it,"FW,MF",Bologna,27,1991,25.2,715,986,72.5,12022,4071,715,986,72.5,715,986,72.5,715,986,72.5,3,4.0,-1.0,43,64,25,8,132,/en/players/7eb97a8e/matchlogs/2019-2020/passing/Nicola-Sansone-Match-Logs
498,Federico Santander,py,FW,Bologna,28,1991,8.6,181,267,67.8,2776,543,181,267,67.8,181,267,67.8,181,267,67.8,0,0.9,-0.9,14,15,3,0,18,/en/players/df85d472/matchlogs/2019-2020/passing/Federico-Santander-Match-Logs
499,Davide Santon,it,DF,Roma,28,1991,6.9,367,406,90.4,7234,1670,367,406,90.4,367,406,90.4,367,406,90.4,0,0.1,-0.1,2,13,7,0,34,/en/players/88c89891/matchlogs/2019-2020/passing/Davide-Santon-Match-Logs
500,Samir Santos,br,DF,Udinese,24,1994,17.2,657,755,87.0,12629,4664,657,755,87.0,657,755,87.0,657,755,87.0,0,0.4,-0.4,5,47,2,0,60,/en/players/92b4758e/matchlogs/2019-2020/passing/Samir-Santos-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Riccardo Saponara,it,"MF,FW",Lecce,27,1991,10.5,392,518,75.7,6945,2076,392,518,75.7,392,518,75.7,392,518,75.7,4,2.7,+1.3,33,38,26,6,69,/en/players/3bb7af3b/matchlogs/2019-2020/passing/Riccardo-Saponara-Match-Logs
502,Riccardo Saponara,it,"MF,FW",Genoa,27,1991,1.9,62,84,73.8,1177,346,62,84,73.8,62,84,73.8,62,84,73.8,0,0.1,-0.1,2,10,3,2,11,/en/players/3bb7af3b/matchlogs/2019-2020/passing/Riccardo-Saponara-Match-Logs
503,Lasse Schöne,dk,MF,Genoa,33,1986,27.0,1379,1634,84.4,25039,6823,1379,1634,84.4,1379,1634,84.4,1379,1634,84.4,3,3.2,-0.2,40,107,22,3,169,/en/players/c3a8bcd8/matchlogs/2019-2020/passing/Lasse-Schone-Match-Logs
504,Jerdy Schouten,nl,MF,Bologna,22,1997,12.0,457,542,84.3,8805,2148,457,542,84.3,457,542,84.3,457,542,84.3,0,0.4,-0.4,9,48,8,0,51,/en/players/2cfae697/matchlogs/2019-2020/passing/Jerdy-Schouten-Match-Logs
