Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
424,Carles Pérez,es,"FW,MF",Roma,21,1998,6.3,220,206,14,2,2,35,5,8,8,1,4,1,168,33,19,198,10,8,2,1,186,0,4,6,7,/en/players/a8f21b9f/matchlogs/2019-2020/passing_types/Carles-Perez-Match-Logs
425,Mattia Perin,it,GK,Genoa,26,1992,21.0,735,482,253,64,0,63,26,0,0,0,0,0,287,27,421,96,496,0,0,93,456,2,0,2,1,/en/players/4c62d0c8/matchlogs/2019-2020/passing_types/Mattia-Perin-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Diego Perotti,ar,"FW,MF",Roma,31,1988,9.7,391,371,20,2,4,89,16,40,15,6,1,1,285,42,64,56,322,5,3,1,305,0,1,5,11,/en/players/a40d5a0c/matchlogs/2019-2020/passing_types/Diego-Perotti-Match-Logs
427,Matteo Pessina,it,"MF,FW",Hellas Verona,22,1997,27.7,1347,1293,54,42,2,331,20,28,1,0,1,0,876,226,245,1043,172,66,7,6,1044,7,1,26,57,/en/players/780e3631/matchlogs/2019-2020/passing_types/Matteo-Pessina-Match-Logs
428,Andrea Petagna,it,FW,SPAL,24,1995,33.7,876,822,54,5,2,244,47,33,3,1,0,0,496,209,171,549,213,45,8,18,644,4,0,14,34,/en/players/03f946ed/matchlogs/2019-2020/passing_types/Andrea-Petagna-Match-Logs
429,Jacopo Petriccione,it,MF,Lecce,24,1995,23.8,1264,1143,121,58,0,190,67,61,51,1,10,1,816,209,239,109,1107,36,5,2,1091,3,10,19,12,/en/players/909bce7f/matchlogs/2019-2020/passing_types/Jacopo-Petriccione-Match-Logs
430,Germán Pezzella,ar,DF,Fiorentina,28,1991,31.4,1157,1116,41,38,0,129,33,2,0,0,0,0,823,122,212,176,885,62,3,3,996,1,0,8,13,/en/players/8c725b43/matchlogs/2019-2020/passing_types/German-Pezzella-Match-Logs
431,Giuseppe Pezzella,it,DF,Parma,21,1997,10.5,487,385,102,10,1,47,7,33,0,0,0,0,263,104,120,339,41,15,92,0,367,2,0,9,20,/en/players/149c5f5d/matchlogs/2019-2020/passing_types/Giuseppe-Pezzella-Match-Logs
432,Giuseppe Pezzella,it,DF,Udinese,21,1997,0.9,49,41,8,1,0,4,1,7,0,0,0,0,23,9,17,37,3,2,7,0,33,0,0,0,5,/en/players/149c5f5d/matchlogs/2019-2020/passing_types/Giuseppe-Pezzella-Match-Logs
433,Krzysztof Piątek,pl,FW,Milan,24,1995,13.1,239,226,13,0,0,84,3,3,0,0,0,0,135,76,28,8,184,13,1,12,181,1,0,14,7,/en/players/17f3620a/matchlogs/2019-2020/passing_types/Krzysztof-Piatek-Match-Logs
434,Stefano Piccinini,it,DF,Sassuolo,16,2002,0.1,22,19,3,1,0,1,0,0,0,0,0,0,18,1,3,4,16,0,2,0,20,0,0,0,0,/en/players/6010ba04/matchlogs/2019-2020/passing_types/Stefano-Piccinini-Match-Logs
435,Roberto Piccoli,it,FW,Atalanta,18,2001,0.2,6,5,1,0,0,2,0,0,0,0,0,0,5,1,0,1,5,0,0,0,5,0,0,0,0,/en/players/1cadaf34/matchlogs/2019-2020/passing_types/Roberto-Piccoli-Match-Logs
436,Andrea Pinamonti,it,FW,Genoa,20,1999,24.8,624,572,52,1,2,202,15,22,0,0,0,0,372,142,110,61,436,57,1,11,440,1,0,9,26,/en/players/08aa9cd1/matchlogs/2019-2020/passing_types/Andrea-Pinamonti-Match-Logs
437,Simone Pinna,it,DF,Cagliari,21,1997,1.0,78,70,8,0,0,3,4,6,0,0,0,0,40,12,26,9,59,2,8,0,64,0,0,2,2,/en/players/6523afa4/matchlogs/2019-2020/passing_types/Simone-Pinna-Match-Logs
438,Carlo Pinsoglio,it,GK,Juventus,29,1990,0.2,3,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,3,0,0,0,0,/en/players/f6a06749/matchlogs/2019-2020/passing_types/Carlo-Pinsoglio-Match-Logs
439,Lorenzo Pirola,it,DF,Inter,17,2002,0.1,9,9,0,0,0,1,0,0,0,0,0,0,8,1,0,7,1,1,0,0,9,0,0,0,0,/en/players/caec77da/matchlogs/2019-2020/passing_types/Lorenzo-Pirola-Match-Logs
440,Fabio Pisacane,it,DF,Cagliari,33,1986,27.1,1087,1049,38,20,0,104,26,9,0,0,0,0,814,128,145,223,783,34,18,9,964,0,0,7,10,/en/players/56400c01/matchlogs/2019-2020/passing_types/Fabio-Pisacane-Match-Logs
441,Miralem Pjanić,ba,MF,Juventus,29,1990,25.3,2014,1827,187,115,5,262,79,81,70,15,24,10,1495,249,270,161,1800,29,2,7,1767,7,24,19,35,/en/players/ad6df2d5/matchlogs/2019-2020/passing_types/Miralem-Pjanic-Match-Logs
442,Andrea Poli,it,MF,Bologna,29,1989,21.3,1066,1025,41,33,6,173,8,14,1,1,0,0,875,106,85,121,905,21,6,4,954,2,0,20,11,/en/players/b3fd7075/matchlogs/2019-2020/passing_types/Andrea-Poli-Match-Logs
443,Matteo Politano,it,FW,Napoli,25,1993,8.3,363,330,33,5,1,56,9,38,20,5,9,0,257,51,55,288,63,1,8,2,277,1,9,6,16,/en/players/5e861944/matchlogs/2019-2020/passing_types/Matteo-Politano-Match-Logs
444,Matteo Politano,it,FW,Inter,25,1993,2.9,126,108,18,4,0,26,6,17,6,1,1,1,75,20,31,95,21,2,6,1,86,0,1,1,12,/en/players/5e861944/matchlogs/2019-2020/passing_types/Matteo-Politano-Match-Logs
445,Erick Pulgar,cl,MF,Fiorentina,25,1994,32.8,1738,1420,318,119,2,233,121,225,170,59,78,14,1088,222,428,125,1525,55,8,5,1410,5,78,22,33,/en/players/4611e028/matchlogs/2019-2020/passing_types/Erick-Pulgar-Match-Logs
446,Ignacio Pussetto,ar,"FW,DF",Udinese,23,1995,3.8,128,114,14,1,1,19,5,12,3,3,0,0,66,28,34,12,90,8,7,2,87,0,0,4,8,/en/players/62437b4f/matchlogs/2019-2020/passing_types/Ignacio-Pussetto-Match-Logs
447,Fabio Quagliarella,it,FW,Sampdoria,36,1983,25.3,548,488,60,2,5,129,20,23,3,0,0,0,271,130,147,90,402,24,1,12,376,2,0,20,19,/en/players/ee4f2f3b/matchlogs/2019-2020/passing_types/Fabio-Quagliarella-Match-Logs
448,Adrien Rabiot,fr,MF,Juventus,24,1995,21.2,1141,1125,16,2,1,217,18,20,0,0,0,0,894,167,80,883,190,37,13,4,1017,2,0,11,33,/en/players/8794e251/matchlogs/2019-2020/passing_types/Adrien-Rabiot-Match-Logs
449,Ivan Radovanović,rs,MF,Genoa,30,1988,14.6,797,768,29,24,2,137,57,12,1,0,0,0,535,86,176,95,649,30,4,4,689,4,0,11,5,/en/players/023937a9/matchlogs/2019-2020/passing_types/Ivan-Radovanovic-Match-Logs
450,Ionuț Radu,ro,GK,Genoa,22,1997,17.0,659,466,193,40,0,70,13,0,0,0,0,0,431,25,203,117,436,1,0,85,535,1,0,1,2,/en/players/67f649be/matchlogs/2019-2020/passing_types/Ionut-Radu-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Ștefan Radu,ro,DF,Lazio,32,1986,25.6,1372,1310,62,40,0,151,53,41,0,0,0,0,1005,160,207,1104,172,56,21,2,1197,2,0,12,18,/en/players/53de807a/matchlogs/2019-2020/passing_types/Stefan-Radu-Match-Logs
452,Boris Radunović,rs,GK,Hellas Verona,23,1996,3.0,61,44,17,3,0,0,1,0,0,0,0,0,24,2,35,7,42,0,0,10,37,0,0,0,0,/en/players/0dfce079/matchlogs/2019-2020/passing_types/Boris-Radunovic-Match-Logs
453,Rafael,br,GK,Cagliari,37,1982,5.0,153,87,66,19,0,17,4,0,0,0,0,0,68,9,76,95,34,0,0,16,107,2,0,0,0,/en/players/dd06d56c/matchlogs/2019-2020/passing_types/Rafael-Match-Logs
454,Daniele Ragatzu,it,"MF,FW",Cagliari,27,1991,3.5,172,163,9,1,0,20,8,9,5,4,1,0,126,23,23,33,133,4,2,0,139,0,1,3,5,/en/players/282b3a4d/matchlogs/2019-2020/passing_types/Daniele-Ragatzu-Match-Logs
455,Gastón Ramírez,uy,"MF,FW",Sampdoria,28,1990,15.5,641,531,110,46,3,163,36,105,55,29,21,3,323,126,192,546,39,22,6,8,457,2,21,6,13,/en/players/2c851997/matchlogs/2019-2020/passing_types/Gaston-Ramirez-Match-Logs
456,Aaron Ramsey,wal,MF,Juventus,28,1990,11.7,746,725,21,10,1,130,12,18,3,1,1,1,573,109,64,118,583,21,7,7,649,2,1,12,10,/en/players/ef619b0b/matchlogs/2019-2020/passing_types/Aaron-Ramsey-Match-Logs
457,Luca Ranieri,it,DF,Fiorentina,20,1999,2.6,159,145,14,7,0,5,3,3,0,0,0,0,112,12,35,141,6,4,7,0,137,0,0,0,5,/en/players/8c63fae5/matchlogs/2019-2020/passing_types/Luca-Ranieri-Match-Logs
458,Andrea Ranocchia,it,DF,Inter,31,1988,5.8,337,328,9,9,0,41,7,0,0,0,0,0,256,31,50,40,263,16,0,2,298,3,0,2,1,/en/players/539230cf/matchlogs/2019-2020/passing_types/Andrea-Ranocchia-Match-Logs
459,Giacomo Raspadori,it,"MF,FW",Sassuolo,19,2000,2.9,115,112,3,0,0,19,4,2,1,0,1,0,97,10,8,36,76,3,0,0,94,0,1,1,6,/en/players/6e058f06/matchlogs/2019-2020/passing_types/Giacomo-Raspadori-Match-Logs
460,Ante Rebić,hr,FW,Milan,25,1993,15.5,435,417,18,1,1,85,12,46,3,1,0,0,243,108,84,121,263,16,8,15,268,2,0,6,29,/en/players/536cebe5/matchlogs/2019-2020/passing_types/Ante-Rebic-Match-Logs
461,Arkadiusz Reca,pl,DF,SPAL,24,1995,21.4,971,787,184,6,0,158,16,63,0,0,0,0,538,206,227,494,240,47,178,4,714,1,0,20,50,/en/players/6213fd82/matchlogs/2019-2020/passing_types/Arkadiusz-Reca-Match-Logs
462,Vasco Regini,it,DF,Sampdoria,28,1990,1.9,65,59,6,4,0,10,5,1,0,0,0,0,37,9,19,39,14,7,2,0,54,0,0,0,0,/en/players/339c6ed4/matchlogs/2019-2020/passing_types/Vasco-Regini-Match-Logs
463,Vasco Regini,it,DF,Parma,28,1990,0.6,22,21,1,1,0,0,0,0,0,0,0,0,19,2,1,19,3,0,0,0,21,0,0,1,0,/en/players/339c6ed4/matchlogs/2019-2020/passing_types/Vasco-Regini-Match-Logs
464,Pepe Reina,es,GK,Milan,36,1982,1.0,37,26,11,4,0,3,0,0,0,0,0,0,15,2,20,1,27,0,0,6,27,1,0,0,0,/en/players/e358587b/matchlogs/2019-2020/passing_types/Pepe-Reina-Match-Logs
465,Franck Ribéry,fr,FW,Fiorentina,36,1983,15.7,740,727,13,6,8,126,26,15,0,0,0,0,591,76,73,77,642,7,5,6,623,2,0,12,27,/en/players/f61c7c4e/matchlogs/2019-2020/passing_types/Franck-Ribery-Match-Logs
466,Davide Riccardi,it,DF,Lecce,23,1996,0.2,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,2,0,0,1,0,/en/players/7b4b9221/matchlogs/2019-2020/passing_types/Davide-Riccardi-Match-Logs
467,Emiliano Rigoni,ar,"MF,FW",Sampdoria,26,1993,4.8,193,161,32,9,0,44,13,41,16,4,6,2,102,41,50,122,55,5,6,0,124,0,6,4,11,/en/players/a1216563/matchlogs/2019-2020/passing_types/Emiliano-Rigoni-Match-Logs
468,Tomás Rincón,ve,MF,Torino,31,1988,30.0,1303,1207,96,58,1,232,58,23,1,0,1,0,817,194,292,155,1006,51,37,6,1071,5,1,13,21,/en/players/f1cfc209/matchlogs/2019-2020/passing_types/Tomas-Rincon-Match-Logs
469,Andrea Rispoli,it,DF,Lecce,30,1988,21.2,1093,947,146,18,0,136,21,88,3,0,0,1,564,228,301,96,831,27,125,4,841,5,0,22,43,/en/players/39ee6cb6/matchlogs/2019-2020/passing_types/Andrea-Rispoli-Match-Logs
470,Ricardo Rodríguez,ch,DF,Milan,26,1992,4.3,285,246,39,7,0,28,23,5,2,1,0,0,190,39,56,190,49,10,30,0,242,0,0,6,6,/en/players/7f78ad23/matchlogs/2019-2020/passing_types/Ricardo-Rodriguez-Match-Logs
471,Marko Rog,hr,MF,Cagliari,24,1995,25.7,1176,1105,71,42,2,217,34,42,24,7,10,5,856,175,145,85,1029,40,5,1,1005,5,10,15,31,/en/players/b6b2b820/matchlogs/2019-2020/passing_types/Marko-Rog-Match-Logs
472,Rogério,br,DF,Sassuolo,21,1998,11.3,706,600,106,19,0,85,12,42,1,0,1,0,467,122,117,563,34,18,86,0,596,3,1,9,22,/en/players/10e7f486/matchlogs/2019-2020/passing_types/Rogerio-Match-Logs
473,Filippo Romagna,it,DF,Sassuolo,22,1997,16.4,1026,1000,26,25,1,133,15,0,0,0,0,0,889,51,86,91,878,39,1,4,971,2,0,3,2,/en/players/84594618/matchlogs/2019-2020/passing_types/Filippo-Romagna-Match-Logs
474,Alessio Romagnoli,it,DF,Milan,24,1995,34.3,1964,1902,62,53,1,194,47,0,0,0,0,0,1495,215,254,1602,235,65,9,6,1806,2,0,6,9,/en/players/3ead85f9/matchlogs/2019-2020/passing_types/Alessio-Romagnoli-Match-Logs
475,Cristian Romero,ar,DF,Genoa,21,1998,28.6,1535,1418,117,75,0,225,29,3,0,0,0,0,1193,142,200,123,1290,42,42,8,1350,2,0,18,14,/en/players/a3d94a58/matchlogs/2019-2020/passing_types/Cristian-Romero-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Rômulo,it,MF,Brescia,32,1987,19.1,548,517,31,19,0,141,14,37,5,1,1,1,378,85,85,50,463,17,7,6,438,2,1,12,23,/en/players/07abb358/matchlogs/2019-2020/passing_types/Romulo-Match-Logs
477,Rômulo,it,DF,Genoa,32,1987,0.2,8,6,2,1,0,1,0,0,0,0,0,0,5,2,1,0,7,0,1,0,5,0,0,0,1,/en/players/07abb358/matchlogs/2019-2020/passing_types/Romulo-Match-Logs
478,Cristiano Ronaldo,pt,FW,Juventus,34,1985,32.4,1289,1244,45,11,3,306,22,35,3,0,0,0,1014,180,95,211,1013,10,24,22,1086,4,0,26,52,/en/players/dea698d9/matchlogs/2019-2020/passing_types/Cristiano-Ronaldo-Match-Logs
479,Marten de Roon,nl,MF,Atalanta,28,1991,30.2,2021,1958,63,41,3,279,54,21,0,0,0,0,1544,222,255,257,1639,68,22,4,1758,5,0,20,37,/en/players/2a1beb34/matchlogs/2019-2020/passing_types/Marten-de-Roon-Match-Logs
480,Antonio Rosati,it,GK,Torino,36,1983,1.0,37,21,16,1,0,0,0,0,0,0,0,0,15,1,21,2,29,0,0,6,27,1,0,0,1,/en/players/28a15394/matchlogs/2019-2020/passing_types/Antonio-Rosati-Match-Logs
481,Luca Rossettini,it,DF,Lecce,34,1985,25.1,1029,981,48,45,1,77,47,1,0,0,0,0,693,116,220,209,757,42,3,6,889,3,0,9,3,/en/players/47a500ae/matchlogs/2019-2020/passing_types/Luca-Rossettini-Match-Logs
482,Francesco Rossi,it,GK,Atalanta,28,1991,0.1,3,3,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,1,3,0,0,0,0,/en/players/7b5f516f/matchlogs/2019-2020/passing_types/Francesco-Rossi-Match-Logs
483,Nicolò Rovella,it,MF,Genoa,17,2001,1.2,68,67,1,1,0,7,3,2,0,0,0,0,50,7,11,5,59,4,0,0,58,0,0,1,1,/en/players/e58cbfd5/matchlogs/2019-2020/passing_types/Nicolo-Rovella-Match-Logs
484,Amir Rrahmani,xk,DF,Hellas Verona,25,1994,35.9,1517,1434,83,39,1,216,17,14,0,0,0,0,1005,171,341,163,1162,102,44,4,1221,5,0,11,26,/en/players/4b3e1a38/matchlogs/2019-2020/passing_types/Amir-Rrahmani-Match-Logs
485,Dion Ruffo Luci,it,MF,Bologna,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/players/f239e6dd/matchlogs/2019-2020/passing_types/Dion-Ruffo-Luci-Match-Logs
486,Daniele Rugani,it,DF,Juventus,25,1994,7.7,434,425,9,9,0,37,8,0,0,0,0,0,349,39,46,43,351,19,0,2,393,1,0,4,3,/en/players/14b8fcdf/matchlogs/2019-2020/passing_types/Daniele-Rugani-Match-Logs
487,Mário Rui,pt,DF,Napoli,28,1991,21.8,1994,1752,242,46,2,199,37,127,25,12,6,0,1290,328,376,1629,126,53,171,7,1653,2,6,15,65,/en/players/0b5a292a/matchlogs/2019-2020/passing_types/Mario-Rui-Match-Logs
488,Fabián Ruiz Peña,es,MF,Napoli,23,1996,29.8,2353,2286,67,48,6,438,90,15,2,1,1,0,1816,315,222,2090,182,40,17,15,2118,4,1,29,47,/en/players/c0c7ff58/matchlogs/2019-2020/passing_types/Fabian-Ruiz-Pena-Match-Logs
489,Stefano Sabelli,it,DF,Brescia,26,1993,35.2,1981,1540,441,59,2,250,53,92,1,0,1,0,903,508,570,126,1392,49,381,11,1454,8,1,42,50,/en/players/0ccac09c/matchlogs/2019-2020/passing_types/Stefano-Sabelli-Match-Logs
490,Alexis Saelemaekers,be,"FW,MF",Milan,20,1999,7.6,341,313,28,0,2,37,4,24,6,2,2,0,241,61,39,54,253,8,22,1,280,0,2,6,10,/en/players/ee251371/matchlogs/2019-2020/passing_types/Alexis-Saelemaekers-Match-Logs
491,Jacopo Sala,it,DF,SPAL,27,1991,9.5,471,399,72,7,0,57,15,30,0,0,0,0,280,91,100,59,323,18,65,3,373,1,0,4,19,/en/players/da5a981b/matchlogs/2019-2020/passing_types/Jacopo-Sala-Match-Logs
492,Bartosz Salamon,pl,DF,SPAL,28,1991,3.8,144,139,5,5,0,12,4,0,0,0,0,0,96,12,36,19,111,9,0,0,131,0,0,0,0,/en/players/9b30df1e/matchlogs/2019-2020/passing_types/Bartosz-Salamon-Match-Logs
493,Eddy Salcedo,it,"FW,MF",Hellas Verona,17,2001,7.6,221,212,9,0,1,68,3,26,2,1,0,0,114,71,36,21,157,20,3,6,138,1,0,6,16,/en/players/0489bb30/matchlogs/2019-2020/passing_types/Eddy-Salcedo-Match-Logs
494,Antonio Sanabria,py,FW,Genoa,23,1996,15.4,379,364,15,1,1,136,10,10,0,0,0,0,228,89,62,94,222,33,0,4,290,1,0,6,18,/en/players/0a447501/matchlogs/2019-2020/passing_types/Antonio-Sanabria-Match-Logs
495,Alexis Sánchez,cl,FW,Inter,30,1988,10.3,410,366,44,9,4,84,24,42,29,8,8,5,210,94,106,19,372,8,0,8,297,2,8,12,23,/en/players/2c0f8e9e/matchlogs/2019-2020/passing_types/Alexis-Sanchez-Match-Logs
496,Alex Sandro,br,DF,Juventus,28,1991,26.5,1973,1736,237,20,3,231,43,68,1,1,0,0,1310,391,272,1554,115,57,216,12,1699,11,0,28,43,/en/players/0d82903c/matchlogs/2019-2020/passing_types/Alex-Sandro-Match-Logs
497,Nicola Sansone,it,"FW,MF",Bologna,27,1991,25.2,986,878,108,37,7,203,37,122,58,31,9,2,665,129,192,138,808,16,13,3,715,8,9,21,55,/en/players/7eb97a8e/matchlogs/2019-2020/passing_types/Nicola-Sansone-Match-Logs
498,Federico Santander,py,FW,Bologna,28,1991,8.6,267,254,13,0,2,86,4,7,0,0,0,0,146,67,54,23,167,25,3,8,181,0,0,5,11,/en/players/df85d472/matchlogs/2019-2020/passing_types/Federico-Santander-Match-Logs
499,Davide Santon,it,DF,Roma,28,1991,6.9,406,344,62,10,0,50,4,9,0,0,0,0,286,62,58,35,305,9,52,2,367,0,0,2,7,/en/players/88c89891/matchlogs/2019-2020/passing_types/Davide-Santon-Match-Logs
500,Samir Santos,br,DF,Udinese,24,1994,17.2,755,707,48,26,1,90,5,6,0,0,0,0,584,67,104,570,118,32,22,0,657,0,0,6,12,/en/players/92b4758e/matchlogs/2019-2020/passing_types/Samir-Santos-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Riccardo Saponara,it,"MF,FW",Lecce,27,1991,10.5,518,485,33,5,2,95,24,35,23,0,5,0,333,98,87,130,372,4,4,3,392,1,5,6,22,/en/players/3bb7af3b/matchlogs/2019-2020/passing_types/Riccardo-Saponara-Match-Logs
502,Riccardo Saponara,it,"MF,FW",Genoa,27,1991,1.9,84,82,2,0,1,11,2,4,0,0,0,0,50,19,15,24,56,1,2,0,62,1,0,1,3,/en/players/3bb7af3b/matchlogs/2019-2020/passing_types/Riccardo-Saponara-Match-Logs
503,Lasse Schöne,dk,MF,Genoa,33,1986,27.0,1634,1454,180,71,3,274,57,121,104,21,47,8,1219,166,249,93,1466,48,4,6,1379,5,47,13,27,/en/players/c3a8bcd8/matchlogs/2019-2020/passing_types/Lasse-Schone-Match-Logs
504,Jerdy Schouten,nl,MF,Bologna,22,1997,12.0,542,527,15,8,0,111,15,1,0,0,0,0,365,90,87,60,420,36,2,4,457,2,0,12,8,/en/players/2cfae697/matchlogs/2019-2020/passing_types/Jerdy-Schouten-Match-Logs
505,Matteo Scozzarella,it,MF,Parma,31,1988,10.2,489,420,69,33,1,73,33,44,36,12,13,8,277,63,149,32,436,17,0,1,387,2,13,3,7,/en/players/ea164f99/matchlogs/2019-2020/passing_types/Matteo-Scozzarella-Match-Logs
506,Ken Sema,se,"DF,MF",Udinese,25,1993,27.3,1070,863,207,16,0,170,29,163,30,7,12,1,557,251,262,710,159,26,160,5,775,5,12,13,59,/en/players/1770bd68/matchlogs/2019-2020/passing_types/Ken-Sema-Match-Logs
507,Alessandro Semprini,it,DF,Brescia,21,1998,7.0,356,279,77,4,0,26,12,14,0,0,0,0,189,88,79,62,207,8,73,3,274,0,0,4,16,/en/players/dd29f81d/matchlogs/2019-2020/passing_types/Alessandro-Semprini-Match-Logs
508,Stefano Sensi,it,"MF,FW",Inter,23,1995,8.0,515,455,60,16,3,82,22,44,40,11,5,3,347,85,83,81,419,9,3,1,422,1,5,4,17,/en/players/b70bde8f/matchlogs/2019-2020/passing_types/Stefano-Sensi-Match-Logs
509,Luigi Sepe,it,GK,Parma,28,1991,34.0,1138,706,432,103,2,75,57,0,0,0,0,0,505,86,547,719,232,0,0,114,841,4,0,4,1,/en/players/343f753a/matchlogs/2019-2020/passing_types/Luigi-Sepe-Match-Logs
510,Yevhen Shakhov,ua,"MF,FW",Lecce,28,1990,12.1,401,392,9,2,1,84,10,4,2,0,0,0,287,62,52,79,288,13,3,5,334,2,0,10,14,/en/players/ff764de3/matchlogs/2019-2020/passing_types/Yevhen-Shakhov-Match-Logs
511,Luca Siligardi,it,"FW,MF",Parma,31,1988,3.7,151,139,12,2,0,33,5,17,4,2,1,1,72,41,38,122,11,6,3,2,104,1,1,4,7,/en/players/1cac99dc/matchlogs/2019-2020/passing_types/Luca-Siligardi-Match-Logs
512,André Silva,pt,FW,Milan,23,1995,0.7,11,11,0,0,0,2,0,0,0,0,0,0,8,3,0,1,9,1,0,0,6,0,0,1,0,/en/players/3effaa34/matchlogs/2019-2020/passing_types/Andre-Silva-Match-Logs
513,Marco Silvestri,it,GK,Hellas Verona,28,1991,35.0,991,568,423,93,0,79,11,0,0,0,0,0,245,25,721,43,791,0,0,79,450,4,0,4,2,/en/players/0d422df7/matchlogs/2019-2020/passing_types/Marco-Silvestri-Match-Logs
514,Giovanni Simeone,ar,FW,Cagliari,24,1995,32.5,496,443,53,0,3,114,5,17,0,0,0,0,313,116,67,51,359,46,0,12,350,0,0,19,30,/en/players/343c0d52/matchlogs/2019-2020/passing_types/Giovanni-Simeone-Match-Logs
515,Wilfried Singo,ci,DF,Torino,18,2000,1.5,70,62,8,0,0,13,4,6,0,0,0,0,35,19,16,6,48,4,8,1,53,1,0,1,1,/en/players/8b609c34/matchlogs/2019-2020/passing_types/Wilfried-Singo-Match-Logs
516,Salvatore Sirigu,it,GK,Torino,32,1987,36.0,1162,694,468,134,0,91,23,0,0,0,0,0,426,82,654,84,878,0,0,115,820,3,0,2,6,/en/players/10dc46f0/matchlogs/2019-2020/passing_types/Salvatore-Sirigu-Match-Logs
517,Łukasz Skorupski,pl,GK,Bologna,28,1991,37.0,1147,762,385,93,0,84,38,0,0,0,0,0,636,62,449,92,805,0,0,216,868,7,0,5,3,/en/players/ab4449d6/matchlogs/2019-2020/passing_types/Lukasz-Skorupski-Match-Logs
518,Andreas Skov Olsen,dk,"FW,MF",Bologna,19,1999,8.4,378,353,25,4,0,77,14,56,18,8,3,2,244,52,82,231,120,19,3,2,274,1,3,5,14,/en/players/c50cee19/matchlogs/2019-2020/passing_types/Andreas-Skov-Olsen-Match-Logs
519,Simon Skrabb,fi,"MF,FW",Brescia,24,1995,2.9,98,97,1,1,0,19,0,7,0,0,0,0,50,27,21,80,13,3,0,0,72,0,0,2,4,/en/players/45af5134/matchlogs/2019-2020/passing_types/Simon-Skrabb-Match-Logs
520,Milan Škriniar,sk,DF,Inter,24,1995,29.2,1997,1926,71,48,1,192,57,0,0,0,0,0,1643,164,190,333,1550,58,23,14,1843,4,0,13,6,/en/players/30f5ffa9/matchlogs/2019-2020/passing_types/Milan-Skriniar-Match-Logs
521,Chris Smalling,eng,DF,Roma,29,1989,28.5,1440,1398,42,39,0,149,28,3,0,0,0,0,1129,155,156,182,1114,91,3,7,1306,2,0,11,10,/en/players/b6964eb6/matchlogs/2019-2020/passing_types/Chris-Smalling-Match-Logs
522,Roberto Soriano,it,MF,Bologna,28,1991,27.4,1227,1200,27,10,8,223,18,29,6,4,0,1,964,140,123,190,962,37,9,11,1031,9,0,19,34,/en/players/9d4c45d6/matchlogs/2019-2020/passing_types/Roberto-Soriano-Match-Logs
523,Riccardo Sottil,it,"FW,DF",Fiorentina,20,1999,5.7,206,196,10,2,0,53,7,23,1,1,0,0,143,42,21,48,145,1,7,1,160,0,0,2,10,/en/players/94816803/matchlogs/2019-2020/passing_types/Riccardo-Sottil-Match-Logs
524,Adama Soumaoro,fr,DF,Genoa,27,1992,7.1,317,306,11,10,0,43,10,0,0,0,0,0,262,29,26,19,270,18,1,1,295,0,0,1,0,/en/players/7b075c75/matchlogs/2019-2020/passing_types/Adama-Soumaoro-Match-Logs
525,Nikolas Špalek,sk,"MF,FW",Brescia,22,1997,17.5,446,427,19,2,1,100,12,34,5,0,2,0,264,101,81,41,369,20,6,6,304,1,2,11,23,/en/players/9e90fb5d/matchlogs/2019-2020/passing_types/Nikolas-Spalek-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Leonardo Spinazzola,it,DF,Roma,26,1993,17.2,1018,852,166,18,1,183,23,72,1,1,0,0,599,195,224,167,665,29,147,2,813,0,0,19,44,/en/players/3626daea/matchlogs/2019-2020/passing_types/Leonardo-Spinazzola-Match-Logs
527,Marco Sportiello,it,GK,Atalanta,27,1992,5.8,152,117,35,8,0,13,4,0,0,0,0,0,105,22,25,6,116,0,0,30,130,0,0,0,0,/en/players/ac4003af/matchlogs/2019-2020/passing_types/Marco-Sportiello-Match-Logs
528,Mattia Sprocati,it,FW,Parma,26,1992,6.6,207,192,15,1,1,39,3,24,8,4,2,1,117,52,38,71,118,9,4,2,145,1,2,6,9,/en/players/bdd0692f/matchlogs/2019-2020/passing_types/Mattia-Sprocati-Match-Logs
529,Mariusz Stępiński,pl,FW,Hellas Verona,24,1995,7.8,171,162,9,0,0,55,1,4,0,0,0,0,104,43,24,43,98,15,0,3,115,1,0,4,14,/en/players/7b536033/matchlogs/2019-2020/passing_types/Mariusz-Stepinski-Match-Logs
