Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
327,Giangiacomo Magnani,it,"DF,MF",Brescia,23,1995,1.3,2,0,2,0,0,2,2,0.0,2,6,1,16.7,2,0,0,3,1,0,2,2,4,4,0,/en/players/cce9f582/matchlogs/2019-2020/defense/Giangiacomo-Magnani-Match-Logs
328,Giangiacomo Magnani,it,DF,Sassuolo,23,1995,1.6,0,0,0,0,0,0,2,0.0,2,5,2,40.0,0,0,0,4,2,0,2,2,2,11,0,/en/players/cce9f582/matchlogs/2019-2020/defense/Giangiacomo-Magnani-Match-Logs
329,Žan Majer,si,MF,Lecce,27,1992,18.5,34,20,16,13,5,34,55,18.2,45,407,93,22.9,16,13,5,42,9,1,33,24,58,24,1,/en/players/bf13975c/matchlogs/2019-2020/defense/Zan-Majer-Match-Logs
330,Nikola Maksimović,rs,DF,Napoli,27,1991,20.0,36,21,23,13,0,36,27,59.3,11,175,42,24.0,23,13,0,31,14,0,17,31,67,66,0,/en/players/16b9d5cf/matchlogs/2019-2020/defense/Nikola-Maksimovic-Match-Logs
331,Kévin Malcuit,ma,DF,Napoli,28,1991,2.8,8,5,3,4,1,8,6,83.3,1,30,6,20.0,3,4,1,8,1,0,7,3,11,1,0,/en/players/d6a889ea/matchlogs/2019-2020/defense/Kevin-Malcuit-Match-Logs
332,Daniel Maldini,it,FW,Milan,17,2001,0.3,0,0,0,0,0,0,2,0.0,2,7,1,14.3,0,0,0,1,0,0,1,1,1,0,0,/en/players/801831fe/matchlogs/2019-2020/defense/Daniel-Maldini-Match-Logs
333,Ruslan Malinovskyi,ua,"MF,FW",Atalanta,26,1993,17.1,21,15,5,15,1,21,34,23.5,26,319,91,28.5,5,15,1,16,2,0,14,4,25,8,0,/en/players/48d5bd33/matchlogs/2019-2020/defense/Ruslan-Malinovskyi-Match-Logs
334,Gianluca Mancini,it,"DF,MF",Roma,23,1996,30.4,55,35,31,22,2,55,49,30.6,34,393,112,28.5,31,22,2,49,17,0,32,62,117,119,1,/en/players/5aa53281/matchlogs/2019-2020/defense/Gianluca-Mancini-Match-Logs
335,Marco Mancosu,it,"MF,FW",Lecce,30,1988,27.1,27,17,9,11,7,27,51,11.8,45,418,96,23.0,9,11,7,31,11,0,20,17,44,23,0,/en/players/2c3a6c21/matchlogs/2019-2020/defense/Marco-Mancosu-Match-Logs
336,Rolando Mandragora,it,MF,Udinese,22,1997,22.8,52,33,16,25,11,52,69,29.0,49,608,150,24.7,16,25,11,52,5,0,47,24,76,29,0,/en/players/c7259b83/matchlogs/2019-2020/defense/Rolando-Mandragora-Match-Logs
337,Massimiliano Mangraviti,it,DF,Brescia,21,1998,10.8,10,5,3,5,2,10,6,66.7,2,114,25,21.9,3,5,2,22,11,0,11,7,17,52,2,/en/players/33914f14/matchlogs/2019-2020/defense/Massimiliano-Mangraviti-Match-Logs
338,Kostas Manolas,gr,DF,Napoli,28,1991,24.2,34,17,21,12,1,34,28,53.6,13,159,53,33.3,21,12,1,34,16,1,18,27,61,104,3,/en/players/c707411f/matchlogs/2019-2020/defense/Kostas-Manolas-Match-Logs
339,Giacomo Manzari,it,"FW,MF",Sassuolo,18,2000,0.2,0,0,0,0,0,0,0,,0,6,1,16.7,0,0,0,0,0,0,0,0,0,0,0,/en/players/d8dfae8a/matchlogs/2019-2020/defense/Giacomo-Manzari-Match-Logs
340,Gian Marco Ferrari,it,DF,Sassuolo,27,1992,21.1,12,9,7,5,0,12,10,40.0,6,100,31,31.0,7,5,0,34,24,0,10,28,40,51,1,/en/players/8650af85/matchlogs/2019-2020/defense/Gian-Marco-Ferrari-Match-Logs
341,Federico Marigosu,it,MF,Cagliari,18,2001,0.3,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/66a9470c/matchlogs/2019-2020/defense/Federico-Marigosu-Match-Logs
342,Marlon,br,DF,Sassuolo,23,1995,20.2,43,21,29,13,1,43,25,40.0,15,220,59,26.8,29,13,1,37,13,0,24,37,80,84,1,/en/players/cdf65d12/matchlogs/2019-2020/defense/Marlon-Match-Logs
343,Gonzalo Maroni,ar,MF,Sampdoria,20,1999,2.0,3,1,1,1,1,3,6,33.3,4,22,9,40.9,1,1,1,3,0,0,3,3,6,0,0,/en/players/e01ca8f4/matchlogs/2019-2020/defense/Gonzalo-Maroni-Match-Logs
344,Bruno Martella,it,"DF,MF",Brescia,26,1992,14.1,19,9,13,3,3,19,18,61.1,7,149,27,18.1,13,3,3,29,6,0,23,19,38,58,2,/en/players/1e12c53b/matchlogs/2019-2020/defense/Bruno-Martella-Match-Logs
345,Lautaro Martínez,ar,FW,Inter,21,1997,27.2,17,13,0,7,10,17,25,8.0,23,519,131,25.2,0,7,10,37,4,0,33,16,33,12,0,/en/players/f7036e1c/matchlogs/2019-2020/defense/Lautaro-Martinez-Match-Logs
346,Adam Marušić,me,DF,Lazio,26,1992,10.5,15,8,9,5,1,15,16,37.5,10,145,41,28.3,9,5,1,21,2,0,19,13,28,12,0,/en/players/d4535821/matchlogs/2019-2020/defense/Adam-Marusic-Match-Logs
347,Andrea Masiello,it,DF,Genoa,33,1986,14.7,24,14,16,5,3,24,28,39.3,17,158,46,29.1,16,5,3,18,3,0,15,26,50,58,0,/en/players/e0314d87/matchlogs/2019-2020/defense/Andrea-Masiello-Match-Logs
348,Andrea Masiello,it,DF,Atalanta,33,1986,6.0,14,13,11,3,0,14,15,60.0,6,79,25,31.6,11,3,0,12,4,0,8,10,24,32,0,/en/players/e0314d87/matchlogs/2019-2020/defense/Andrea-Masiello-Match-Logs
349,Aleš Matějů,cz,DF,Brescia,23,1996,28.3,51,29,35,12,4,51,55,45.5,30,404,109,27.0,35,12,4,69,25,0,44,41,92,107,3,/en/players/deb748c9/matchlogs/2019-2020/defense/Ales-Mateju-Match-Logs
350,Alessandro Matri,it,"FW,MF",Brescia,34,1984,1.0,0,0,0,0,0,0,0,,0,16,0,0.0,0,0,0,1,1,0,0,0,0,1,0,/en/players/58d97e77/matchlogs/2019-2020/defense/Alessandro-Matri-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Federico Mattiello,it,DF,Cagliari,24,1995,10.3,33,20,22,8,3,33,24,41.7,14,125,39,31.2,22,8,3,25,9,0,16,17,50,19,0,/en/players/fba81826/matchlogs/2019-2020/defense/Federico-Mattiello-Match-Logs
352,Blaise Matuidi,fr,MF,Juventus,32,1987,24.9,54,35,18,23,13,54,47,19.1,38,506,147,29.1,18,23,13,50,6,0,44,20,74,18,1,/en/players/c0cddebe/matchlogs/2019-2020/defense/Blaise-Matuidi-Match-Logs
353,Luca Mazzitelli,it,MF,Sassuolo,23,1995,0.1,1,0,0,1,0,1,1,100.0,0,6,3,50.0,0,1,0,0,0,0,0,0,1,0,0,/en/players/dc61b402/matchlogs/2019-2020/defense/Luca-Mazzitelli-Match-Logs
354,Ibrahima Mbaye,sn,DF,Bologna,24,1994,16.7,18,11,11,5,2,18,22,36.4,14,213,57,26.8,11,5,2,43,12,1,31,15,33,57,1,/en/players/cfbf9881/matchlogs/2019-2020/defense/Ibrahima-Mbaye-Match-Logs
355,Biagio Meccariello,it,DF,Lecce,28,1991,8.5,23,15,15,7,1,23,35,28.6,25,112,40,35.7,15,7,1,19,4,0,15,10,33,27,0,/en/players/1eeeff8a/matchlogs/2019-2020/defense/Biagio-Meccariello-Match-Logs
356,Gary Medel,cl,MF,Bologna,31,1987,19.8,34,22,14,17,3,34,54,18.5,44,346,97,28.0,14,17,3,33,9,0,24,32,66,41,1,/en/players/563a68ad/matchlogs/2019-2020/defense/Gary-Medel-Match-Logs
357,Soualiho Meïté,fr,MF,Torino,25,1994,24.5,47,34,24,18,5,47,45,40.0,27,443,114,25.7,24,18,5,45,6,0,39,24,71,35,0,/en/players/5cec2c74/matchlogs/2019-2020/defense/Soualiho-Meite-Match-Logs
358,Alex Meret,it,GK,Napoli,22,1997,21.7,0,0,0,0,0,0,2,0.0,2,3,0,0.0,0,0,0,1,0,0,1,1,1,1,0,/en/players/9413b19f/matchlogs/2019-2020/defense/Alex-Meret-Match-Logs
359,Yıldırım Mert Çetin,tr,DF,Roma,22,1997,2.9,5,3,4,1,0,5,3,66.7,1,31,10,32.3,4,1,0,7,3,0,4,4,9,8,1,/en/players/c730da00/matchlogs/2019-2020/defense/Yildirim-Mert-Cetin-Match-Logs
360,Dries Mertens,be,FW,Napoli,32,1987,18.8,23,20,4,10,9,23,31,12.9,27,502,146,29.1,4,10,9,17,3,0,14,7,30,3,0,/en/players/89b2c8a9/matchlogs/2019-2020/defense/Dries-Mertens-Match-Logs
361,Kingsley Michael,ng,MF,Bologna,19,1999,0.8,1,0,0,1,0,1,0,,0,15,4,26.7,0,1,0,1,0,0,1,1,2,3,0,/en/players/e63e122d/matchlogs/2019-2020/defense/Kingsley-Michael-Match-Logs
362,Nikola Milenković,rs,DF,Fiorentina,21,1997,36.2,68,48,41,24,3,68,36,47.2,19,369,114,30.9,41,24,3,61,29,0,32,31,99,177,1,/en/players/bee704fc/matchlogs/2019-2020/defense/Nikola-Milenkovic-Match-Logs
363,Arkadiusz Milik,pl,FW,Napoli,25,1994,19.4,16,9,2,6,8,16,10,40.0,6,289,73,25.3,2,6,8,13,2,0,11,2,18,13,0,/en/players/85613cf0/matchlogs/2019-2020/defense/Arkadiusz-Milik-Match-Logs
364,Sergej Milinković-Savić,rs,MF,Lazio,24,1995,33.7,82,59,31,38,13,82,85,22.4,66,710,193,27.2,31,38,13,82,15,1,67,40,122,60,0,/en/players/4e6dbac4/matchlogs/2019-2020/defense/Sergej-Milinkovic-Savic-Match-Logs
365,Vincenzo Millico,it,"MF,FW",Torino,18,2000,2.4,1,1,1,0,0,1,3,33.3,2,42,9,21.4,1,0,0,4,0,0,4,0,1,2,0,/en/players/6817095b/matchlogs/2019-2020/defense/Vincenzo-Millico-Match-Logs
366,Antonio Mirante,it,GK,Roma,36,1983,5.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,/en/players/30223b33/matchlogs/2019-2020/defense/Antonio-Mirante-Match-Logs
367,Simone Missiroli,it,MF,SPAL,33,1986,31.1,52,28,23,18,11,52,42,26.2,31,420,87,20.7,23,18,11,52,23,2,29,56,108,77,0,/en/players/331c0a43/matchlogs/2019-2020/defense/Simone-Missiroli-Match-Logs
368,Henrikh Mkhitaryan,am,"MF,FW",Roma,30,1989,17.0,40,28,11,22,7,40,41,36.6,26,296,73,24.7,11,22,7,27,3,0,24,11,51,10,0,/en/players/dd0daf32/matchlogs/2019-2020/defense/Henrikh-Mkhitaryan-Match-Logs
369,Gabriele Moncini,it,"FW,MF",SPAL,23,1996,1.7,1,0,0,1,0,1,1,0.0,1,30,10,33.3,0,1,0,2,1,0,1,1,2,1,0,/en/players/c4efe2b4/matchlogs/2019-2020/defense/Gabriele-Moncini-Match-Logs
370,Ilario Monterisi,it,DF,Lecce,17,2001,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/31b252fc/matchlogs/2019-2020/defense/Ilario-Monterisi-Match-Logs
371,Raúl Moro,es,DF,Lazio,16,2002,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/919dd4b1/matchlogs/2019-2020/defense/Raul-Moro-Match-Logs
372,Leonardo Morosini,it,"FW,MF",Brescia,23,1995,0.3,1,0,1,0,0,1,0,,0,14,4,28.6,1,0,0,1,0,0,1,1,2,2,0,/en/players/d89b0ebb/matchlogs/2019-2020/defense/Leonardo-Morosini-Match-Logs
373,Victor Moses,ng,DF,Inter,28,1990,4.7,6,3,2,3,1,6,7,42.9,4,45,18,40.0,2,3,1,4,0,0,4,0,6,3,0,/en/players/e726e11e/matchlogs/2019-2020/defense/Victor-Moses-Match-Logs
374,Mert Müldür,tr,DF,Sassuolo,20,1999,14.1,46,30,33,7,6,46,42,59.5,17,198,73,36.9,33,7,6,29,1,0,28,21,67,40,0,/en/players/1295552e/matchlogs/2019-2020/defense/Mert-Muldur-Match-Logs
375,Simone Muratore,it,MF,Juventus,21,1998,1.8,3,1,1,0,2,3,5,20.0,4,37,9,24.3,1,0,2,2,1,0,1,3,6,2,0,/en/players/04989945/matchlogs/2019-2020/defense/Simone-Muratore-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Alessandro Murgia,it,MF,SPAL,22,1996,19.4,31,20,18,10,3,31,45,35.6,29,417,101,24.2,18,10,3,20,3,0,17,19,50,21,0,/en/players/fb2c533b/matchlogs/2019-2020/defense/Alessandro-Murgia-Match-Logs
377,Luis Muriel,co,FW,Atalanta,28,1991,14.0,16,8,3,7,6,16,18,27.8,13,259,89,34.4,3,7,6,17,0,0,17,4,20,2,0,/en/players/eb2fe5b6/matchlogs/2019-2020/defense/Luis-Muriel-Match-Logs
378,Jeison Murillo,co,DF,Sampdoria,27,1992,7.4,16,10,12,4,0,16,22,40.9,13,86,26,30.2,12,4,0,16,5,0,11,10,26,30,1,/en/players/b233e8e4/matchlogs/2019-2020/defense/Jeison-Murillo-Match-Logs
379,Nicola Murru,it,DF,Sampdoria,24,1994,25.1,47,34,23,16,8,47,45,48.9,23,289,82,28.4,23,16,8,57,3,0,54,25,72,63,0,/en/players/d183e9d6/matchlogs/2019-2020/defense/Nicola-Murru-Match-Logs
380,Mateo Musacchio,ar,DF,Milan,28,1990,16.3,13,9,10,3,0,13,26,34.6,17,170,60,35.3,10,3,0,18,8,0,10,21,34,63,0,/en/players/91899ca8/matchlogs/2019-2020/defense/Mateo-Musacchio-Match-Logs
381,Juan Musso,ar,GK,Udinese,25,1994,38.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0,0,0,0,0,0,1,1,2,0,/en/players/a111cf41/matchlogs/2019-2020/defense/Juan-Musso-Match-Logs
382,Radja Nainggolan,be,"MF,FW",Cagliari,31,1988,23.0,33,22,9,15,9,33,35,14.3,30,266,73,27.4,9,15,9,28,6,0,22,15,48,30,0,/en/players/1f9328da/matchlogs/2019-2020/defense/Radja-Nainggolan-Match-Logs
383,Nahitan Nández,uy,"MF,DF",Cagliari,23,1995,32.2,68,46,37,25,6,68,71,32.4,48,665,156,23.5,37,25,6,38,2,0,36,21,89,36,0,/en/players/95facda1/matchlogs/2019-2020/defense/Nahitan-Nandez-Match-Logs
384,Michel Ndary Adopo,fr,DF,Torino,19,2000,0.0,0,0,0,0,0,0,0,,0,3,0,0.0,0,0,0,1,1,0,0,0,0,1,0,/en/players/599d91d0/matchlogs/2019-2020/defense/Michel-Ndary-Adopo-Match-Logs
385,Emanuele Ndoj,al,MF,Brescia,22,1996,6.2,10,8,4,6,0,10,19,21.1,15,177,45,25.4,4,6,0,17,1,0,16,5,15,6,0,/en/players/482145e9/matchlogs/2019-2020/defense/Emanuele-Ndoj-Match-Logs
386,Ilija Nestorovski,mk,FW,Udinese,29,1990,13.9,13,7,5,6,2,13,18,22.2,14,239,61,25.5,5,6,2,14,2,0,12,5,18,12,0,/en/players/b1236c63/matchlogs/2019-2020/defense/Ilija-Nestorovski-Match-Logs
387,Nicolas Nkoulou,cm,DF,Torino,29,1990,29.9,41,22,27,13,1,41,17,47.1,9,219,64,29.2,27,13,1,78,29,0,49,73,114,186,3,/en/players/93cf32a8/matchlogs/2019-2020/defense/Nicolas-Nkoulou-Match-Logs
388,Bram Nuytinck,nl,DF,Udinese,29,1990,24.7,50,33,29,19,2,50,33,63.6,12,263,93,35.4,29,19,2,67,35,0,32,23,73,112,0,/en/players/e33f36d5/matchlogs/2019-2020/defense/Bram-Nuytinck-Match-Logs
389,Pedro Obiang,gq,MF,Sassuolo,27,1992,18.6,46,31,18,19,9,46,40,50.0,20,354,118,33.3,18,19,9,36,11,0,25,21,67,30,2,/en/players/ba1e04b3/matchlogs/2019-2020/defense/Pedro-Obiang-Match-Logs
390,Stefano Okaka,it,FW,Udinese,29,1989,26.8,25,16,6,9,10,25,28,17.9,23,559,128,22.9,6,9,10,25,6,0,19,9,34,23,0,/en/players/601ef102/matchlogs/2019-2020/defense/Stefano-Okaka-Match-Logs
391,Christian Oliva,uy,MF,Cagliari,23,1996,5.2,17,12,11,5,1,17,13,38.5,8,106,38,35.8,11,5,1,9,0,0,9,7,24,18,0,/en/players/d3b888e3/matchlogs/2019-2020/defense/Christian-Oliva-Match-Logs
392,Maximiliano Olivera,uy,DF,Fiorentina,27,1992,0.1,1,1,1,0,0,1,0,,0,4,2,50.0,1,0,0,0,0,0,0,0,1,0,0,/en/players/32a33c68/matchlogs/2019-2020/defense/Maximiliano-Olivera-Match-Logs
393,Marco Olivieri,it,FW,Juventus,20,1999,0.3,1,0,1,0,0,1,2,50.0,1,13,2,15.4,1,0,0,0,0,0,0,0,1,0,0,/en/players/f5ba8903/matchlogs/2019-2020/defense/Marco-Olivieri-Match-Logs
394,Robin Olsen,se,GK,Cagliari,29,1990,16.9,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/e7ee38c3/matchlogs/2019-2020/defense/Robin-Olsen-Match-Logs
395,Nicholas Opoku,gh,DF,Udinese,21,1997,5.3,,8,,,,,,,,,,,,,,,,,,4,0,,,/en/players/b871bf55/matchlogs/2019-2020/defense/Nicholas-Opoku-Match-Logs
396,Riccardo Orsolini,it,"FW,MF",Bologna,22,1997,29.8,35,23,18,11,6,35,55,27.3,40,508,140,27.6,18,11,6,40,2,0,38,16,51,23,0,/en/players/e14ec482/matchlogs/2019-2020/defense/Riccardo-Orsolini-Match-Logs
397,David Ospina,co,GK,Napoli,30,1988,16.3,0,0,0,0,0,0,0,,0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,1,/en/players/82b1198a/matchlogs/2019-2020/defense/David-Ospina-Match-Logs
398,Daniele Padelli,it,GK,Inter,33,1985,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/cf1c23d8/matchlogs/2019-2020/defense/Daniele-Padelli-Match-Logs
399,Marko Pajač,hr,DF,Genoa,26,1993,8.4,9,6,4,4,1,9,16,37.5,10,110,29,26.4,4,4,1,14,0,0,14,7,16,10,0,/en/players/5df4ef30/matchlogs/2019-2020/defense/Marko-Pajac-Match-Logs
400,Rodrigo Palacio,ar,FW,Bologna,37,1982,28.0,23,14,1,9,13,23,29,13.8,25,595,152,25.5,1,9,13,25,4,0,21,4,27,38,1,/en/players/8d8178ac/matchlogs/2019-2020/defense/Rodrigo-Palacio-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Alberto Paloschi,it,FW,SPAL,29,1990,4.9,1,0,1,0,0,1,3,0.0,3,92,20,21.7,1,0,0,4,0,0,4,0,1,1,0,/en/players/b5cae4e6/matchlogs/2019-2020/defense/Alberto-Paloschi-Match-Logs
402,Alberto Paloschi,it,"FW,MF",Cagliari,29,1990,2.3,0,0,0,0,0,0,0,,0,36,10,27.8,0,0,0,1,0,0,1,1,1,3,0,/en/players/b5cae4e6/matchlogs/2019-2020/defense/Alberto-Paloschi-Match-Logs
403,Martin Palumbo,no,MF,Udinese,17,2002,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/f8d41a8c/matchlogs/2019-2020/defense/Martin-Palumbo-Match-Logs
404,Goran Pandev,mk,"FW,MF",Genoa,36,1983,18.7,11,6,1,6,4,11,16,0.0,16,275,64,23.3,1,6,4,11,3,0,8,0,11,3,1,/en/players/d711d04f/matchlogs/2019-2020/defense/Goran-Pandev-Match-Logs
405,Andrea Papetti,it,DF,Brescia,17,2002,10.2,16,12,13,3,0,16,16,18.8,13,151,47,31.1,13,3,0,22,11,0,11,14,30,49,0,/en/players/4195b8b6/matchlogs/2019-2020/defense/Andrea-Papetti-Match-Logs
406,Lucas Paquetá,br,"MF,FW",Milan,21,1997,12.3,39,30,12,20,7,39,34,26.5,25,300,89,29.7,12,20,7,21,3,0,18,9,48,14,0,/en/players/9b6f7fd5/matchlogs/2019-2020/defense/Lucas-Paqueta-Match-Logs
407,Marco Parolo,it,MF,Lazio,34,1985,18.9,61,33,23,26,12,61,60,23.3,46,392,104,26.5,23,26,12,52,14,0,38,23,84,54,0,/en/players/ed5886d2/matchlogs/2019-2020/defense/Marco-Parolo-Match-Logs
408,Mario Pašalić,hr,"MF,FW",Atalanta,24,1995,26.9,44,30,22,15,7,44,56,25.0,42,532,145,27.3,22,15,7,33,7,0,26,26,70,35,0,/en/players/e599253a/matchlogs/2019-2020/defense/Mario-Pasalic-Match-Logs
409,Javier Pastore,ar,MF,Roma,30,1989,5.7,15,10,3,4,8,15,15,40.0,9,98,30,30.6,3,4,8,4,0,0,4,6,21,5,0,/en/players/881ef58c/matchlogs/2019-2020/defense/Javier-Pastore-Match-Logs
410,Patric,es,DF,Lazio,26,1993,18.6,34,17,23,8,3,34,28,57.1,12,194,58,29.9,23,8,3,34,12,0,22,15,49,51,0,/en/players/f7223718/matchlogs/2019-2020/defense/Patric-Match-Logs
411,Leonardo Pavoletti,it,FW,Cagliari,30,1988,0.5,0,0,0,0,0,0,0,,0,4,1,25.0,0,0,0,0,0,0,0,1,1,2,0,/en/players/d37b0350/matchlogs/2019-2020/defense/Leonardo-Pavoletti-Match-Logs
412,Nehuén Paz,ar,DF,Bologna,26,1993,1.3,1,1,0,1,0,1,2,0.0,2,25,8,32.0,0,1,0,6,3,0,3,5,6,9,0,/en/players/42b1a58a/matchlogs/2019-2020/defense/Nehuen-Paz-Match-Logs
413,Nehuén Paz,ar,DF,Lecce,26,1993,9.4,10,4,8,2,0,10,10,30.0,7,103,32,31.1,8,2,0,20,7,0,13,22,32,59,0,/en/players/42b1a58a/matchlogs/2019-2020/defense/Nehuen-Paz-Match-Logs
414,Giampaolo Pazzini,it,FW,Hellas Verona,34,1984,3.4,3,2,0,2,1,3,2,0.0,2,45,14,31.1,0,2,1,3,0,0,3,1,4,3,0,/en/players/6ca663b4/matchlogs/2019-2020/defense/Giampaolo-Pazzini-Match-Logs
415,Pedro,br,FW,Fiorentina,22,1997,0.7,1,1,0,0,1,1,0,,0,12,4,33.3,0,0,1,1,0,0,1,0,1,0,0,/en/players/1ab6fad3/matchlogs/2019-2020/defense/Pedro-Match-Logs
416,João Pedro,br,"FW,MF",Cagliari,27,1992,35.0,22,16,9,7,6,22,25,16.0,21,431,104,24.1,9,7,6,42,10,0,32,10,32,38,0,/en/players/81255c03/matchlogs/2019-2020/defense/Joao-Pedro-Match-Logs
417,Daouda Peeters,be,MF,Juventus,20,1999,0.2,0,0,0,0,0,0,1,0.0,1,2,1,50.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/e83f8ebb/matchlogs/2019-2020/defense/Daouda-Peeters-Match-Logs
418,Gianluca Pegolo,it,GK,Sassuolo,38,1981,5.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/f058ed1f/matchlogs/2019-2020/defense/Gianluca-Pegolo-Match-Logs
419,Lorenzo Pellegrini,it,MF,Roma,23,1996,23.3,32,20,10,14,8,32,34,20.6,27,395,102,25.8,10,14,8,30,1,0,29,16,48,20,0,/en/players/4a5a45c7/matchlogs/2019-2020/defense/Lorenzo-Pellegrini-Match-Logs
420,Luca Pellegrini,it,DF,Cagliari,20,1999,21.2,38,27,23,11,4,38,37,32.4,25,252,83,32.9,23,11,4,26,3,0,23,21,59,52,2,/en/players/3b61c9ec/matchlogs/2019-2020/defense/Luca-Pellegrini-Match-Logs
421,Federico Peluso,it,DF,Sassuolo,35,1984,16.8,25,14,13,9,3,25,10,100.0,0,126,43,34.1,13,9,3,35,13,0,22,23,48,65,1,/en/players/4f2908e5/matchlogs/2019-2020/defense/Federico-Peluso-Match-Logs
422,Gastón Pereiro,uy,"MF,FW",Cagliari,24,1995,3.9,2,2,1,0,1,2,5,20.0,4,50,8,16.0,1,0,1,3,0,0,3,0,2,0,0,/en/players/7ec7738e/matchlogs/2019-2020/defense/Gaston-Pereiro-Match-Logs
423,Bruno Peres,br,DF,Roma,29,1990,11.7,17,9,10,6,1,17,19,36.8,12,126,33,26.2,10,6,1,18,3,0,15,16,33,23,2,/en/players/852351df/matchlogs/2019-2020/defense/Bruno-Peres-Match-Logs
424,Carles Pérez,es,"FW,MF",Roma,21,1998,6.3,13,7,2,6,5,13,12,8.3,11,112,28,25.0,2,6,5,8,1,0,7,3,16,1,1,/en/players/a8f21b9f/matchlogs/2019-2020/defense/Carles-Perez-Match-Logs
425,Mattia Perin,it,GK,Genoa,26,1992,21.0,0,0,0,0,0,0,0,,0,3,2,66.7,0,0,0,0,0,0,0,0,0,0,2,/en/players/4c62d0c8/matchlogs/2019-2020/defense/Mattia-Perin-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Diego Perotti,ar,"FW,MF",Roma,31,1988,9.7,17,9,8,5,4,17,17,29.4,12,191,61,31.9,8,5,4,13,0,0,13,4,21,5,0,/en/players/a40d5a0c/matchlogs/2019-2020/defense/Diego-Perotti-Match-Logs
427,Matteo Pessina,it,"MF,FW",Hellas Verona,22,1997,27.7,44,31,14,25,5,44,32,21.9,25,437,136,31.1,14,25,5,49,9,0,40,24,68,47,0,/en/players/780e3631/matchlogs/2019-2020/defense/Matteo-Pessina-Match-Logs
428,Andrea Petagna,it,FW,SPAL,24,1995,33.7,7,4,2,2,3,7,9,0.0,9,265,59,22.3,2,2,3,19,8,0,11,1,8,25,0,/en/players/03f946ed/matchlogs/2019-2020/defense/Andrea-Petagna-Match-Logs
429,Jacopo Petriccione,it,MF,Lecce,24,1995,23.8,40,28,25,14,1,40,66,18.2,54,362,95,26.2,25,14,1,40,7,2,33,27,67,27,1,/en/players/909bce7f/matchlogs/2019-2020/defense/Jacopo-Petriccione-Match-Logs
430,Germán Pezzella,ar,DF,Fiorentina,28,1991,31.4,43,28,31,11,1,43,29,37.9,18,270,105,38.9,31,11,1,54,20,0,34,56,99,192,1,/en/players/8c725b43/matchlogs/2019-2020/defense/German-Pezzella-Match-Logs
431,Giuseppe Pezzella,it,DF,Parma,21,1997,10.5,17,6,14,3,0,17,20,35.0,13,146,46,31.5,14,3,0,29,9,0,20,6,23,35,0,/en/players/149c5f5d/matchlogs/2019-2020/defense/Giuseppe-Pezzella-Match-Logs
432,Giuseppe Pezzella,it,DF,Udinese,21,1997,0.9,0,0,0,0,0,0,0,,0,8,2,25.0,0,0,0,1,0,0,1,1,1,2,0,/en/players/149c5f5d/matchlogs/2019-2020/defense/Giuseppe-Pezzella-Match-Logs
433,Krzysztof Piątek,pl,FW,Milan,24,1995,13.1,6,1,0,3,3,6,11,18.2,9,339,84,24.8,0,3,3,11,3,0,8,3,9,8,0,/en/players/17f3620a/matchlogs/2019-2020/defense/Krzysztof-Piatek-Match-Logs
434,Stefano Piccinini,it,DF,Sassuolo,16,2002,0.1,0,0,0,0,0,0,0,,0,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,/en/players/6010ba04/matchlogs/2019-2020/defense/Stefano-Piccinini-Match-Logs
435,Roberto Piccoli,it,FW,Atalanta,18,2001,0.2,0,0,0,0,0,0,0,,0,5,3,60.0,0,0,0,1,0,0,1,0,0,0,0,/en/players/1cadaf34/matchlogs/2019-2020/defense/Roberto-Piccoli-Match-Logs
