Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
206,Giovanni Di Lorenzo,it,DF,Napoli,25,1993,33,"2,970",90,86.8,33.0,33,90,0,,4,1.52,50,44,+6,+0.18,-0.82,53.5,35.8,+17.8,+0.54,-0.82,/en/players/230a2fac/matchlogs/2019-2020/summary/Giovanni-Di-Lorenzo-Match-Logs
207,Amadou Diawara,gn,MF,Roma,22,1997,22,"1,518",69,44.4,16.9,19,78,3,11,6,1.95,35,20,+15,+0.89,+0.37,34.5,18.9,+15.6,+0.92,+0.37,/en/players/bf309d24/matchlogs/2019-2020/summary/Amadou-Diawara-Match-Logs
208,Lorenzo Dickmann,it,"DF,MF",SPAL,22,1996,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/12851227/matchlogs/2019-2020/summary/Lorenzo-Dickmann-Match-Logs
209,Mitchell Dijks,nl,DF,Bologna,26,1993,13,"1,006",77,29.4,11.2,12,82,1,26,0,1.46,18,19,-1,-0.09,+0.36,17.5,16.2,+1.3,+0.12,+0.36,/en/players/0a3065c8/matchlogs/2019-2020/summary/Mitchell-Dijks-Match-Logs
210,Federico Dimarco,it,DF,Hellas Verona,21,1997,13,521,40,15.2,5.8,5,72,8,20,5,1.23,8,11,-3,-0.52,-0.49,8.0,9.2,-1.2,-0.21,-0.49,/en/players/970b8574/matchlogs/2019-2020/summary/Federico-Dimarco-Match-Logs
211,Federico Dimarco,it,"DF,MF",Inter,21,1997,3,27,9,0.8,0.3,0,,3,9,18,2.33,0,0,0,0.00,-1.19,0.3,0.4,-0.1,-0.32,-1.19,/en/players/970b8574/matchlogs/2019-2020/summary/Federico-Dimarco-Match-Logs
212,Koffi Djidji,ci,DF,Torino,26,1992,17,851,50,24.9,9.5,9,81,8,15,18,1.18,10,22,-12,-1.27,-0.92,9.6,21.2,-11.6,-1.23,-0.92,/en/players/933d3b51/matchlogs/2019-2020/summary/Koffi-Djidji-Match-Logs
213,Berat Djimsiti,al,DF,Atalanta,26,1993,34,"2,783",82,81.4,30.9,32,84,2,45,3,2.00,77,38,+39,+1.26,-0.29,64.7,31.9,+32.7,+1.06,-0.29,/en/players/6eee05f1/matchlogs/2019-2020/summary/Berat-Djimsiti-Match-Logs
214,Nicolás Domínguez,ar,MF,Bologna,21,1998,16,699,44,20.4,7.8,7,74,9,20,4,0.94,8,11,-3,-0.39,-0.06,8.0,10.8,-2.7,-0.35,-0.06,/en/players/20b3a502/matchlogs/2019-2020/summary/Nicolas-Dominguez-Match-Logs
215,Giulio Donati,it,DF,Lecce,29,1990,20,"1,760",88,51.5,19.6,20,88,0,,1,1.00,28,45,-17,-0.87,0.00,30.0,41.4,-11.4,-0.59,0.00,/en/players/22051fbe/matchlogs/2019-2020/summary/Giulio-Donati-Match-Logs
216,Alfredo Donnarumma,it,FW,Brescia,28,1990,31,"1,684",54,49.2,18.7,20,75,11,17,4,0.71,19,43,-24,-1.28,-0.25,21.1,36.9,-15.9,-0.85,-0.25,/en/players/5592007b/matchlogs/2019-2020/summary/Alfredo-Donnarumma-Match-Logs
217,Antonio Donnarumma,it,GK,Milan,29,1990,0,,,0.0,0.0,0,,0,,36,0.00,1,2,-1,,,,,,,,/en/players/a4bd9edd/matchlogs/2019-2020/summary/Antonio-Donnarumma-Match-Logs
218,Gianluigi Donnarumma,it,GK,Milan,20,1999,36,"3,201",89,93.6,35.6,36,89,0,,0,1.75,59,42,+17,+0.48,+0.48,56.5,42.3,+14.2,+0.40,+0.48,/en/players/08f5afaa/matchlogs/2019-2020/summary/Gianluigi-Donnarumma-Match-Logs
219,Bartłomiej Drągowski,pl,GK,Fiorentina,21,1997,31,"2,790",90,81.6,31.0,31,90,0,,2,1.06,36,43,-7,-0.23,-1.65,41.4,39.5,+1.9,+0.06,-1.65,/en/players/085e71a7/matchlogs/2019-2020/summary/Bartlomiej-Dragowski-Match-Logs
220,Léo Duarte,br,DF,Milan,23,1996,6,405,68,11.8,4.5,4,90,2,23,9,1.50,5,6,-1,-0.22,-0.76,4.8,6.0,-1.2,-0.28,-0.76,/en/players/73ddc40c/matchlogs/2019-2020/summary/Leo-Duarte-Match-Logs
221,Augustas Dubickas,lt,MF,Lecce,18,2001,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/7f2ee94d/matchlogs/2019-2020/summary/Augustas-Dubickas-Match-Logs
222,Edgaras Dubickas,lt,DF,Lecce,21,1998,1,3,3,0.1,0.0,0,,1,3,14,1.00,1,0,+1,+30.00,+30.90,0.8,0.0,+0.8,+23.97,+30.90,/en/players/c59f90b0/matchlogs/2019-2020/summary/Edgaras-Dubickas-Match-Logs
223,Luka Dumancic,hr,DF,Lecce,20,1998,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/d95073fd/matchlogs/2019-2020/summary/Luka-Dumancic-Match-Logs
224,Alfred Duncan,gh,MF,Sassuolo,26,1993,13,843,65,24.6,9.4,10,80,3,15,5,1.08,19,20,-1,-0.11,-0.35,11.9,17.6,-5.7,-0.61,-0.35,/en/players/528492ea/matchlogs/2019-2020/summary/Alfred-Duncan-Match-Logs
225,Alfred Duncan,gh,MF,Fiorentina,26,1993,13,887,68,25.9,9.9,10,80,3,29,1,1.77,18,6,+12,+1.22,+1.54,18.3,12.0,+6.3,+0.64,+1.54,/en/players/528492ea/matchlogs/2019-2020/summary/Alfred-Duncan-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Paulo Dybala,ar,"FW,MF",Juventus,25,1993,33,"2,155",65,63.0,23.9,25,77,8,28,2,2.39,51,22,+29,+1.21,+0.93,44.0,23.2,+20.7,+0.87,+0.93,/en/players/e0921a4f/matchlogs/2019-2020/summary/Paulo-Dybala-Match-Logs
227,Edin Džeko,ba,FW,Roma,33,1986,35,"2,854",82,83.5,31.7,31,89,4,25,3,1.74,60,43,+17,+0.54,-0.90,61.6,41.3,+20.3,+0.64,-0.90,/en/players/3bb7f478/matchlogs/2019-2020/summary/Edin-Dzeko-Match-Logs
228,Blerim Džemaili,ch,MF,Bologna,33,1986,14,698,50,20.4,7.8,8,76,6,15,4,1.29,13,18,-5,-0.64,-0.38,8.6,12.4,-3.8,-0.49,-0.38,/en/players/756959aa/matchlogs/2019-2020/summary/Blerim-Dzemaili-Match-Logs
229,Simone Edera,it,"MF,FW",Torino,22,1997,13,398,31,11.6,4.4,4,67,9,15,13,0.85,3,12,-9,-2.04,-1.65,4.7,6.9,-2.2,-0.50,-1.65,/en/players/8697c095/matchlogs/2019-2020/summary/Simone-Edera-Match-Logs
230,Albin Ekdal,se,MF,Sampdoria,30,1989,32,"2,385",75,69.7,26.5,27,84,5,24,1,1.28,38,41,-3,-0.11,+1.10,33.5,33.0,+0.4,+0.02,+1.10,/en/players/f503ea63/matchlogs/2019-2020/summary/Albin-Ekdal-Match-Logs
231,Elif Elmas,mk,MF,Napoli,19,1999,26,"1,134",44,33.2,12.6,12,77,14,15,11,2.04,25,16,+9,+0.71,+0.64,17.9,11.5,+6.5,+0.51,+0.64,/en/players/cf007308/matchlogs/2019-2020/summary/Elif-Elmas-Match-Logs
232,Alan Empereur,br,DF,Hellas Verona,25,1994,13,855,66,25.0,9.5,8,88,5,31,19,1.08,15,18,-3,-0.32,-0.28,11.7,18.0,-6.3,-0.66,-0.28,/en/players/825b8997/matchlogs/2019-2020/summary/Alan-Empereur-Match-Logs
233,Patrick Enrici,it,DF,Torino,18,2001,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/b8eb5d85/matchlogs/2019-2020/summary/Patrick-Enrici-Match-Logs
234,Christian Eriksen,dk,MF,Inter,27,1992,17,703,41,20.6,7.8,8,73,9,14,0,2.00,14,5,+9,+1.15,-0.04,17.3,6.4,+10.9,+1.40,-0.04,/en/players/980522ec/matchlogs/2019-2020/summary/Christian-Eriksen-Match-Logs
235,Sebastian Eriksson,se,"DF,MF",Genoa,30,1989,0,,,,,0,,0,,9,,,,,,,,,,,,/en/players/35d76360/matchlogs/2019-2020/summary/Sebastian-Eriksson-Match-Logs
236,Espeto,br,"DF,MF",SPAL,22,1997,32,"2,110",66,61.7,23.4,24,79,8,27,3,0.53,16,53,-37,-1.58,-0.69,23.2,40.0,-16.8,-0.72,-0.69,/en/players/674cfc5a/matchlogs/2019-2020/summary/Espeto-Match-Logs
237,Sebastiano Esposito,it,FW,Inter,17,2002,7,199,28,5.8,2.2,2,74,5,10,25,2.38,8,1,+7,+3.17,+2.10,5.3,2.2,+3.1,+1.39,+2.10,/en/players/7ff93107/matchlogs/2019-2020/summary/Sebastiano-Esposito-Match-Logs
238,Valentin Eysseric,fr,MF,Fiorentina,27,1992,3,42,14,1.2,0.5,0,,3,14,9,0.67,1,1,0,0.00,-0.08,0.6,1.0,-0.4,-0.93,-0.08,/en/players/ae82fa48/matchlogs/2019-2020/summary/Valentin-Eysseric-Match-Logs
239,Valentin Eysseric,fr,"MF,FW",Hellas Verona,27,1992,6,353,59,10.3,3.9,3,88,3,30,6,0.83,5,8,-3,-0.76,-0.74,7.1,5.7,+1.4,+0.36,-0.74,/en/players/ae82fa48/matchlogs/2019-2020/summary/Valentin-Eysseric-Match-Logs
240,Luca Falbo,it,DF,Lazio,19,2000,1,2,2,0.1,0.0,0,,1,2,9,0.00,0,0,0,0.00,-0.97,0.0,0.0,0.0,+1.91,-0.97,/en/players/ca8fa0c0/matchlogs/2019-2020/summary/Luca-Falbo-Match-Logs
241,Filippo Falco,it,"FW,MF",Lecce,27,1992,30,"2,014",67,58.9,22.4,24,75,6,35,2,1.00,31,43,-12,-0.54,+0.81,32.2,45.1,-12.9,-0.58,+0.81,/en/players/e23f56c1/matchlogs/2019-2020/summary/Filippo-Falco-Match-Logs
242,Wladimiro Falcone,it,GK,Sampdoria,24,1995,2,180,90,5.3,2.0,2,90,0,,28,0.50,2,5,-3,-1.50,-1.11,5.5,4.2,+1.3,+0.66,-1.11,/en/players/9f5a610b/matchlogs/2019-2020/summary/Wladimiro-Falcone-Match-Logs
243,Iago Falque,es,"MF,FW",Torino,29,1990,4,102,26,3.0,1.1,1,45,3,19,5,0.50,0,3,-3,-2.65,-2.13,0.9,2.2,-1.3,-1.12,-2.13,/en/players/440c84ed/matchlogs/2019-2020/summary/Iago-Falque-Match-Logs
244,Iago Falque,es,MF,Genoa,29,1990,10,519,52,15.2,5.8,6,67,4,30,4,1.10,8,10,-2,-0.35,+0.40,7.7,7.2,+0.5,+0.09,+0.40,/en/players/440c84ed/matchlogs/2019-2020/summary/Iago-Falque-Match-Logs
245,Andri Fannar Baldursson,is,MF,Bologna,17,2002,7,143,20,4.2,1.6,0,,7,20,8,0.86,3,3,0,0.00,+0.36,2.6,2.7,-0.1,-0.06,+0.36,/en/players/61f2f56a/matchlogs/2019-2020/summary/Andri-Fannar-Baldursson-Match-Logs
246,Paolo Faragò,it,DF,Cagliari,26,1993,21,"1,343",64,39.3,14.9,14,84,7,24,5,0.90,20,26,-6,-0.40,-0.49,16.4,21.6,-5.3,-0.35,-0.49,/en/players/9085dd7c/matchlogs/2019-2020/summary/Paolo-Farago-Match-Logs
247,Davide Faraoni,it,DF,Hellas Verona,27,1991,36,"3,228",90,94.4,35.9,36,90,0,,0,1.33,43,44,-1,-0.03,+1.38,45.8,48.6,-2.8,-0.08,+1.38,/en/players/aae9d04a/matchlogs/2019-2020/summary/Davide-Faraoni-Match-Logs
248,Mohamed Fares,dz,"DF,MF",SPAL,23,1996,8,421,53,12.3,4.7,5,66,3,30,3,0.63,3,8,-5,-1.07,+0.28,2.8,9.8,-7.0,-1.49,+0.28,/en/players/b7a5bc86/matchlogs/2019-2020/summary/Mohamed-Fares-Match-Logs
249,Diego Farias,br,"FW,MF",Lecce,29,1990,18,824,46,24.1,9.2,7,68,11,31,1,0.78,15,19,-4,-0.44,+0.57,15.0,18.7,-3.7,-0.41,+0.57,/en/players/157d29b6/matchlogs/2019-2020/summary/Diego-Farias-Match-Logs
250,Andrea Favilli,it,FW,Genoa,22,1997,20,658,33,19.2,7.3,7,64,13,16,13,0.70,5,11,-6,-0.82,-0.17,10.5,11.1,-0.7,-0.09,-0.17,/en/players/44510fde/matchlogs/2019-2020/summary/Andrea-Favilli-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Federico Fazio,ar,DF,Roma,32,1987,16,"1,213",76,35.5,13.5,14,82,2,33,14,1.81,29,20,+9,+0.67,-0.03,26.5,16.7,+9.8,+0.73,-0.03,/en/players/4e358a2d/matchlogs/2019-2020/summary/Federico-Fazio-Match-Logs
252,Luiz Felipe,br,DF,Lazio,22,1997,26,"2,024",78,59.2,22.5,24,82,2,29,5,2.15,48,23,+25,+1.11,+0.34,40.6,30.4,+10.2,+0.45,+0.34,/en/players/15d0c248/matchlogs/2019-2020/summary/Luiz-Felipe-Match-Logs
253,Lucas Felippe,br,"MF,DF",Hellas Verona,19,2000,2,28,14,0.8,0.3,0,,2,14,14,0.00,0,2,-2,-6.43,-6.38,0.4,1.4,-1.0,-3.13,-6.38,/en/players/85e51909/matchlogs/2019-2020/summary/Lucas-Felippe-Match-Logs
254,Alex Ferrari,it,DF,Sampdoria,25,1994,12,"1,005",84,29.4,11.2,11,88,1,37,7,1.17,11,13,-2,-0.18,+0.38,13.8,8.2,+5.6,+0.50,+0.38,/en/players/d0dbca9f/matchlogs/2019-2020/summary/Alex-Ferrari-Match-Logs
255,Sergio Floccari,it,FW,SPAL,37,1981,24,942,39,27.5,10.5,9,75,15,18,10,0.38,5,21,-16,-1.53,-0.29,11.8,16.0,-4.1,-0.40,-0.29,/en/players/df301450/matchlogs/2019-2020/summary/Sergio-Floccari-Match-Logs
256,Alessandro Florenzi,it,"DF,FW",Roma,28,1991,14,997,71,29.2,11.1,12,82,2,8,5,1.79,21,15,+6,+0.54,-0.20,19.1,15.0,+4.0,+0.36,-0.20,/en/players/e288d4b3/matchlogs/2019-2020/summary/Alessandro-Florenzi-Match-Logs
257,Seko Fofana,ci,MF,Udinese,24,1995,32,"2,249",70,65.8,25.0,24,84,8,29,6,1.13,25,30,-5,-0.20,+0.49,27.0,28.7,-1.7,-0.07,+0.49,/en/players/5313ed43/matchlogs/2019-2020/summary/Seko-Fofana-Match-Logs
258,Matias Fonseca,it,FW,Inter,18,2001,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/a92c629d/matchlogs/2019-2020/summary/Matias-Fonseca-Match-Logs
259,Gianluca Frabotta,it,DF,Juventus,20,1999,1,90,90,2.6,1.0,1,90,0,,1,0.00,1,3,-2,-2.00,-2.95,0.9,1.9,-1.0,-0.98,-2.95,/en/players/d80b1835/matchlogs/2019-2020/summary/Gianluca-Frabotta-Match-Logs
260,Jean Freddi Greco,it,MF,Torino,18,2001,0,,,,,0,,0,,11,,,,,,,,,,,,/en/players/23c38d9c/matchlogs/2019-2020/summary/Jean-Freddi-Greco-Match-Logs
261,Remo Freuler,ch,MF,Atalanta,27,1992,31,"2,337",75,68.3,26.0,28,81,3,27,7,2.13,65,31,+34,+1.31,-0.02,53.0,30.2,+22.7,+0.88,-0.02,/en/players/98d2c2c4/matchlogs/2019-2020/summary/Remo-Freuler-Match-Logs
262,Daniel Fuzato,br,GK,Roma,22,1997,1,90,90,2.6,1.0,1,90,0,,35,3.00,3,1,+2,+2.00,+1.35,1.9,0.9,+1.0,+0.98,+1.35,/en/players/82328faf/matchlogs/2019-2020/summary/Daniel-Fuzato-Match-Logs
263,Matteo Gabbia,it,DF,Milan,19,1999,9,680,76,19.9,7.6,6,87,3,52,28,2.00,16,8,+8,+1.06,+0.76,14.5,10.6,+3.9,+0.52,+0.76,/en/players/c235e803/matchlogs/2019-2020/summary/Matteo-Gabbia-Match-Logs
264,Manolo Gabbiadini,it,FW,Sampdoria,27,1991,33,"2,035",62,59.5,22.6,24,77,9,20,4,1.21,32,37,-5,-0.22,+0.56,31.7,33.0,-1.3,-0.06,+0.56,/en/players/8f866fe8/matchlogs/2019-2020/summary/Manolo-Gabbiadini-Match-Logs
265,Gabriel,br,GK,Lecce,26,1992,34,"2,997",88,87.6,33.3,34,88,0,,2,0.76,43,76,-33,-0.99,-0.99,46.6,72.9,-26.3,-0.79,-0.99,/en/players/f93ed0df/matchlogs/2019-2020/summary/Gabriel-Match-Logs
266,Gianluca Gaetano,it,MF,Napoli,19,2000,0,,,,,0,,0,,19,,,,,,,,,,,,/en/players/3b387cc7/matchlogs/2019-2020/summary/Gianluca-Gaetano-Match-Logs
267,Luca Gagliano,it,FW,Cagliari,19,2000,2,52,26,1.5,0.6,1,45,1,7,8,1.50,2,0,+2,+3.46,+3.62,0.5,1.3,-0.8,-1.32,+3.62,/en/players/1d00a56c/matchlogs/2019-2020/summary/Luca-Gagliano-Match-Logs
268,Roberto Gagliardini,it,MF,Inter,25,1994,24,"1,797",75,52.5,20.0,21,82,3,27,4,2.25,48,23,+25,+1.25,+0.14,39.8,22.7,+17.1,+0.86,+0.14,/en/players/ce30bfc8/matchlogs/2019-2020/summary/Roberto-Gagliardini-Match-Logs
269,Riccardo Gagliolo,se,DF,Parma,29,1990,32,"2,604",81,76.1,28.9,31,84,1,8,3,1.34,48,41,+7,+0.24,+1.12,36.6,45.2,-8.6,-0.30,+1.12,/en/players/173061c0/matchlogs/2019-2020/summary/Riccardo-Gagliolo-Match-Logs
270,Antonino Gallo,it,DF,Lecce,19,2000,0,,,,,0,,0,,10,,,,,,,,,,,,/en/players/c74d63ac/matchlogs/2019-2020/summary/Antonino-Gallo-Match-Logs
271,Daniele Gastaldello,it,DF,Brescia,36,1983,8,389,49,11.4,4.3,4,67,4,31,28,0.88,3,9,-6,-1.39,-0.26,5.1,7.9,-2.8,-0.64,-0.26,/en/players/13f89eaa/matchlogs/2019-2020/summary/Daniele-Gastaldello-Match-Logs
272,Luca Gemello,it,GK,Torino,19,2000,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/53e494ec/matchlogs/2019-2020/summary/Luca-Gemello-Match-Logs
273,Gervinho,ci,FW,Parma,32,1987,31,"2,270",73,66.4,25.2,27,81,4,22,1,1.39,34,33,+1,+0.04,+0.20,31.6,38.5,-6.9,-0.27,+0.20,/en/players/e468c053/matchlogs/2019-2020/summary/Gervinho-Match-Logs
274,Emin Ghazoini,it,DF,Torino,18,2001,0,,,,,0,,0,,13,,,,,,,,,,,,/en/players/c245d0c1/matchlogs/2019-2020/summary/Emin-Ghazoini-Match-Logs
275,Rachid Ghezzal,dz,"MF,FW",Fiorentina,27,1992,19,828,44,24.2,9.2,9,70,10,20,15,1.32,12,12,0,0.00,-0.10,12.8,14.0,-1.2,-0.13,-0.10,/en/players/dc3a9a0d/matchlogs/2019-2020/summary/Rachid-Ghezzal-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Andrea Ghezzi,it,"MF,FW",Brescia,,,5,37,7,1.1,0.4,0,,5,7,7,0.20,0,2,-2,-4.86,-3.75,1.0,2.0,-1.0,-2.62,-3.75,/en/players/c840baa2/matchlogs/2019-2020/summary/Andrea-Ghezzi-Match-Logs
277,Paolo Ghiglione,it,DF,Genoa,22,1997,25,"1,717",69,50.2,19.1,20,82,5,15,10,0.68,19,40,-21,-1.10,-0.84,21.5,31.2,-9.8,-0.51,-0.84,/en/players/71dc23da/matchlogs/2019-2020/summary/Paolo-Ghiglione-Match-Logs
278,Andrea Ghion,it,"MF,FW",Sassuolo,19,2000,3,48,16,1.4,0.5,0,,3,16,18,1.33,0,1,-1,-1.87,-2.06,0.6,0.6,+0.1,+0.12,-2.06,/en/players/7f24b3eb/matchlogs/2019-2020/summary/Andrea-Ghion-Match-Logs
279,Faouzi Ghoulam,dz,DF,Napoli,28,1991,9,376,42,11.0,4.2,3,75,6,25,15,2.11,8,5,+3,+0.72,+0.48,8.0,4.9,+3.1,+0.75,+0.48,/en/players/c5adc293/matchlogs/2019-2020/summary/Faouzi-Ghoulam-Match-Logs
280,Diego Godín,uy,DF,Inter,33,1986,23,"1,628",71,47.6,18.1,18,83,5,26,13,2.04,30,15,+15,+0.83,-0.68,27.1,19.5,+7.6,+0.42,-0.68,/en/players/fc4f85b1/matchlogs/2019-2020/summary/Diego-Godin-Match-Logs
281,Edoardo Goldaniga,it,DF,Genoa,25,1993,13,784,60,22.9,8.7,8,85,5,20,21,1.31,9,22,-13,-1.49,-1.05,9.5,14.1,-4.6,-0.52,-1.05,/en/players/4b029b31/matchlogs/2019-2020/summary/Edoardo-Goldaniga-Match-Logs
282,Edoardo Goldaniga,it,DF,Sassuolo,25,1993,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/4b029b31/matchlogs/2019-2020/summary/Edoardo-Goldaniga-Match-Logs
283,Pierluigi Gollini,it,GK,Atalanta,24,1995,33,"2,884",87,84.3,32.0,33,87,0,,5,2.00,81,42,+39,+1.22,-0.63,69.9,37.4,+32.4,+1.01,-0.63,/en/players/f0f7f62f/matchlogs/2019-2020/summary/Pierluigi-Gollini-Match-Logs
284,Papu Gómez,ar,"MF,FW",Atalanta,31,1988,36,"2,842",79,83.1,31.6,34,82,2,33,1,2.08,83,38,+45,+1.43,+0.65,66.5,35.3,+31.2,+0.99,+0.65,/en/players/6e4df551/matchlogs/2019-2020/summary/Papu-Gomez-Match-Logs
285,Robin Gosens,de,DF,Atalanta,25,1994,34,"2,617",77,76.5,29.1,31,82,3,20,3,2.06,78,36,+42,+1.44,+0.55,63.1,30.3,+32.8,+1.13,+0.55,/en/players/2d970560/matchlogs/2019-2020/summary/Robin-Gosens-Match-Logs
286,Alberto Grassi,it,MF,Parma,24,1995,16,641,40,18.7,7.1,6,71,10,21,7,1.50,10,13,-3,-0.42,-0.49,8.1,10.8,-2.7,-0.37,-0.49,/en/players/6cc97b6a/matchlogs/2019-2020/summary/Alberto-Grassi-Match-Logs
287,Andrew Gravillon,fr,DF,Sassuolo,21,1998,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/49136c42/matchlogs/2019-2020/summary/Andrew-Gravillon-Match-Logs
288,Guido Guerrieri,it,GK,Lazio,23,1996,0,,,,,0,,0,,36,,,,,,,,,,,,/en/players/77e401c7/matchlogs/2019-2020/summary/Guido-Guerrieri-Match-Logs
289,Sinan Gümüş,tr,FW,Genoa,25,1994,3,96,32,2.8,1.1,1,64,2,16,3,1.00,0,2,-2,-1.87,-1.23,0.5,2.4,-1.9,-1.75,-1.23,/en/players/ac1f056e/matchlogs/2019-2020/summary/Sinan-Gumus-Match-Logs
290,Koray Günter,de,DF,Hellas Verona,24,1994,32,"2,733",85,79.9,30.4,31,88,1,4,4,1.25,37,41,-4,-0.13,-0.13,40.2,41.9,-1.8,-0.06,-0.13,/en/players/f1f1f238/matchlogs/2019-2020/summary/Koray-Gunter-Match-Logs
291,Rodrigo Guth,br,DF,Atalanta,18,2000,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/cb1916e0/matchlogs/2019-2020/summary/Rodrigo-Guth-Match-Logs
292,Samir Handanović,si,GK,Inter,35,1984,35,"3,150",90,92.1,35.0,35,90,0,,3,2.17,74,32,+42,+1.20,+0.20,67.3,36.1,+31.2,+0.89,+0.20,/en/players/74419746/matchlogs/2019-2020/summary/Samir-Handanovic-Match-Logs
293,Lukáš Haraslín,sk,FW,Sassuolo,23,1996,11,384,35,11.2,4.3,4,56,7,23,5,1.09,11,6,+5,+1.17,+1.14,7.4,5.6,+1.8,+0.43,+1.14,/en/players/5c397195/matchlogs/2019-2020/summary/Lukas-Haraslin-Match-Logs
294,Hans Hateboer,nl,DF,Atalanta,25,1994,32,"2,356",74,68.9,26.2,25,87,7,27,4,2.03,71,34,+37,+1.41,+0.31,60.5,30.1,+30.4,+1.16,+0.31,/en/players/3b333ac3/matchlogs/2019-2020/summary/Hans-Hateboer-Match-Logs
295,Thom Haye,nl,"FW,MF",Lecce,24,1995,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/1d110865/matchlogs/2019-2020/summary/Thom-Haye-Match-Logs
296,David Heidenreich,cz,DF,Atalanta,19,2000,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/1ff49805/matchlogs/2019-2020/summary/David-Heidenreich-Match-Logs
297,Liam Henderson,sco,MF,Hellas Verona,23,1996,4,196,49,5.7,2.2,2,82,2,17,13,1.75,1,3,-2,-0.92,-0.86,1.8,4.1,-2.4,-1.08,-0.86,/en/players/d7918b13/matchlogs/2019-2020/summary/Liam-Henderson-Match-Logs
298,Dalbert Henrique,br,DF,Fiorentina,25,1993,31,"2,484",80,72.6,27.6,29,83,2,32,4,1.23,37,35,+2,+0.07,-0.02,40.0,34.5,+5.4,+0.20,-0.02,/en/players/f45f9427/matchlogs/2019-2020/summary/Dalbert-Henrique-Match-Logs
299,Dalbert Henrique,br,"DF,MF",Inter,25,1993,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/f45f9427/matchlogs/2019-2020/summary/Dalbert-Henrique-Match-Logs
300,Theo Hernández,fr,DF,Milan,21,1997,33,"2,817",85,82.4,31.3,32,87,1,19,1,1.79,58,38,+20,+0.64,+1.09,53.4,38.6,+14.7,+0.47,+1.09,/en/players/d4c9725f/matchlogs/2019-2020/summary/Theo-Hernandez-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Hernani,br,MF,Parma,25,1994,32,"2,419",76,70.7,26.9,27,84,5,29,0,1.31,38,40,-2,-0.07,-0.16,31.0,45.3,-14.3,-0.53,-0.16,/en/players/6f5ead86/matchlogs/2019-2020/summary/Hernani-Match-Logs
302,Gonzalo Higuaín,ar,FW,Juventus,31,1987,32,"1,866",58,54.6,20.7,20,79,12,23,2,2.13,41,25,+16,+0.77,-0.21,37.8,24.3,+13.5,+0.65,-0.21,/en/players/8a08491a/matchlogs/2019-2020/summary/Gonzalo-Higuain-Match-Logs
303,Krisztofer Horváth,hu,"FW,DF",SPAL,17,2002,3,44,15,1.3,0.5,0,,3,15,0,0.33,0,2,-2,-4.09,-2.81,0.4,1.8,-1.4,-2.80,-2.81,/en/players/4ce8f4a3/matchlogs/2019-2020/summary/Krisztofer-Horvath-Match-Logs
304,Elseid Hysaj,al,DF,Napoli,25,1994,20,"1,481",74,43.3,16.5,17,83,3,22,14,2.00,24,17,+7,+0.43,+0.24,21.8,14.1,+7.7,+0.47,+0.24,/en/players/2f3452eb/matchlogs/2019-2020/summary/Elseid-Hysaj-Match-Logs
305,Simone Iacoponi,it,DF,Parma,32,1987,36,"3,053",85,89.3,33.9,34,89,2,12,1,1.28,48,50,-2,-0.06,-0.30,39.7,54.8,-15.2,-0.45,-0.30,/en/players/63071a3f/matchlogs/2019-2020/summary/Simone-Iacoponi-Match-Logs
306,Roger Ibanez,br,DF,Roma,20,1998,9,614,68,18.0,6.8,7,82,2,19,5,2.11,15,8,+7,+1.03,+0.42,15.3,7.5,+7.7,+1.14,+0.42,/en/players/82efe6fa/matchlogs/2019-2020/summary/Roger-Ibanez-Match-Logs
307,Roger Ibanez,br,DF,Atalanta,20,1998,0,,,,,0,,0,,17,,,,,,,,,,,,/en/players/82efe6fa/matchlogs/2019-2020/summary/Roger-Ibanez-Match-Logs
308,Zlatan Ibrahimović,se,FW,Milan,37,1981,18,"1,362",76,39.8,15.1,16,81,2,31,0,2.11,35,17,+18,+1.19,+1.23,27.3,20.7,+6.7,+0.44,+1.23,/en/players/4cde5509/matchlogs/2019-2020/summary/Zlatan-Ibrahimovic-Match-Logs
309,Salvador Ichazo,uy,GK,Genoa,27,1992,0,,,,,0,,0,,13,,,,,,,,,,,,/en/players/514f0896/matchlogs/2019-2020/summary/Salvador-Ichazo-Match-Logs
