Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
498,Danilo Soddimo,it,MF,Frosinone,30,1987,2.8,90,126,71.4,1715,556,90,126,71.4,90,126,71.4,90,126,71.4,1,0.4,+0.6,7,6,6,3,17,/en/players/098139eb/matchlogs/2018-2019/passing/Danilo-Soddimo-Match-Logs
499,Roberto Soriano,it,"MF,FW",Torino,27,1991,5.2,191,235,81.3,2612,733,191,235,81.3,191,235,81.3,191,235,81.3,2,0.8,+1.2,8,13,8,1,26,/en/players/9d4c45d6/matchlogs/2018-2019/passing/Roberto-Soriano-Match-Logs
500,Roberto Soriano,it,MF,Bologna,27,1991,16.5,509,633,80.4,7403,2216,509,633,80.4,509,633,80.4,509,633,80.4,2,1.7,+0.3,21,37,22,2,74,/en/players/9d4c45d6/matchlogs/2018-2019/passing/Roberto-Soriano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Stefano Sorrentino,it,GK,Chievo,39,1979,31.0,589,895,65.8,21372,15015,589,895,65.8,589,895,65.8,589,895,65.8,0,0.1,-0.1,2,4,0,0,0,/en/players/048877f5/matchlogs/2018-2019/passing/Stefano-Sorrentino-Match-Logs
502,Riccardo Sottil,it,"FW,MF",Fiorentina,19,1999,0.2,7,9,77.8,124,13,7,9,77.8,7,9,77.8,7,9,77.8,0,0.0,0.0,0,0,0,0,0,/en/players/94816803/matchlogs/2018-2019/passing/Riccardo-Sottil-Match-Logs
503,Leonardo Spinazzola,it,DF,Juventus,25,1993,6.7,303,383,79.1,5428,1591,303,383,79.1,303,383,79.1,303,383,79.1,1,0.4,+0.6,7,16,17,6,45,/en/players/3626daea/matchlogs/2018-2019/passing/Leonardo-Spinazzola-Match-Logs
504,Nicolás Spolli,ar,DF,Genoa,35,1983,6.0,167,201,83.1,3762,971,167,201,83.1,167,201,83.1,167,201,83.1,0,0.0,0.0,1,5,0,0,5,/en/players/9a560ebe/matchlogs/2018-2019/passing/Nicolas-Spolli-Match-Logs
505,Marco Sportiello,it,GK,Frosinone,26,1992,35.0,818,1229,66.6,26036,15904,818,1229,66.6,818,1229,66.6,818,1229,66.6,0,0.0,0.0,0,10,0,0,0,/en/players/ac4003af/matchlogs/2018-2019/passing/Marco-Sportiello-Match-Logs
506,Mattia Sprocati,it,"FW,MF",Parma,25,1992,7.2,148,219,67.6,2265,901,148,219,67.6,148,219,67.6,148,219,67.6,0,0.6,-0.6,10,12,11,3,34,/en/players/bdd0692f/matchlogs/2018-2019/passing/Mattia-Sprocati-Match-Logs
507,Darijo Srna,hr,DF,Cagliari,36,1982,23.2,1248,1639,76.1,24884,12297,1248,1639,76.1,1248,1639,76.1,1248,1639,76.1,3,4.0,-1.0,43,102,47,22,304,/en/players/edd6c8e9/matchlogs/2018-2019/passing/Darijo-Srna-Match-Logs
508,Mariusz Stępiński,pl,FW,Chievo,23,1995,27.5,438,586,74.7,6417,984,438,586,74.7,438,586,74.7,438,586,74.7,2,1.4,+0.6,27,23,12,3,28,/en/players/7b536033/matchlogs/2018-2019/passing/Mariusz-Stepinski-Match-Logs
509,Thomas Strakosha,al,GK,Lazio,23,1995,35.0,754,1081,69.8,23852,15667,754,1081,69.8,754,1081,69.8,754,1081,69.8,0,0.0,0.0,1,20,1,0,1,/en/players/339fe0e8/matchlogs/2018-2019/passing/Thomas-Strakosha-Match-Logs
510,Kevin Strootman,nl,MF,Roma,28,1990,1.0,30,38,78.9,471,101,30,38,78.9,30,38,78.9,30,38,78.9,0,0.1,-0.1,1,2,1,0,2,/en/players/ef2e5e1a/matchlogs/2018-2019/passing/Kevin-Strootman-Match-Logs
511,Jens Stryger Larsen,dk,"DF,MF",Udinese,27,1991,35.9,1262,1649,76.5,23430,11701,1262,1649,76.5,1262,1649,76.5,1262,1649,76.5,4,1.8,+2.2,31,132,35,14,231,/en/players/f91e81c9/matchlogs/2018-2019/passing/Jens-Stryger-Larsen-Match-Logs
512,Leo Štulac,si,MF,Parma,23,1994,16.1,564,702,80.3,12112,3177,564,702,80.3,564,702,80.3,564,702,80.3,2,2.1,-0.1,22,41,5,1,64,/en/players/92948398/matchlogs/2018-2019/passing/Leo-Stulac-Match-Logs
513,Stefano Sturaro,it,MF,Genoa,25,1993,2.4,43,72,59.7,775,299,43,72,59.7,43,72,59.7,43,72,59.7,0,0.2,-0.2,2,2,0,0,7,/en/players/2334478a/matchlogs/2018-2019/passing/Stefano-Sturaro-Match-Logs
514,Suso,es,"FW,MF",Milan,24,1993,33.5,1327,1768,75.1,25249,8461,1327,1768,75.1,1327,1768,75.1,1327,1768,75.1,10,9.2,+0.8,99,138,112,38,296,/en/players/4e219ad2/matchlogs/2018-2019/passing/Suso-Match-Logs
515,Mattias Svanberg,se,MF,Bologna,19,1999,13.1,260,346,75.1,4484,1341,260,346,75.1,260,346,75.1,260,346,75.1,3,1.0,+2.0,13,15,8,1,34,/en/players/92d83c27/matchlogs/2018-2019/passing/Mattias-Svanberg-Match-Logs
516,Wojciech Szczęsny,pl,GK,Juventus,28,1990,28.0,585,731,80.0,18815,10520,585,731,80.0,585,731,80.0,585,731,80.0,0,0.0,0.0,0,4,1,0,0,/en/players/01b8a2b2/matchlogs/2018-2019/passing/Wojciech-Szczesny-Match-Logs
517,Strahinja Tanasijević,rs,DF,Chievo,21,1997,0.2,13,14,92.9,272,98,13,14,92.9,13,14,92.9,13,14,92.9,0,0.0,0.0,0,1,0,0,0,/en/players/618ab91f/matchlogs/2018-2019/passing/Strahinja-Tanasijevic-Match-Logs
518,Júnior Tavares,br,DF,Sampdoria,21,1996,2.0,174,198,87.9,2918,1044,174,198,87.9,174,198,87.9,174,198,87.9,0,0.2,-0.2,2,16,6,1,24,/en/players/f1675fdd/matchlogs/2018-2019/passing/Junior-Tavares-Match-Logs
519,Łukasz Teodorczyk,pl,"FW,MF",Udinese,27,1991,4.4,54,87,62.1,882,157,54,87,62.1,54,87,62.1,54,87,62.1,0,0.0,0.0,2,3,1,0,4,/en/players/7e81a17d/matchlogs/2018-2019/passing/Lukasz-Teodorczyk-Match-Logs
520,Hidde ter Avest,nl,"DF,MF",Udinese,21,1997,10.8,366,500,73.2,6218,2494,366,500,73.2,366,500,73.2,366,500,73.2,1,0.9,+0.1,11,17,8,4,66,/en/players/18f9dbd0/matchlogs/2018-2019/passing/Hidde-ter-Avest-Match-Logs
521,Pietro Terracciano,it,GK,Empoli,28,1990,8.0,184,230,80.0,5367,3205,184,230,80.0,184,230,80.0,184,230,80.0,0,0.0,0.0,0,2,0,0,0,/en/players/e1b0a70d/matchlogs/2018-2019/passing/Pietro-Terracciano-Match-Logs
522,Pietro Terracciano,it,GK,Fiorentina,28,1990,2.0,45,66,68.2,1178,634,45,66,68.2,45,66,68.2,45,66,68.2,0,0.0,0.0,0,0,0,0,0,/en/players/e1b0a70d/matchlogs/2018-2019/passing/Pietro-Terracciano-Match-Logs
523,Cyril Théréau,fr,FW,Fiorentina,35,1983,0.3,10,10,100.0,155,6,10,10,100.0,10,10,100.0,10,10,100.0,0,0.0,0.0,0,1,0,0,0,/en/players/4d3ab428/matchlogs/2018-2019/passing/Cyril-Thereau-Match-Logs
524,Cyril Théréau,fr,"FW,MF",Cagliari,35,1983,1.5,46,62,74.2,601,80,46,62,74.2,46,62,74.2,46,62,74.2,0,0.0,0.0,0,3,0,0,2,/en/players/4d3ab428/matchlogs/2018-2019/passing/Cyril-Thereau-Match-Logs
525,Rafael Tolói,br,DF,Atalanta,27,1990,19.4,1061,1252,84.7,21825,7168,1061,1252,84.7,1061,1252,84.7,1061,1252,84.7,3,2.0,+1.0,11,73,11,0,109,/en/players/c56dc39e/matchlogs/2018-2019/passing/Rafael-Toloi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Nenad Tomović,rs,DF,Chievo,30,1987,8.2,317,391,81.1,5869,2441,317,391,81.1,317,391,81.1,317,391,81.1,0,0.1,-0.1,3,16,2,2,40,/en/players/6aafdc27/matchlogs/2018-2019/passing/Nenad-Tomovic-Match-Logs
527,Lorenzo Tonelli,it,DF,Sampdoria,28,1990,18.4,1072,1212,88.4,20897,7518,1072,1212,88.4,1072,1212,88.4,1072,1212,88.4,0,0.0,0.0,1,63,4,0,94,/en/players/8cc29864/matchlogs/2018-2019/passing/Lorenzo-Tonelli-Match-Logs
528,William Troost-Ekong,ng,DF,Udinese,24,1993,34.0,921,1118,82.4,22773,7245,921,1118,82.4,921,1118,82.4,921,1118,82.4,0,0.1,-0.1,2,45,3,1,40,/en/players/7ed4921e/matchlogs/2018-2019/passing/William-Troost-Ekong-Match-Logs
529,Marcello Trotta,it,FW,Sassuolo,25,1992,0.1,2,2,100.0,15,5,2,2,100.0,2,2,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/acdad0aa/matchlogs/2018-2019/passing/Marcello-Trotta-Match-Logs
530,Marcello Trotta,it,FW,Frosinone,25,1992,4.4,85,116,73.3,1538,318,85,116,73.3,85,116,73.3,85,116,73.3,0,0.4,-0.4,3,4,2,1,9,/en/players/acdad0aa/matchlogs/2018-2019/passing/Marcello-Trotta-Match-Logs
531,Marco Tumminello,it,"FW,DF",Atalanta,19,1998,0.1,3,6,50.0,61,9,3,6,50.0,3,6,50.0,3,6,50.0,0,0.1,-0.1,1,0,1,0,1,/en/players/5bdd44d8/matchlogs/2018-2019/passing/Marco-Tumminello-Match-Logs
532,Salih Uçan,tr,"MF,DF",Empoli,24,1994,2.9,135,184,73.4,2339,597,135,184,73.4,135,184,73.4,135,184,73.4,1,1.3,-0.3,6,14,8,1,20,/en/players/fe154b26/matchlogs/2018-2019/passing/Salih-Ucan-Match-Logs
533,Cengiz Ünder,tr,FW,Roma,21,1997,15.3,417,574,72.6,7303,2106,417,574,72.6,417,574,72.6,417,574,72.6,7,4.7,+2.3,31,27,29,10,79,/en/players/1880614f/matchlogs/2018-2019/passing/Cengiz-Under-Match-Logs
534,Joel Untersee,ch,DF,Empoli,24,1994,1.4,54,68,79.4,1097,440,54,68,79.4,54,68,79.4,54,68,79.4,0,0.0,0.0,0,5,1,0,6,/en/players/3300c14c/matchlogs/2018-2019/passing/Joel-Untersee-Match-Logs
535,Mirko Valdifiori,it,MF,SPAL,32,1986,7.4,447,551,81.1,8162,2554,447,551,81.1,447,551,81.1,447,551,81.1,1,1.5,-0.5,22,44,7,0,61,/en/players/c710f7d5/matchlogs/2018-2019/passing/Mirko-Valdifiori-Match-Logs
536,Borja Valero,es,MF,Inter,33,1985,13.7,1113,1206,92.3,20612,4512,1113,1206,92.3,1113,1206,92.3,1113,1206,92.3,1,1.4,-0.4,21,113,21,3,81,/en/players/0e21fc3c/matchlogs/2018-2019/passing/Borja-Valero-Match-Logs
537,Mattia Valoti,it,MF,SPAL,24,1993,13.6,438,543,80.7,6993,2034,438,543,80.7,438,543,80.7,438,543,80.7,0,0.5,-0.5,9,40,7,2,45,/en/players/c414df9d/matchlogs/2018-2019/passing/Mattia-Valoti-Match-Logs
538,Luca Valzania,it,MF,Frosinone,22,1996,10.0,208,264,78.8,3442,919,208,264,78.8,208,264,78.8,208,264,78.8,1,2.6,-1.6,11,19,5,2,23,/en/players/2b28ba9f/matchlogs/2018-2019/passing/Luca-Valzania-Match-Logs
539,Luca Valzania,it,"MF,FW",Atalanta,22,1996,0.8,23,28,82.1,363,57,23,28,82.1,23,28,82.1,23,28,82.1,0,0.0,0.0,0,1,0,0,1,/en/players/2b28ba9f/matchlogs/2018-2019/passing/Luca-Valzania-Match-Logs
540,Matías Vecino,uy,MF,Inter,26,1991,22.4,951,1183,80.4,16519,4152,951,1183,80.4,951,1183,80.4,951,1183,80.4,1,1.8,-0.8,19,98,16,3,106,/en/players/44ac04e9/matchlogs/2018-2019/passing/Matias-Vecino-Match-Logs
541,Miguel Veloso,pt,MF,Genoa,32,1986,14.0,464,624,74.4,9432,2992,464,624,74.4,464,624,74.4,464,624,74.4,1,1.4,-0.4,21,40,16,7,86,/en/players/ab1ca213/matchlogs/2018-2019/passing/Miguel-Veloso-Match-Logs
542,Francesco Verde,it,FW,Cagliari,19,1999,0.1,1,2,50.0,8,8,1,2,50.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,/en/players/0497a545/matchlogs/2018-2019/passing/Francesco-Verde-Match-Logs
543,Simone Verdi,it,"MF,FW",Napoli,26,1992,7.8,290,365,79.5,5172,1107,290,365,79.5,290,365,79.5,290,365,79.5,3,1.2,+1.8,10,22,9,1,42,/en/players/0375723e/matchlogs/2018-2019/passing/Simone-Verdi-Match-Logs
544,Jordan Veretout,fr,MF,Fiorentina,25,1993,32.7,1518,1959,77.5,33337,11348,1518,1959,77.5,1518,1959,77.5,1518,1959,77.5,3,5.4,-2.4,72,208,28,8,291,/en/players/4a56052c/matchlogs/2018-2019/passing/Jordan-Veretout-Match-Logs
545,Freddie Veseli,al,DF,Empoli,25,1992,28.2,1118,1327,84.3,23309,6216,1118,1327,84.3,1118,1327,84.3,1118,1327,84.3,0,0.4,-0.4,7,67,10,3,95,/en/players/d541e703/matchlogs/2018-2019/passing/Freddie-Veseli-Match-Logs
546,Francesco Vicari,it,DF,SPAL,23,1994,25.9,872,987,88.3,18530,7044,872,987,88.3,872,987,88.3,872,987,88.3,1,0.3,+0.7,2,35,2,0,58,/en/players/de045b15/matchlogs/2018-2019/passing/Francesco-Vicari-Match-Logs
547,Ronaldo Vieira,gw,MF,Sampdoria,20,1998,6.7,342,412,83.0,6348,1546,342,412,83.0,342,412,83.0,342,412,83.0,0,0.1,-0.1,6,27,3,0,30,/en/players/75e60d75/matchlogs/2018-2019/passing/Ronaldo-Vieira-Match-Logs
548,Emanuel Vignato,it,MF,Chievo,17,2000,7.3,244,304,80.3,3882,1093,244,304,80.3,244,304,80.3,244,304,80.3,1,0.5,+0.5,10,16,9,2,35,/en/players/ec5dae45/matchlogs/2018-2019/passing/Emanuel-Vignato-Match-Logs
549,Federico Viviani,it,MF,Frosinone,26,1992,3.7,182,224,81.3,3680,853,182,224,81.3,182,224,81.3,182,224,81.3,0,0.2,-0.2,3,15,1,1,18,/en/players/2258c078/matchlogs/2018-2019/passing/Federico-Viviani-Match-Logs
550,Emiliano Viviano,it,GK,SPAL,32,1985,16.9,407,593,68.6,14180,9369,407,593,68.6,407,593,68.6,407,593,68.6,0,0.0,0.0,0,6,0,0,0,/en/players/03760df0/matchlogs/2018-2019/passing/Emiliano-Viviano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Felipe Vizeu,br,"FW,DF",Udinese,21,1997,0.4,7,8,87.5,62,1,7,8,87.5,7,8,87.5,7,8,87.5,0,0.0,0.0,2,0,0,0,0,/en/players/0412b9cd/matchlogs/2018-2019/passing/Felipe-Vizeu-Match-Logs
552,Dušan Vlahović,rs,"FW,MF",Fiorentina,18,2000,1.8,26,41,63.4,376,111,26,41,63.4,26,41,63.4,26,41,63.4,0,0.2,-0.2,4,2,3,1,5,/en/players/79443529/matchlogs/2018-2019/passing/Dusan-Vlahovic-Match-Logs
553,Rai Vloet,nl,"FW,DF",Frosinone,23,1995,1.4,30,36,83.3,505,62,30,36,83.3,30,36,83.3,30,36,83.3,0,0.3,-0.3,3,1,1,1,2,/en/players/b32e8c5f/matchlogs/2018-2019/passing/Rai-Vloet-Match-Logs
554,Stefan de Vrij,nl,DF,Inter,26,1992,28.0,1520,1662,91.5,32875,9544,1520,1662,91.5,1520,1662,91.5,1520,1662,91.5,0,0.5,-0.5,4,73,3,1,65,/en/players/d0d8dd44/matchlogs/2018-2019/passing/Stefan-de-Vrij-Match-Logs
555,Šime Vrsaljko,hr,DF,Inter,26,1992,8.1,516,634,81.4,8951,3260,516,634,81.4,516,634,81.4,516,634,81.4,2,1.1,+0.9,15,19,18,15,67,/en/players/46a8347f/matchlogs/2018-2019/passing/Sime-Vrsaljko-Match-Logs
556,Molla Wagué,ml,DF,Udinese,27,1991,1.1,43,51,84.3,855,248,43,51,84.3,43,51,84.3,43,51,84.3,0,0.0,0.0,0,2,0,0,3,/en/players/a440d8ca/matchlogs/2018-2019/passing/Molla-Wague-Match-Logs
557,Wallace,br,DF,Lazio,23,1994,13.7,633,751,84.3,14185,4931,633,751,84.3,633,751,84.3,633,751,84.3,0,0.0,0.0,0,57,3,0,54,/en/players/d61b3354/matchlogs/2018-2019/passing/Wallace-Match-Logs
558,Ben Wilmot,eng,"DF,MF",Udinese,18,1999,2.2,80,99,80.8,1706,524,80,99,80.8,80,99,80.8,80,99,80.8,0,0.0,0.0,0,8,2,0,11,/en/players/2876eaa3/matchlogs/2018-2019/passing/Ben-Wilmot-Match-Logs
559,Amin Younes,de,"FW,MF",Napoli,24,1993,5.5,287,322,89.1,4452,998,287,322,89.1,287,322,89.1,287,322,89.1,2,0.9,+1.1,10,24,6,0,26,/en/players/228f73ae/matchlogs/2018-2019/passing/Amin-Younes-Match-Logs
560,Miha Zajc,si,"FW,MF",Empoli,24,1994,13.0,466,596,78.2,8793,2289,466,596,78.2,466,596,78.2,466,596,78.2,2,2.9,-0.9,29,52,23,3,70,/en/players/83e4643e/matchlogs/2018-2019/passing/Miha-Zajc-Match-Logs
561,Francesco Zampano,it,"DF,MF",Frosinone,24,1993,23.4,674,944,71.4,10598,4308,674,944,71.4,674,944,71.4,674,944,71.4,1,1.4,-0.4,14,34,15,8,106,/en/players/8e45910b/matchlogs/2018-2019/passing/Francesco-Zampano-Match-Logs
562,Nicolò Zaniolo,it,"MF,FW",Roma,19,1999,19.6,451,584,77.2,7580,1328,451,584,77.2,451,584,77.2,451,584,77.2,2,1.7,+0.3,17,31,11,2,37,/en/players/9907b1c8/matchlogs/2018-2019/passing/Nicolo-Zaniolo-Match-Logs
563,Cristián Zapata,co,DF,Milan,31,1986,11.4,586,639,91.7,11740,3215,586,639,91.7,586,639,91.7,586,639,91.7,0,0.7,-0.7,4,27,2,0,22,/en/players/b1deecf8/matchlogs/2018-2019/passing/Cristian-Zapata-Match-Logs
564,Duván Zapata,co,FW,Atalanta,27,1991,32.2,568,737,77.1,8379,1416,568,737,77.1,568,737,77.1,568,737,77.1,7,7.6,-0.6,57,20,32,6,56,/en/players/d3de9af0/matchlogs/2018-2019/passing/Duvan-Zapata-Match-Logs
565,Simone Zaza,it,FW,Torino,27,1991,16.0,186,287,64.8,2939,541,186,287,64.8,186,287,64.8,186,287,64.8,3,1.1,+1.9,15,11,4,1,11,/en/players/9592289a/matchlogs/2018-2019/passing/Simone-Zaza-Match-Logs
566,Marvin Zeegelaar,nl,DF,Udinese,27,1990,10.6,323,382,84.6,5362,1949,323,382,84.6,323,382,84.6,323,382,84.6,0,0.2,-0.2,5,15,5,3,38,/en/players/8abd0c03/matchlogs/2018-2019/passing/Marvin-Zeegelaar-Match-Logs
567,Piotr Zieliński,pl,"MF,FW",Napoli,24,1994,31.9,1802,2034,88.6,30949,7602,1802,2034,88.6,1802,2034,88.6,1802,2034,88.6,2,5.1,-3.1,60,213,38,5,195,/en/players/a5296e55/matchlogs/2018-2019/passing/Piotr-Zielinski-Match-Logs
568,Ervin Zukanović,ba,DF,Genoa,31,1987,21.8,848,998,85.0,17156,5547,848,998,85.0,848,998,85.0,848,998,85.0,0,0.5,-0.5,7,72,9,5,69,/en/players/1253a12e/matchlogs/2018-2019/passing/Ervin-Zukanovic-Match-Logs
569,Filip Đorđević,rs,FW,Chievo,30,1987,7.0,120,184,65.2,1689,333,120,184,65.2,120,184,65.2,120,184,65.2,1,0.4,+0.6,4,5,2,0,12,/en/players/dfb933e0/matchlogs/2018-2019/passing/Filip-Djordjevic-Match-Logs
570,Filip Đuričić,rs,"FW,MF",Sassuolo,26,1992,13.9,474,565,83.9,7392,1553,474,565,83.9,474,565,83.9,474,565,83.9,1,1.1,-0.1,21,23,16,2,45,/en/players/eccbe56a/matchlogs/2018-2019/passing/Filip-Djuricic-Match-Logs
