Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Targ,Rec,Rec%,Miscon,Dispos,Matches
448,Rogério,br,"DF,MF",Sassuolo,20,1998,29.7,2063,105,648,986,564,40,1757,28,40,70.0,31,1,1341,7914,3992,1387,1242,89.5,27,31,/en/players/10e7f486/matchlogs/2018-2019/possession/Rogerio-Match-Logs
449,Esteban Rolón,ar,MF,Genoa,23,1995,11.6,505,15,97,289,143,15,491,14,18,77.8,14,0,326,1588,884,311,262,84.2,9,20,/en/players/10e25802/matchlogs/2018-2019/possession/Esteban-Rolon-Match-Logs
450,Filippo Romagna,it,DF,Cagliari,21,1997,16.4,806,128,492,345,20,8,788,0,0,,0,0,534,3139,1631,500,498,99.6,2,2,/en/players/84594618/matchlogs/2018-2019/possession/Filippo-Romagna-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Alessio Romagnoli,it,DF,Milan,23,1995,31.6,2086,306,1162,999,41,18,2042,3,4,75.0,3,0,1357,6540,3257,1489,1451,97.4,5,3,/en/players/3ead85f9/matchlogs/2018-2019/possession/Alessio-Romagnoli-Match-Logs
452,Cristian Romero,ar,DF,Genoa,20,1998,26.0,1140,184,639,507,53,28,1108,16,22,72.7,17,0,612,3827,1940,556,523,94.1,5,6,/en/players/a3d94a58/matchlogs/2018-2019/possession/Cristian-Romero-Match-Logs
453,Rômulo,it,"MF,DF",Genoa,31,1987,15.0,818,29,169,386,335,15,685,16,27,59.3,16,1,520,3847,2035,552,473,85.7,13,15,/en/players/07abb358/matchlogs/2018-2019/possession/Romulo-Match-Logs
454,Rômulo,it,"DF,MF",Lazio,31,1987,8.6,488,20,101,222,199,20,416,8,14,57.1,8,0,339,2446,1294,368,306,83.2,4,6,/en/players/07abb358/matchlogs/2018-2019/possession/Romulo-Match-Logs
455,Cristiano Ronaldo,pt,FW,Juventus,33,1985,29.9,1559,37,85,650,982,220,1499,51,97,52.6,54,2,1296,9530,6114,1830,1307,71.4,62,39,/en/players/dea698d9/matchlogs/2018-2019/possession/Cristiano-Ronaldo-Match-Logs
456,Marten de Roon,nl,MF,Atalanta,27,1991,33.1,2517,78,517,1543,620,29,2446,16,20,80.0,16,0,1801,8525,4177,1800,1722,95.7,18,21,/en/players/2a1beb34/matchlogs/2018-2019/possession/Marten-de-Roon-Match-Logs
457,Luca Rossettini,it,DF,Chievo,33,1985,20.3,997,154,656,355,26,4,979,1,1,100.0,1,0,594,2709,1287,589,577,98.0,0,2,/en/players/47a500ae/matchlogs/2018-2019/possession/Luca-Rossettini-Match-Logs
458,Francesco Rossi,it,GK,Atalanta,27,1991,0.0,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,100.0,0,0,/en/players/7b5f516f/matchlogs/2018-2019/possession/Francesco-Rossi-Match-Logs
459,Daniele Rugani,it,DF,Juventus,24,1994,15.0,903,112,442,489,25,9,889,1,2,50.0,1,0,614,3267,1605,633,627,99.1,1,3,/en/players/14b8fcdf/matchlogs/2018-2019/possession/Daniele-Rugani-Match-Logs
460,Mário Rui,pt,DF,Napoli,27,1991,15.7,1450,50,309,687,549,22,1302,13,28,46.4,16,1,1085,5205,3336,1093,1045,95.6,18,7,/en/players/0b5a292a/matchlogs/2018-2019/possession/Mario-Rui-Match-Logs
461,Fabián Ruiz Peña,es,"MF,FW",Napoli,22,1996,22.1,2085,44,308,1285,652,77,2041,41,62,66.1,43,3,1723,9095,4969,1851,1693,91.5,25,26,/en/players/c0c7ff58/matchlogs/2018-2019/possession/Fabian-Ruiz-Pena-Match-Logs
462,Jacopo Sala,it,DF,Sampdoria,26,1991,16.9,1332,64,356,689,374,13,1179,10,17,58.8,10,0,915,4601,2976,901,862,95.7,9,11,/en/players/da5a981b/matchlogs/2018-2019/possession/Jacopo-Sala-Match-Logs
463,Bartosz Salamon,pl,DF,Frosinone,27,1991,19.2,1001,181,610,406,29,12,965,2,2,100.0,2,0,536,2988,1701,528,514,97.3,2,1,/en/players/9b30df1e/matchlogs/2018-2019/possession/Bartosz-Salamon-Match-Logs
464,Paolo Sammarco,it,MF,Frosinone,35,1983,6.1,352,5,64,235,82,4,340,2,3,66.7,2,0,236,1383,689,250,232,92.8,2,3,/en/players/3c1e4e84/matchlogs/2018-2019/possession/Paolo-Sammarco-Match-Logs
465,Antonio Sanabria,py,FW,Genoa,22,1996,8.5,262,3,20,109,150,50,256,8,13,61.5,9,0,168,1145,572,436,188,43.1,21,18,/en/players/0a447501/matchlogs/2018-2019/possession/Antonio-Sanabria-Match-Logs
466,Sandro,br,MF,Genoa,29,1989,7.9,424,46,132,239,65,6,420,1,1,100.0,1,0,217,805,297,235,209,88.9,2,2,/en/players/c1c2c925/matchlogs/2018-2019/possession/Sandro-Match-Logs
467,Sandro,br,MF,Udinese,29,1989,6.6,344,35,103,201,57,6,334,6,6,100.0,6,0,182,893,421,169,158,93.5,3,4,/en/players/c1c2c925/matchlogs/2018-2019/possession/Sandro-Match-Logs
468,Alex Sandro,br,DF,Juventus,27,1991,26.5,2228,103,543,1130,738,64,2034,34,61,55.7,35,1,1604,9465,5729,1651,1561,94.5,28,34,/en/players/0d82903c/matchlogs/2018-2019/possession/Alex-Sandro-Match-Logs
469,Nicola Sansone,it,FW,Bologna,26,1991,12.7,581,7,65,243,328,57,568,20,40,50.0,22,1,467,3366,1930,582,423,72.7,30,39,/en/players/7eb97a8e/matchlogs/2018-2019/possession/Nicola-Sansone-Match-Logs
470,Federico Santander,py,FW,Bologna,27,1991,22.9,837,33,81,362,418,145,820,9,20,45.0,9,0,442,2137,650,1137,621,54.6,50,24,/en/players/df85d472/matchlogs/2018-2019/possession/Federico-Santander-Match-Logs
471,Davide Santon,it,DF,Roma,27,1991,11.2,794,40,206,435,209,7,669,21,29,72.4,22,1,545,3626,2131,527,500,94.9,8,7,/en/players/88c89891/matchlogs/2018-2019/possession/Davide-Santon-Match-Logs
472,Samir Santos,br,DF,Udinese,23,1994,20.0,1068,113,500,509,103,14,959,9,14,64.3,9,0,594,2658,1489,605,573,94.7,9,8,/en/players/92b4758e/matchlogs/2018-2019/possession/Samir-Santos-Match-Logs
473,Riccardo Saponara,it,"MF,FW",Sampdoria,26,1991,10.1,627,14,68,320,299,42,618,13,26,50.0,14,4,526,3001,1961,652,505,77.5,22,37,/en/players/3bb7af3b/matchlogs/2018-2019/possession/Riccardo-Saponara-Match-Logs
474,Marco Sau,it,FW,Cagliari,30,1987,6.2,226,4,30,87,130,40,221,5,12,41.7,6,0,188,1310,587,278,176,63.3,16,19,/en/players/1ad1f50d/matchlogs/2018-2019/possession/Marco-Sau-Match-Logs
475,Marco Sau,it,"MF,FW",Sampdoria,30,1987,0.6,40,0,3,19,21,3,40,1,3,33.3,1,0,33,248,105,43,29,67.4,1,3,/en/players/1ad1f50d/matchlogs/2018-2019/possession/Marco-Sau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Ezequiel Schelotto,it,"DF,MF",Chievo,29,1989,1.6,120,13,45,60,30,5,107,0,3,0.0,0,0,64,709,468,61,58,95.1,1,5,/en/players/a6e316c1/matchlogs/2018-2019/possession/Ezequiel-Schelotto-Match-Logs
477,Nicolás Schiappacasse,uy,FW,Parma,19,1999,0.9,30,0,5,16,12,2,26,1,3,33.3,2,0,15,64,31,38,18,47.4,3,2,/en/players/afe31d55/matchlogs/2018-2019/possession/Nicolas-Schiappacasse-Match-Logs
478,Pasquale Schiattarella,it,MF,SPAL,31,1987,20.5,1542,52,378,898,380,17,1415,16,24,66.7,17,0,1080,5534,3108,1141,1078,94.5,12,17,/en/players/bd84fc61/matchlogs/2018-2019/possession/Pasquale-Schiattarella-Match-Logs
479,Patrik Schick,cz,FW,Roma,22,1996,14.6,466,21,54,202,231,87,453,16,27,59.3,16,1,287,1665,693,640,343,53.6,50,22,/en/players/5d4f7d61/matchlogs/2018-2019/possession/Patrik-Schick-Match-Logs
480,Matteo Scozzarella,it,MF,Parma,30,1988,16.2,849,61,250,456,186,2,750,11,17,64.7,11,0,478,2837,1223,467,444,95.1,4,8,/en/players/ea164f99/matchlogs/2018-2019/possession/Matteo-Scozzarella-Match-Logs
481,Simone Scuffet,it,GK,Udinese,22,1996,9.0,285,266,284,1,0,0,178,0,0,,0,0,125,648,311,92,92,100.0,0,0,/en/players/41bd99ea/matchlogs/2018-2019/possession/Simone-Scuffet-Match-Logs
482,Andrea Seculin,it,GK,Chievo,28,1990,1.0,26,21,26,0,0,0,21,0,0,,0,0,13,43,14,11,11,100.0,0,0,/en/players/c4f573f4/matchlogs/2018-2019/possession/Andrea-Seculin-Match-Logs
483,Adrian Šemper,hr,GK,Chievo,20,1998,6.0,219,204,219,0,0,0,145,0,0,,0,0,89,513,335,60,60,100.0,0,0,/en/players/f02dde20/matchlogs/2018-2019/possession/Adrian-Semper-Match-Logs
484,Stefano Sensi,it,MF,Sassuolo,22,1995,21.9,1715,33,319,1036,484,28,1584,30,44,68.2,31,2,1230,6896,3628,1333,1222,91.7,34,25,/en/players/b70bde8f/matchlogs/2018-2019/possession/Stefano-Sensi-Match-Logs
485,Luigi Sepe,it,GK,Parma,27,1991,37.0,1322,1223,1320,4,0,0,745,0,0,,0,0,463,2391,1712,333,332,99.7,0,0,/en/players/343f753a/matchlogs/2018-2019/possession/Luigi-Sepe-Match-Logs
486,Leonardo Sernicola,it,FW,Sassuolo,21,1997,0.1,4,0,0,1,3,0,4,0,0,,0,0,3,36,6,5,4,80.0,0,0,/en/players/dd7febd8/matchlogs/2018-2019/possession/Leonardo-Sernicola-Match-Logs
487,Stephan El Shaarawy,it,FW,Roma,25,1992,23.4,1160,13,160,489,611,129,1139,56,98,57.1,62,1,979,6959,4091,1189,904,76.0,42,34,/en/players/d3aaad90/matchlogs/2018-2019/possession/Stephan-El-Shaarawy-Match-Logs
488,Francisco Sierralta,cl,DF,Parma,21,1997,3.0,141,24,83,59,6,1,133,2,2,100.0,2,0,74,456,273,71,70,98.6,0,3,/en/players/0f933743/matchlogs/2018-2019/possession/Francisco-Sierralta-Match-Logs
489,Luca Siligardi,it,FW,Parma,30,1988,18.2,755,19,132,356,327,36,716,38,70,54.3,41,1,573,4071,1995,672,500,74.4,29,38,/en/players/1cac99dc/matchlogs/2018-2019/possession/Luca-Siligardi-Match-Logs
490,Matheus Pereira da Silva,br,MF,Juventus,20,1998,1.0,55,0,4,24,29,5,51,0,1,0.0,0,0,38,184,73,48,41,85.4,0,1,/en/players/bef22bc4/matchlogs/2018-2019/possession/Matheus-Pereira-da-Silva-Match-Logs
491,Matías Silvestre,ar,DF,Empoli,33,1984,34.0,1758,279,995,823,42,23,1703,1,1,100.0,1,0,1138,6157,3323,1163,1150,98.9,4,1,/en/players/b6ca47a2/matchlogs/2018-2019/possession/Matias-Silvestre-Match-Logs
492,Giovanni Simeone,ar,FW,Fiorentina,23,1995,27.3,767,13,74,342,411,141,741,32,55,58.2,33,1,552,4229,2102,1062,518,48.8,80,88,/en/players/343c0d52/matchlogs/2018-2019/possession/Giovanni-Simeone-Match-Logs
493,Lorenco Šimić,hr,DF,SPAL,22,1996,2.6,193,25,95,100,8,6,189,1,1,100.0,1,0,122,770,431,125,121,96.8,2,2,/en/players/65e4dede/matchlogs/2018-2019/possession/Lorenco-Simic-Match-Logs
494,Salvatore Sirigu,it,GK,Torino,31,1987,35.2,1207,1024,1202,9,1,0,805,2,2,100.0,2,0,587,2787,1638,446,445,99.8,0,0,/en/players/10dc46f0/matchlogs/2018-2019/possession/Salvatore-Sirigu-Match-Logs
495,Łukasz Skorupski,pl,GK,Bologna,27,1991,38.0,1218,1123,1216,2,0,0,796,0,0,,0,0,525,2369,1390,387,383,99.0,0,0,/en/players/ab4449d6/matchlogs/2018-2019/possession/Lukasz-Skorupski-Match-Logs
496,Milan Škriniar,sk,DF,Inter,23,1995,35.0,2720,300,1286,1489,87,31,2661,11,15,73.3,11,0,1965,10594,5441,1966,1948,99.1,17,8,/en/players/30f5ffa9/matchlogs/2018-2019/possession/Milan-Skriniar-Match-Logs
497,Cédric Soares,pt,DF,Inter,26,1991,2.9,233,6,48,116,82,4,186,1,1,100.0,1,0,140,706,281,154,144,93.5,2,2,/en/players/839c14e1/matchlogs/2018-2019/possession/Cedric-Soares-Match-Logs
498,Danilo Soddimo,it,MF,Frosinone,30,1987,2.8,171,4,36,84,63,8,161,4,10,40.0,4,1,118,825,327,136,109,80.1,7,2,/en/players/098139eb/matchlogs/2018-2019/possession/Danilo-Soddimo-Match-Logs
499,Roberto Soriano,it,"MF,FW",Torino,27,1991,5.2,293,2,28,138,152,18,282,10,11,90.9,10,0,210,1508,750,263,201,76.4,6,9,/en/players/9d4c45d6/matchlogs/2018-2019/possession/Roberto-Soriano-Match-Logs
500,Roberto Soriano,it,MF,Bologna,27,1991,16.5,782,16,98,410,356,48,774,20,26,76.9,20,1,589,4340,2235,788,587,74.5,14,24,/en/players/9d4c45d6/matchlogs/2018-2019/possession/Roberto-Soriano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Stefano Sorrentino,it,GK,Chievo,39,1979,31.0,987,871,978,9,0,0,569,0,0,,0,0,362,2051,1101,297,295,99.3,0,0,/en/players/048877f5/matchlogs/2018-2019/possession/Stefano-Sorrentino-Match-Logs
502,Riccardo Sottil,it,"FW,MF",Fiorentina,19,1999,0.2,13,0,0,3,10,1,13,0,1,0.0,0,0,13,81,31,11,10,90.9,1,1,/en/players/94816803/matchlogs/2018-2019/possession/Riccardo-Sottil-Match-Logs
503,Leonardo Spinazzola,it,DF,Juventus,25,1993,6.7,449,15,97,191,214,32,405,10,26,38.5,11,1,327,3530,2417,361,320,88.6,9,10,/en/players/3626daea/matchlogs/2018-2019/possession/Leonardo-Spinazzola-Match-Logs
504,Nicolás Spolli,ar,DF,Genoa,35,1983,6.0,252,52,146,105,9,7,246,0,0,,0,0,145,689,347,146,143,97.9,1,1,/en/players/9a560ebe/matchlogs/2018-2019/possession/Nicolas-Spolli-Match-Logs
505,Marco Sportiello,it,GK,Frosinone,26,1992,35.0,1320,1153,1313,10,0,0,846,0,0,,0,0,589,2827,1567,415,413,99.5,0,0,/en/players/ac4003af/matchlogs/2018-2019/possession/Marco-Sportiello-Match-Logs
506,Mattia Sprocati,it,"FW,MF",Parma,25,1992,7.2,292,10,56,112,145,18,284,5,10,50.0,5,0,207,1560,812,282,205,72.7,7,7,/en/players/bdd0692f/matchlogs/2018-2019/possession/Mattia-Sprocati-Match-Logs
507,Darijo Srna,hr,DF,Cagliari,36,1982,23.2,1854,86,389,1006,549,7,1559,8,15,53.3,8,1,1205,5541,2844,1255,1178,93.9,19,17,/en/players/edd6c8e9/matchlogs/2018-2019/possession/Darijo-Srna-Match-Logs
508,Mariusz Stępiński,pl,FW,Chievo,23,1995,27.5,930,24,81,478,416,117,889,16,26,61.5,16,0,656,3234,1242,1337,688,51.5,82,76,/en/players/7b536033/matchlogs/2018-2019/possession/Mariusz-Stepinski-Match-Logs
509,Thomas Strakosha,al,GK,Lazio,23,1995,35.0,1163,985,1143,25,0,0,858,1,1,100.0,1,0,606,2694,1581,500,499,99.8,0,0,/en/players/339fe0e8/matchlogs/2018-2019/possession/Thomas-Strakosha-Match-Logs
510,Kevin Strootman,nl,MF,Roma,28,1990,1.0,49,3,10,27,15,2,48,0,1,0.0,0,0,30,112,59,32,27,84.4,0,0,/en/players/ef2e5e1a/matchlogs/2018-2019/possession/Kevin-Strootman-Match-Logs
511,Jens Stryger Larsen,dk,"DF,MF",Udinese,27,1991,35.9,1918,112,624,995,426,28,1716,20,34,58.8,23,1,1258,7128,4085,1344,1237,92.0,21,20,/en/players/f91e81c9/matchlogs/2018-2019/possession/Jens-Stryger-Larsen-Match-Logs
512,Leo Štulac,si,MF,Parma,23,1994,16.1,879,64,295,485,161,2,809,12,18,66.7,12,0,558,3296,1778,571,523,91.6,11,14,/en/players/92948398/matchlogs/2018-2019/possession/Leo-Stulac-Match-Logs
513,Stefano Sturaro,it,MF,Genoa,25,1993,2.4,105,5,11,62,38,5,102,5,7,71.4,5,0,77,385,147,81,60,74.1,2,5,/en/players/2334478a/matchlogs/2018-2019/possession/Stefano-Sturaro-Match-Logs
514,Suso,es,"FW,MF",Milan,24,1993,33.5,2132,7,186,936,1201,128,1990,93,128,72.7,97,3,1857,11629,7107,2012,1714,85.2,52,62,/en/players/4e219ad2/matchlogs/2018-2019/possession/Suso-Match-Logs
515,Mattias Svanberg,se,MF,Bologna,19,1999,13.1,506,17,112,236,185,24,482,10,24,41.7,11,1,329,1545,841,371,305,82.2,15,20,/en/players/92d83c27/matchlogs/2018-2019/possession/Mattias-Svanberg-Match-Logs
516,Wojciech Szczęsny,pl,GK,Juventus,28,1990,28.0,787,700,784,4,0,0,552,0,0,,0,0,367,1782,893,316,315,99.7,0,0,/en/players/01b8a2b2/matchlogs/2018-2019/possession/Wojciech-Szczesny-Match-Logs
517,Strahinja Tanasijević,rs,DF,Chievo,21,1997,0.2,15,0,6,8,2,1,15,0,0,,0,0,14,48,22,15,15,100.0,0,0,/en/players/618ab91f/matchlogs/2018-2019/possession/Strahinja-Tanasijevic-Match-Logs
518,Júnior Tavares,br,DF,Sampdoria,21,1996,2.0,213,5,33,138,70,0,202,2,3,66.7,2,0,162,1104,724,168,163,97.0,0,5,/en/players/f1675fdd/matchlogs/2018-2019/possession/Junior-Tavares-Match-Logs
519,Łukasz Teodorczyk,pl,"FW,MF",Udinese,27,1991,4.4,152,8,16,72,70,29,148,6,8,75.0,6,0,93,503,156,187,110,58.8,13,15,/en/players/7e81a17d/matchlogs/2018-2019/possession/Lukasz-Teodorczyk-Match-Logs
520,Hidde ter Avest,nl,"DF,MF",Udinese,21,1997,10.8,612,31,182,293,178,14,526,2,9,22.2,4,0,366,1659,993,381,338,88.7,5,7,/en/players/18f9dbd0/matchlogs/2018-2019/possession/Hidde-ter-Avest-Match-Logs
521,Pietro Terracciano,it,GK,Empoli,28,1990,8.0,261,249,261,0,0,0,188,0,0,,0,0,138,567,339,118,118,100.0,1,0,/en/players/e1b0a70d/matchlogs/2018-2019/possession/Pietro-Terracciano-Match-Logs
522,Pietro Terracciano,it,GK,Fiorentina,28,1990,2.0,75,64,75,0,0,0,56,0,0,,0,0,38,207,101,23,23,100.0,0,0,/en/players/e1b0a70d/matchlogs/2018-2019/possession/Pietro-Terracciano-Match-Logs
523,Cyril Théréau,fr,FW,Fiorentina,35,1983,0.3,12,1,2,6,4,1,12,0,0,,0,0,8,44,0,17,10,58.8,0,0,/en/players/4d3ab428/matchlogs/2018-2019/possession/Cyril-Thereau-Match-Logs
524,Cyril Théréau,fr,"FW,MF",Cagliari,35,1983,1.5,77,2,6,44,30,4,76,0,3,0.0,0,0,45,228,71,106,62,58.5,2,2,/en/players/4d3ab428/matchlogs/2018-2019/possession/Cyril-Thereau-Match-Logs
525,Rafael Tolói,br,DF,Atalanta,27,1990,19.4,1436,98,607,717,225,36,1364,7,12,58.3,8,2,1011,5931,3300,1010,983,97.3,9,4,/en/players/c56dc39e/matchlogs/2018-2019/possession/Rafael-Toloi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Nenad Tomović,rs,DF,Chievo,30,1987,8.2,457,49,208,215,56,8,412,0,2,0.0,0,0,265,1435,720,273,262,96.0,4,2,/en/players/6aafdc27/matchlogs/2018-2019/possession/Nenad-Tomovic-Match-Logs
527,Lorenzo Tonelli,it,DF,Sampdoria,28,1990,18.4,1400,167,643,808,47,12,1340,6,6,100.0,6,0,947,4756,3281,993,975,98.2,4,9,/en/players/8cc29864/matchlogs/2018-2019/possession/Lorenzo-Tonelli-Match-Logs
528,William Troost-Ekong,ng,DF,Udinese,24,1993,34.0,1493,256,927,638,31,21,1440,2,3,66.7,2,0,801,4801,2413,804,790,98.3,5,4,/en/players/7ed4921e/matchlogs/2018-2019/possession/William-Troost-Ekong-Match-Logs
529,Marcello Trotta,it,FW,Sassuolo,25,1992,0.1,3,0,1,1,1,1,3,0,0,,0,0,2,1,0,4,2,50.0,1,0,/en/players/acdad0aa/matchlogs/2018-2019/possession/Marcello-Trotta-Match-Logs
530,Marcello Trotta,it,FW,Frosinone,25,1992,4.4,166,5,22,84,69,12,161,4,7,57.1,5,1,117,756,315,195,113,57.9,11,6,/en/players/acdad0aa/matchlogs/2018-2019/possession/Marcello-Trotta-Match-Logs
531,Marco Tumminello,it,"FW,DF",Atalanta,19,1998,0.1,9,0,1,3,6,2,9,1,1,100.0,1,0,6,20,1,10,7,70.0,2,0,/en/players/5bdd44d8/matchlogs/2018-2019/possession/Marco-Tumminello-Match-Logs
532,Salih Uçan,tr,"MF,DF",Empoli,24,1994,2.9,237,3,34,102,123,18,227,12,17,70.6,12,0,194,1070,472,189,164,86.8,9,6,/en/players/fe154b26/matchlogs/2018-2019/possession/Salih-Ucan-Match-Logs
533,Cengiz Ünder,tr,FW,Roma,21,1997,15.3,765,9,74,316,438,77,734,29,57,50.9,31,5,657,4760,2482,793,608,76.7,40,19,/en/players/1880614f/matchlogs/2018-2019/possession/Cengiz-Under-Match-Logs
534,Joel Untersee,ch,DF,Empoli,24,1994,1.4,81,9,29,34,22,1,70,2,3,66.7,2,0,53,255,142,50,47,94.0,2,1,/en/players/3300c14c/matchlogs/2018-2019/possession/Joel-Untersee-Match-Logs
535,Mirko Valdifiori,it,MF,SPAL,32,1986,7.4,606,15,128,380,129,1,540,4,5,80.0,4,0,405,1512,849,450,435,96.7,2,5,/en/players/c710f7d5/matchlogs/2018-2019/possession/Mirko-Valdifiori-Match-Logs
536,Borja Valero,es,MF,Inter,33,1985,13.7,1323,41,237,841,340,17,1291,4,5,80.0,4,0,1032,5127,2716,1106,1062,96.0,11,6,/en/players/0e21fc3c/matchlogs/2018-2019/possession/Borja-Valero-Match-Logs
537,Mattia Valoti,it,MF,SPAL,24,1993,13.6,731,25,159,404,223,35,715,13,24,54.2,15,1,509,3108,1762,609,516,84.7,16,25,/en/players/c414df9d/matchlogs/2018-2019/possession/Mattia-Valoti-Match-Logs
538,Luca Valzania,it,MF,Frosinone,22,1996,10.0,389,14,86,190,139,19,381,7,17,41.2,7,0,240,1638,892,267,215,80.5,13,6,/en/players/2b28ba9f/matchlogs/2018-2019/possession/Luca-Valzania-Match-Logs
539,Luca Valzania,it,"MF,FW",Atalanta,22,1996,0.8,38,0,5,25,9,1,38,1,1,100.0,1,0,25,101,41,30,24,80.0,2,1,/en/players/2b28ba9f/matchlogs/2018-2019/possession/Luca-Valzania-Match-Logs
540,Matías Vecino,uy,MF,Inter,26,1991,22.4,1435,45,261,872,399,82,1400,14,24,58.3,15,0,979,5481,3090,1200,1026,85.5,23,20,/en/players/44ac04e9/matchlogs/2018-2019/possession/Matias-Vecino-Match-Logs
541,Miguel Veloso,pt,MF,Genoa,32,1986,14.0,775,34,140,417,251,8,687,12,13,92.3,12,1,451,2223,988,414,375,90.6,5,10,/en/players/ab1ca213/matchlogs/2018-2019/possession/Miguel-Veloso-Match-Logs
542,Francesco Verde,it,FW,Cagliari,19,1999,0.1,3,0,0,3,0,0,3,0,0,,0,0,1,2,0,6,1,16.7,0,0,/en/players/0497a545/matchlogs/2018-2019/possession/Francesco-Verde-Match-Logs
543,Simone Verdi,it,"MF,FW",Napoli,26,1992,7.8,470,6,51,229,233,32,449,15,24,62.5,16,1,394,2324,1302,434,367,84.6,16,20,/en/players/0375723e/matchlogs/2018-2019/possession/Simone-Verdi-Match-Logs
544,Jordan Veretout,fr,MF,Fiorentina,25,1993,32.7,2260,69,484,1441,505,27,2030,25,34,73.5,28,0,1512,9770,5051,1474,1365,92.6,19,31,/en/players/4a56052c/matchlogs/2018-2019/possession/Jordan-Veretout-Match-Logs
545,Freddie Veseli,al,DF,Empoli,25,1992,28.2,1543,142,669,803,198,10,1396,9,14,64.3,10,0,1013,6264,3737,999,966,96.7,9,9,/en/players/d541e703/matchlogs/2018-2019/possession/Freddie-Veseli-Match-Logs
546,Francesco Vicari,it,DF,SPAL,23,1994,25.9,1238,232,763,513,26,11,1199,1,3,33.3,1,0,722,3214,2078,737,724,98.2,2,4,/en/players/de045b15/matchlogs/2018-2019/possession/Francesco-Vicari-Match-Logs
547,Ronaldo Vieira,gw,MF,Sampdoria,20,1998,6.7,497,36,118,331,77,3,478,9,12,75.0,9,0,347,1455,640,356,335,94.1,3,7,/en/players/75e60d75/matchlogs/2018-2019/possession/Ronaldo-Vieira-Match-Logs
548,Emanuel Vignato,it,MF,Chievo,17,2000,7.3,361,2,56,177,157,9,328,12,17,70.6,12,0,270,1786,965,309,249,80.6,6,9,/en/players/ec5dae45/matchlogs/2018-2019/possession/Emanuel-Vignato-Match-Logs
549,Federico Viviani,it,MF,Frosinone,26,1992,3.7,254,8,54,166,48,1,237,4,5,80.0,4,0,176,926,440,179,171,95.5,1,3,/en/players/2258c078/matchlogs/2018-2019/possession/Federico-Viviani-Match-Logs
550,Emiliano Viviano,it,GK,SPAL,32,1985,16.9,631,567,630,2,0,0,393,1,1,100.0,1,0,273,1128,587,236,235,99.6,1,0,/en/players/03760df0/matchlogs/2018-2019/possession/Emiliano-Viviano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Felipe Vizeu,br,"FW,DF",Udinese,21,1997,0.4,12,1,1,2,9,4,12,0,0,,0,0,9,27,2,18,8,44.4,2,1,/en/players/0412b9cd/matchlogs/2018-2019/possession/Felipe-Vizeu-Match-Logs
552,Dušan Vlahović,rs,"FW,MF",Fiorentina,18,2000,1.8,78,3,6,39,40,16,77,2,3,66.7,2,0,54,408,169,83,55,66.3,8,6,/en/players/79443529/matchlogs/2018-2019/possession/Dusan-Vlahovic-Match-Logs
553,Rai Vloet,nl,"FW,DF",Frosinone,23,1995,1.4,54,1,7,25,26,5,52,2,2,100.0,2,0,39,233,129,49,35,71.4,1,3,/en/players/b32e8c5f/matchlogs/2018-2019/possession/Rai-Vloet-Match-Logs
554,Stefan de Vrij,nl,DF,Inter,26,1992,28.0,1881,190,907,1044,52,29,1843,7,7,100.0,7,0,1306,6652,3380,1350,1331,98.6,3,2,/en/players/d0d8dd44/matchlogs/2018-2019/possession/Stefan-de-Vrij-Match-Logs
555,Šime Vrsaljko,hr,DF,Inter,26,1992,8.1,719,34,177,366,223,4,606,2,3,66.7,2,0,474,2448,1374,490,454,92.7,6,8,/en/players/46a8347f/matchlogs/2018-2019/possession/Sime-Vrsaljko-Match-Logs
556,Molla Wagué,ml,DF,Udinese,27,1991,1.1,66,7,32,29,5,4,64,0,0,,0,0,31,80,38,35,30,85.7,0,0,/en/players/a440d8ca/matchlogs/2018-2019/possession/Molla-Wague-Match-Logs
557,Wallace,br,DF,Lazio,23,1994,13.7,881,99,393,483,52,9,862,3,5,60.0,3,0,591,3173,1639,581,572,98.5,1,1,/en/players/d61b3354/matchlogs/2018-2019/possession/Wallace-Match-Logs
558,Ben Wilmot,eng,"DF,MF",Udinese,18,1999,2.2,122,15,51,68,12,0,119,0,1,0.0,0,0,83,591,348,85,84,98.8,1,0,/en/players/2876eaa3/matchlogs/2018-2019/possession/Ben-Wilmot-Match-Logs
559,Amin Younes,de,"FW,MF",Napoli,24,1993,5.5,405,0,31,199,209,38,400,20,35,57.1,21,1,348,2158,1229,391,347,88.7,10,8,/en/players/228f73ae/matchlogs/2018-2019/possession/Amin-Younes-Match-Logs
