Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
531,Marco Tumminello,it,"FW,DF",Atalanta,19,1998,0.1,6,6,0,0,0,0,0,0,0,0,0,0,3,1,2,4,1,1,0,0,3,0,0,1,0,/en/players/5bdd44d8/matchlogs/2018-2019/passing_types/Marco-Tumminello-Match-Logs
532,Salih Uçan,tr,"MF,DF",Empoli,24,1994,2.9,184,175,9,2,0,46,5,9,2,0,0,0,124,29,31,47,123,6,3,3,135,0,0,4,10,/en/players/fe154b26/matchlogs/2018-2019/passing_types/Salih-Ucan-Match-Logs
533,Cengiz Ünder,tr,FW,Roma,21,1997,15.3,574,541,33,4,6,117,23,61,23,0,0,0,419,65,90,386,162,15,5,1,417,1,0,17,34,/en/players/1880614f/matchlogs/2018-2019/passing_types/Cengiz-Under-Match-Logs
534,Joel Untersee,ch,DF,Empoli,24,1994,1.4,68,57,11,1,0,4,0,3,0,0,0,0,41,11,16,9,47,1,10,0,54,0,0,1,3,/en/players/3300c14c/matchlogs/2018-2019/passing_types/Joel-Untersee-Match-Logs
535,Mirko Valdifiori,it,MF,SPAL,32,1986,7.4,551,481,70,29,2,71,20,49,41,0,0,0,391,44,116,28,511,10,0,0,447,1,0,6,9,/en/players/c710f7d5/matchlogs/2018-2019/passing_types/Mirko-Valdifiori-Match-Logs
536,Borja Valero,es,MF,Inter,33,1985,13.7,1206,1169,37,25,3,149,32,15,2,0,0,0,972,119,115,156,1008,24,10,4,1113,4,0,12,8,/en/players/0e21fc3c/matchlogs/2018-2019/passing_types/Borja-Valero-Match-Logs
537,Mattia Valoti,it,MF,SPAL,24,1993,13.6,543,524,19,5,1,132,10,21,0,0,0,0,386,83,74,60,429,22,14,4,438,0,0,12,23,/en/players/c414df9d/matchlogs/2018-2019/passing_types/Mattia-Valoti-Match-Logs
538,Luca Valzania,it,MF,Frosinone,22,1996,10.0,264,255,9,5,1,54,6,9,2,1,0,0,193,37,34,47,198,8,1,2,208,0,0,4,11,/en/players/2b28ba9f/matchlogs/2018-2019/passing_types/Luca-Valzania-Match-Logs
539,Luca Valzania,it,"MF,FW",Atalanta,22,1996,0.8,28,28,0,0,0,7,1,0,0,0,0,0,22,4,2,0,24,1,0,0,23,0,0,0,0,/en/players/2b28ba9f/matchlogs/2018-2019/passing_types/Luca-Valzania-Match-Logs
540,Matías Vecino,uy,MF,Inter,26,1991,22.4,1183,1146,37,23,1,243,20,36,1,0,0,0,870,138,175,64,1011,61,8,6,951,7,0,20,31,/en/players/44ac04e9/matchlogs/2018-2019/passing_types/Matias-Vecino-Match-Logs
541,Miguel Veloso,pt,MF,Genoa,32,1986,14.0,624,540,84,42,0,106,32,72,38,13,14,2,377,78,169,409,163,38,4,0,464,4,14,10,21,/en/players/ab1ca213/matchlogs/2018-2019/passing_types/Miguel-Veloso-Match-Logs
542,Francesco Verde,it,FW,Cagliari,19,1999,0.1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,/en/players/0497a545/matchlogs/2018-2019/passing_types/Francesco-Verde-Match-Logs
543,Simone Verdi,it,"MF,FW",Napoli,26,1992,7.8,365,345,20,2,1,85,23,36,16,3,2,0,257,45,63,187,173,3,2,0,290,1,2,4,14,/en/players/0375723e/matchlogs/2018-2019/passing_types/Simone-Verdi-Match-Logs
544,Jordan Veretout,fr,MF,Fiorentina,25,1993,32.7,1959,1731,228,108,5,278,90,141,88,5,8,5,1301,215,443,361,1506,66,10,4,1518,5,8,37,44,/en/players/4a56052c/matchlogs/2018-2019/passing_types/Jordan-Veretout-Match-Logs
545,Freddie Veseli,al,DF,Empoli,25,1992,28.2,1327,1176,151,45,1,168,47,21,6,0,0,0,953,155,219,263,907,48,99,6,1118,2,0,17,25,/en/players/d541e703/matchlogs/2018-2019/passing_types/Freddie-Veseli-Match-Logs
546,Francesco Vicari,it,DF,SPAL,23,1994,25.9,987,947,40,37,0,109,20,2,0,0,0,0,749,106,132,107,799,56,3,3,872,0,0,9,8,/en/players/de045b15/matchlogs/2018-2019/passing_types/Francesco-Vicari-Match-Logs
547,Ronaldo Vieira,gw,MF,Sampdoria,20,1998,6.7,412,393,19,12,2,77,11,8,6,2,3,0,319,31,62,63,326,13,0,1,342,2,3,12,10,/en/players/75e60d75/matchlogs/2018-2019/passing_types/Ronaldo-Vieira-Match-Logs
548,Emanuel Vignato,it,MF,Chievo,17,2000,7.3,304,270,34,13,0,66,8,24,11,2,6,0,207,49,48,36,259,6,1,1,244,2,6,3,8,/en/players/ec5dae45/matchlogs/2018-2019/passing_types/Emanuel-Vignato-Match-Logs
549,Federico Viviani,it,MF,Frosinone,26,1992,3.7,224,205,19,9,0,60,7,10,9,2,0,1,148,32,44,24,190,7,0,1,182,1,0,6,1,/en/players/2258c078/matchlogs/2018-2019/passing_types/Federico-Viviani-Match-Logs
550,Emiliano Viviano,it,GK,SPAL,32,1985,16.9,593,351,242,78,0,46,15,0,0,0,0,0,230,50,313,356,155,0,0,41,407,1,0,2,1,/en/players/03760df0/matchlogs/2018-2019/passing_types/Emiliano-Viviano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Felipe Vizeu,br,"FW,DF",Udinese,21,1997,0.4,8,8,0,0,0,2,0,0,0,0,0,0,7,1,0,2,5,0,0,0,7,0,0,0,0,/en/players/0412b9cd/matchlogs/2018-2019/passing_types/Felipe-Vizeu-Match-Logs
552,Dušan Vlahović,rs,"FW,MF",Fiorentina,18,2000,1.8,41,40,1,0,0,9,2,3,0,0,0,0,30,5,6,30,6,4,0,0,26,0,0,1,4,/en/players/79443529/matchlogs/2018-2019/passing_types/Dusan-Vlahovic-Match-Logs
553,Rai Vloet,nl,"FW,DF",Frosinone,23,1995,1.4,36,34,2,0,0,5,1,2,1,0,0,0,29,1,6,6,26,2,1,0,30,0,0,0,1,/en/players/b32e8c5f/matchlogs/2018-2019/passing_types/Rai-Vloet-Match-Logs
554,Stefan de Vrij,nl,DF,Inter,26,1992,28.0,1662,1621,41,36,1,206,46,3,1,0,0,0,1340,109,213,224,1307,106,4,3,1520,0,0,7,4,/en/players/d0d8dd44/matchlogs/2018-2019/passing_types/Stefan-de-Vrij-Match-Logs
555,Šime Vrsaljko,hr,DF,Inter,26,1992,8.1,634,520,114,13,0,72,9,63,20,0,0,0,408,98,128,37,493,14,81,1,516,0,0,8,26,/en/players/46a8347f/matchlogs/2018-2019/passing_types/Sime-Vrsaljko-Match-Logs
556,Molla Wagué,ml,DF,Udinese,27,1991,1.1,51,49,2,2,0,2,2,0,0,0,0,0,39,8,4,5,40,3,0,2,43,0,0,1,1,/en/players/a440d8ca/matchlogs/2018-2019/passing_types/Molla-Wague-Match-Logs
557,Wallace,br,DF,Lazio,23,1994,13.7,751,729,22,19,1,82,37,7,0,0,0,0,562,44,145,225,476,36,3,1,633,0,0,9,5,/en/players/d61b3354/matchlogs/2018-2019/passing_types/Wallace-Match-Logs
558,Ben Wilmot,eng,"DF,MF",Udinese,18,1999,2.2,99,96,3,2,0,12,3,1,0,0,0,0,71,9,19,19,73,5,1,0,80,0,0,2,0,/en/players/2876eaa3/matchlogs/2018-2019/passing_types/Ben-Wilmot-Match-Logs
559,Amin Younes,de,"FW,MF",Napoli,24,1993,5.5,322,316,6,0,0,67,7,7,0,0,0,0,277,29,16,37,275,5,4,1,287,1,0,8,3,/en/players/228f73ae/matchlogs/2018-2019/passing_types/Amin-Younes-Match-Logs
560,Miha Zajc,si,"FW,MF",Empoli,24,1994,13.0,596,521,75,14,2,84,32,57,52,0,0,0,432,49,115,48,524,14,2,5,466,7,0,12,8,/en/players/83e4643e/matchlogs/2018-2019/passing_types/Miha-Zajc-Match-Logs
561,Francesco Zampano,it,"DF,MF",Frosinone,24,1993,23.4,944,776,168,7,2,143,16,79,2,0,0,0,520,188,236,123,615,36,159,3,674,4,0,26,55,/en/players/8e45910b/matchlogs/2018-2019/passing_types/Francesco-Zampano-Match-Logs
562,Nicolò Zaniolo,it,"MF,FW",Roma,19,1999,19.6,584,567,17,1,2,148,16,34,4,3,0,0,442,70,72,479,72,19,5,2,451,0,0,16,22,/en/players/9907b1c8/matchlogs/2018-2019/passing_types/Nicolo-Zaniolo-Match-Logs
563,Cristián Zapata,co,DF,Milan,31,1986,11.4,639,607,32,32,2,71,11,2,0,0,0,0,539,45,55,138,454,37,0,1,586,2,0,5,3,/en/players/b1deecf8/matchlogs/2018-2019/passing_types/Cristian-Zapata-Match-Logs
564,Duván Zapata,co,FW,Atalanta,27,1991,32.2,737,672,65,1,7,165,17,32,0,0,0,0,572,101,64,161,496,38,8,8,568,2,0,15,39,/en/players/d3de9af0/matchlogs/2018-2019/passing_types/Duvan-Zapata-Match-Logs
565,Simone Zaza,it,FW,Torino,27,1991,16.0,287,275,12,0,0,73,5,5,0,0,0,0,174,69,44,181,34,30,0,18,186,2,0,11,12,/en/players/9592289a/matchlogs/2018-2019/passing_types/Simone-Zaza-Match-Logs
566,Marvin Zeegelaar,nl,DF,Udinese,27,1990,10.6,382,292,90,7,0,70,3,13,0,0,0,0,218,100,64,216,58,15,83,4,323,2,0,4,11,/en/players/8abd0c03/matchlogs/2018-2019/passing_types/Marvin-Zeegelaar-Match-Logs
567,Piotr Zieliński,pl,"MF,FW",Napoli,24,1994,31.9,2034,1982,52,27,4,303,70,39,12,0,0,0,1601,228,205,447,1503,56,12,5,1802,3,0,22,43,/en/players/a5296e55/matchlogs/2018-2019/passing_types/Piotr-Zielinski-Match-Logs
568,Ervin Zukanović,ba,DF,Genoa,31,1987,21.8,998,962,36,22,0,180,28,25,0,0,0,0,690,102,206,803,110,48,14,4,848,4,0,10,11,/en/players/1253a12e/matchlogs/2018-2019/passing_types/Ervin-Zukanovic-Match-Logs
569,Filip Đorđević,rs,FW,Chievo,30,1987,7.0,184,178,6,0,0,44,6,4,0,0,0,0,77,63,44,100,23,25,1,15,120,1,0,5,12,/en/players/dfb933e0/matchlogs/2018-2019/passing_types/Filip-Djordjevic-Match-Logs
570,Filip Đuričić,rs,"FW,MF",Sassuolo,26,1992,13.9,565,539,26,1,2,114,8,16,10,1,0,2,479,48,38,77,461,9,6,5,474,1,0,12,28,/en/players/eccbe56a/matchlogs/2018-2019/passing_types/Filip-Djuricic-Match-Logs
