Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
517,Krzysztof Piątek,pl,FW,Genoa,23,1995,19,"1,593",84,46.6,17.7,18,86,1,39,0,1.05,24,29,-5,-0.28,+0.36,21.7,28.3,-6.6,-0.37,+0.36,/en/players/17f3620a/matchlogs/2018-2019/summary/Krzysztof-Piatek-Match-Logs
518,Lucas Piazon,br,"MF,FW",Chievo,24,1994,4,84,21,2.5,0.9,0,,4,20,12,0.50,0,0,0,0.00,+1.35,1.2,1.1,+0.1,+0.15,+1.35,/en/players/f201798c/matchlogs/2018-2019/summary/Lucas-Piazon-Match-Logs
519,Roberto Piccoli,it,FW,Atalanta,17,2001,2,48,24,1.4,0.5,0,,2,24,10,2.00,2,0,+2,+3.75,+2.98,2.2,0.1,+2.1,+4.02,+2.98,/en/players/1cadaf34/matchlogs/2018-2019/summary/Roberto-Piccoli-Match-Logs
520,Andrea Pinamonti,it,FW,Frosinone,19,1999,27,"1,625",60,47.5,18.1,17,84,10,20,9,0.70,17,32,-15,-0.83,+0.42,18.3,28.5,-10.2,-0.57,+0.42,/en/players/08aa9cd1/matchlogs/2018-2019/summary/Andrea-Pinamonti-Match-Logs
521,Carlo Pinsoglio,it,GK,Juventus,28,1990,1,90,90,2.6,1.0,1,90,0,,37,0.00,0,2,-2,-2.00,-3.14,0.4,0.6,-0.1,-0.14,-3.14,/en/players/f6a06749/matchlogs/2018-2019/summary/Carlo-Pinsoglio-Match-Logs
522,Fabio Pisacane,it,DF,Cagliari,32,1986,27,"2,266",84,66.3,25.2,24,90,3,38,10,0.96,22,37,-15,-0.60,-0.36,24.8,41.1,-16.3,-0.65,-0.36,/en/players/56400c01/matchlogs/2018-2019/summary/Fabio-Pisacane-Match-Logs
523,Marko Pjaca,hr,"FW,MF",Fiorentina,23,1995,19,750,39,21.9,8.3,8,69,11,18,6,1.21,12,9,+3,+0.36,+0.39,12.0,7.6,+4.4,+0.53,+0.39,/en/players/2c38b327/matchlogs/2018-2019/summary/Marko-Pjaca-Match-Logs
524,Miralem Pjanić,ba,MF,Juventus,28,1990,31,"2,280",74,66.7,25.3,27,81,4,21,3,2.42,46,17,+29,+1.14,+0.28,41.2,23.2,+18.0,+0.71,+0.28,/en/players/ad6df2d5/matchlogs/2018-2019/summary/Miralem-Pjanic-Match-Logs
525,Alessandro Plizzari,it,GK,Milan,18,2000,0,,,,,0,,0,,7,,,,,,,,,,,,/en/players/4c109f37/matchlogs/2018-2019/summary/Alessandro-Plizzari-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Andrea Poli,it,MF,Bologna,28,1989,30,"1,932",64,56.5,21.5,23,77,7,24,1,0.93,22,28,-6,-0.28,-0.16,22.9,25.0,-2.1,-0.10,-0.16,/en/players/b3fd7075/matchlogs/2018-2019/summary/Andrea-Poli-Match-Logs
527,Matteo Politano,it,"FW,MF",Inter,24,1993,36,"2,549",71,74.5,28.3,31,78,5,26,0,1.83,42,20,+22,+0.78,+0.57,46.0,28.3,+17.7,+0.63,+0.57,/en/players/5e861944/matchlogs/2018-2019/summary/Matteo-Politano-Match-Logs
528,Giacomo Poluzzi,it,GK,SPAL,30,1988,1,6,6,0.2,0.1,0,,1,5,25,3.00,0,0,0,0.00,+0.32,0.1,0.0,+0.1,+0.94,+0.32,/en/players/07f55871/matchlogs/2018-2019/summary/Giacomo-Poluzzi-Match-Logs
529,Simone Pontisso,it,MF,Udinese,21,1997,0,,,,,0,,0,,19,,,,,,,,,,,,/en/players/8a2d3fdb/matchlogs/2018-2019/summary/Simone-Pontisso-Match-Logs
530,Manolo Portanova,it,MF,Juventus,18,2000,1,33,33,1.0,0.4,0,,1,32,0,0.00,0,2,-2,-5.45,-6.57,0.1,0.4,-0.3,-0.94,-6.57,/en/players/c8c0dccd/matchlogs/2018-2019/summary/Manolo-Portanova-Match-Logs
531,Dennis Praet,be,MF,Sampdoria,24,1994,34,"2,890",85,84.5,32.1,33,87,1,35,0,1.38,50,39,+11,+0.34,+0.68,41.8,42.1,-0.3,-0.01,+0.68,/en/players/86695068/matchlogs/2018-2019/summary/Dennis-Praet-Match-Logs
532,Silvio Proto,be,GK,Lazio,35,1983,2,180,90,5.3,2.0,2,90,0,,35,1.50,3,4,-1,-0.50,-0.81,1.8,3.2,-1.4,-0.71,-0.81,/en/players/c8a88acd/matchlogs/2018-2019/summary/Silvio-Proto-Match-Logs
533,Ivan Provedel,it,GK,Empoli,24,1994,16,"1,440",90,42.1,16.0,16,90,0,,22,1.00,24,36,-12,-0.75,-0.43,20.9,23.8,-2.9,-0.18,-0.43,/en/players/277da414/matchlogs/2018-2019/summary/Ivan-Provedel-Match-Logs
534,Manuel Pucciarelli,it,FW,Chievo,27,1991,10,302,30,8.8,3.4,3,69,7,14,17,0.30,0,9,-9,-2.68,-1.50,0.7,4.5,-3.8,-1.13,-1.50,/en/players/a1c7b425/matchlogs/2018-2019/summary/Manuel-Pucciarelli-Match-Logs
535,Erick Pulgar,cl,MF,Bologna,24,1994,28,"2,357",84,68.9,26.2,27,86,1,23,5,1.25,37,42,-5,-0.19,+0.06,35.3,32.2,+3.1,+0.12,+0.06,/en/players/4611e028/matchlogs/2018-2019/summary/Erick-Pulgar-Match-Logs
536,Ignacio Pussetto,ar,"FW,MF",Udinese,22,1995,35,"2,178",62,63.7,24.2,24,80,11,23,1,1.14,22,30,-8,-0.33,+0.10,23.7,35.7,-12.0,-0.49,+0.10,/en/players/62437b4f/matchlogs/2018-2019/summary/Ignacio-Pussetto-Match-Logs
537,Fabio Quagliarella,it,FW,Sampdoria,35,1983,37,"3,199",86,93.5,35.5,37,86,0,,1,1.43,55,45,+10,+0.28,+0.69,44.6,49.4,-4.8,-0.13,+0.69,/en/players/ee4f2f3b/matchlogs/2018-2019/summary/Fabio-Quagliarella-Match-Logs
538,Ivan Radovanović,rs,MF,Chievo,29,1988,19,"1,706",90,49.9,19.0,19,90,0,,0,0.53,13,37,-24,-1.27,+0.10,19.5,32.2,-12.7,-0.67,+0.10,/en/players/023937a9/matchlogs/2018-2019/summary/Ivan-Radovanovic-Match-Logs
539,Ivan Radovanović,rs,MF,Genoa,29,1988,16,"1,278",80,37.4,14.2,15,84,1,13,1,0.94,7,16,-9,-0.63,-0.26,15.3,13.8,+1.5,+0.10,-0.26,/en/players/023937a9/matchlogs/2018-2019/summary/Ivan-Radovanovic-Match-Logs
540,Ionuț Radu,ro,GK,Genoa,21,1997,33,"2,970",90,86.8,33.0,33,90,0,,4,0.97,32,46,-14,-0.42,+0.38,38.5,46.2,-7.8,-0.24,+0.38,/en/players/67f649be/matchlogs/2018-2019/summary/Ionut-Radu-Match-Logs
541,Ștefan Radu,ro,DF,Lazio,31,1986,28,"2,243",80,65.6,24.9,28,80,0,,2,1.54,36,26,+10,+0.40,+0.40,38.6,24.9,+13.7,+0.55,+0.40,/en/players/53de807a/matchlogs/2018-2019/summary/Stefan-Radu-Match-Logs
542,Rafael,br,GK,Cagliari,36,1982,0,,,,,0,,0,,37,,,,,,,,,,,,/en/players/dd06d56c/matchlogs/2018-2019/summary/Rafael-Match-Logs
543,Gastón Ramírez,uy,"MF,FW",Sampdoria,27,1990,27,"1,578",58,46.1,17.5,19,69,8,34,5,1.33,23,21,+2,+0.11,-0.23,21.0,23.1,-2.1,-0.12,-0.23,/en/players/2c851997/matchlogs/2018-2019/summary/Gaston-Ramirez-Match-Logs
544,Andrea Ranocchia,it,"DF,MF",Inter,30,1988,4,62,16,1.8,0.7,0,,4,15,34,1.50,2,0,+2,+2.90,+2.31,0.9,0.9,0.0,-0.04,+2.31,/en/players/539230cf/matchlogs/2018-2019/summary/Andrea-Ranocchia-Match-Logs
545,Jacob Rasmussen,dk,"DF,MF",Empoli,21,1997,14,"1,016",73,29.7,11.3,10,88,4,34,22,0.50,12,21,-9,-0.80,-0.42,15.1,16.1,-1.0,-0.08,-0.42,/en/players/283699b4/matchlogs/2018-2019/summary/Jacob-Rasmussen-Match-Logs
546,Giacomo Raspadori,it,DF,Sassuolo,18,2000,1,1,1,0.0,0.0,0,,1,0,1,0.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,0.00,+0.18,/en/players/6e058f06/matchlogs/2018-2019/summary/Giacomo-Raspadori-Match-Logs
547,Arkadiusz Reca,pl,"DF,FW",Atalanta,23,1995,3,49,16,1.4,0.5,0,,3,15,27,2.00,2,0,+2,+3.67,+2.90,2.0,0.1,+1.9,+3.48,+2.90,/en/players/6213fd82/matchlogs/2018-2019/summary/Arkadiusz-Reca-Match-Logs
548,Vasco Regini,it,DF,SPAL,27,1990,4,81,20,2.4,0.9,1,33,3,16,11,2.50,0,0,0,0.00,+0.32,0.7,0.5,+0.2,+0.26,+0.32,/en/players/339c6ed4/matchlogs/2018-2019/summary/Vasco-Regini-Match-Logs
549,Vasco Regini,it,DF,Sampdoria,27,1990,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/339c6ed4/matchlogs/2018-2019/summary/Vasco-Regini-Match-Logs
550,Pepe Reina,es,GK,Milan,35,1982,4,330,83,9.6,3.7,2,91,2,74,29,1.75,5,5,0,0.00,-0.55,6.3,5.0,+1.4,+0.38,-0.55,/en/players/e358587b/matchlogs/2018-2019/summary/Pepe-Reina-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Alessio Riccardi,it,FW,Roma,17,2001,0,,,,,0,,0,,10,,,,,,,,,,,,/en/players/1ca1ee8a/matchlogs/2018-2019/summary/Alessio-Riccardi-Match-Logs
552,Niccolò Ricchi,it,DF,Empoli,17,2000,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/2f2095ef/matchlogs/2018-2019/summary/Niccolo-Ricchi-Match-Logs
553,Samuele Ricci,it,MF,Empoli,16,2001,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/9823be92/matchlogs/2018-2019/summary/Samuele-Ricci-Match-Logs
554,Emiliano Rigoni,ar,"FW,MF",Atalanta,25,1993,12,522,44,15.3,5.8,6,69,6,19,4,1.25,7,11,-4,-0.69,-1.78,8.2,8.5,-0.4,-0.06,-1.78,/en/players/a1216563/matchlogs/2018-2019/summary/Emiliano-Rigoni-Match-Logs
555,Luca Rigoni,it,MF,Parma,33,1984,23,"1,761",77,51.5,19.6,20,85,3,20,10,1.13,17,32,-15,-0.77,-0.50,18.5,32.5,-14.0,-0.72,-0.50,/en/players/4dba2a97/matchlogs/2018-2019/summary/Luca-Rigoni-Match-Logs
556,Nicola Rigoni,it,MF,Chievo,27,1990,24,"1,951",81,57.0,21.7,23,84,1,13,7,0.42,15,48,-33,-1.52,-0.48,20.6,35.9,-15.3,-0.71,-0.48,/en/players/e327bd76/matchlogs/2018-2019/summary/Nicola-Rigoni-Match-Logs
557,Tomás Rincón,ve,MF,Torino,30,1988,34,"2,799",82,81.8,31.1,32,87,2,10,1,1.62,43,32,+11,+0.35,-0.23,39.4,41.8,-2.4,-0.08,-0.23,/en/players/f1cfc209/matchlogs/2018-2019/summary/Tomas-Rincon-Match-Logs
558,Andrea Rizzo Pinna,it,MF,SPAL,18,2000,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/91578193/matchlogs/2018-2019/summary/Andrea-Rizzo-Pinna-Match-Logs
559,Alejandro Rodríguez,es,FW,Empoli,27,1991,1,25,25,0.7,0.3,0,,1,24,7,1.00,2,1,+1,+3.60,+4.13,1.3,0.5,+0.7,+2.64,+4.13,/en/players/7602ddf6/matchlogs/2018-2019/summary/Alejandro-Rodriguez-Match-Logs
560,Ricardo Rodríguez,ch,DF,Milan,25,1992,35,"3,047",87,89.1,33.9,35,87,0,,2,1.80,49,32,+17,+0.50,+0.02,41.2,35.3,+5.9,+0.17,+0.02,/en/players/7f78ad23/matchlogs/2018-2019/summary/Ricardo-Rodriguez-Match-Logs
561,Marko Rog,hr,MF,Napoli,23,1995,9,333,37,9.7,3.7,4,70,5,10,10,2.67,9,3,+6,+1.62,+0.69,7.5,3.6,+3.9,+1.06,+0.69,/en/players/b6b2b820/matchlogs/2018-2019/summary/Marko-Rog-Match-Logs
562,Rogério,br,"DF,MF",Sassuolo,20,1998,33,"2,672",81,78.1,29.7,29,89,4,20,2,1.24,41,48,-7,-0.24,-0.24,37.6,44.0,-6.4,-0.22,-0.24,/en/players/10e7f486/matchlogs/2018-2019/summary/Rogerio-Match-Logs
563,Gabriele Rolando,it,DF,Sampdoria,23,1995,0,,,,,0,,0,,16,,,,,,,,,,,,/en/players/b39e1ade/matchlogs/2018-2019/summary/Gabriele-Rolando-Match-Logs
564,Esteban Rolón,ar,MF,Genoa,23,1995,19,"1,046",55,30.6,11.6,10,80,9,28,14,1.00,10,15,-5,-0.43,+0.06,12.4,16.7,-4.3,-0.37,+0.06,/en/players/10e25802/matchlogs/2018-2019/summary/Esteban-Rolon-Match-Logs
565,Filippo Romagna,it,DF,Cagliari,21,1997,18,"1,474",82,43.1,16.4,16,89,2,22,19,1.00,15,23,-8,-0.49,-0.03,16.3,23.5,-7.2,-0.44,-0.03,/en/players/84594618/matchlogs/2018-2019/summary/Filippo-Romagna-Match-Logs
566,Alessio Romagnoli,it,DF,Milan,23,1995,32,"2,847",89,83.2,31.6,32,89,0,,0,1.69,44,32,+12,+0.38,-0.72,38.2,33.4,+4.9,+0.15,-0.72,/en/players/3ead85f9/matchlogs/2018-2019/summary/Alessio-Romagnoli-Match-Logs
567,Cristian Romero,ar,DF,Genoa,20,1998,27,"2,336",87,68.3,26.0,27,87,0,,0,0.85,23,35,-12,-0.46,+0.04,30.9,36.8,-5.9,-0.23,+0.04,/en/players/a3d94a58/matchlogs/2018-2019/summary/Cristian-Romero-Match-Logs
568,Rômulo,it,"MF,DF",Genoa,31,1987,17,"1,351",79,39.5,15.0,17,79,0,,3,1.29,23,25,-2,-0.13,+0.56,18.7,26.2,-7.6,-0.50,+0.56,/en/players/07abb358/matchlogs/2018-2019/summary/Romulo-Match-Logs
569,Rômulo,it,"DF,MF",Lazio,31,1987,10,776,78,22.7,8.6,9,85,1,15,7,1.40,12,11,+1,+0.12,-0.19,10.7,12.0,-1.3,-0.15,-0.19,/en/players/07abb358/matchlogs/2018-2019/summary/Romulo-Match-Logs
570,Cristiano Ronaldo,pt,FW,Juventus,33,1985,31,"2,688",87,78.6,29.9,30,89,1,25,1,2.52,59,20,+39,+1.31,+1.18,48.1,29.2,+18.9,+0.63,+1.18,/en/players/dea698d9/matchlogs/2018-2019/summary/Cristiano-Ronaldo-Match-Logs
571,Marten de Roon,nl,MF,Atalanta,27,1991,35,"2,975",85,87.0,33.1,34,86,1,36,0,1.86,64,36,+28,+0.85,+0.24,57.8,35.7,+22.2,+0.67,+0.24,/en/players/2a1beb34/matchlogs/2018-2019/summary/Marten-de-Roon-Match-Logs
572,Antonio Rosati,it,GK,Torino,35,1983,0,,,,,0,,0,,36,,,,,,,,,,,,/en/players/28a15394/matchlogs/2018-2019/summary/Antonio-Rosati-Match-Logs
573,Luca Rossettini,it,DF,Chievo,33,1985,21,"1,823",87,53.3,20.3,20,90,1,22,7,0.52,18,44,-26,-1.28,+0.07,22.8,36.9,-14.0,-0.69,+0.07,/en/players/47a500ae/matchlogs/2018-2019/summary/Luca-Rossettini-Match-Logs
574,Alessandro Rossi,it,FW,Lazio,21,1997,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/ccf5926f/matchlogs/2018-2019/summary/Alessandro-Rossi-Match-Logs
575,Francesco Rossi,it,GK,Atalanta,27,1991,1,1,1,0.0,0.0,0,,1,0,37,3.00,0,0,0,0.00,-0.82,0.0,0.0,0.0,0.00,-0.82,/en/players/7b5f516f/matchlogs/2018-2019/summary/Francesco-Rossi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Nicolò Rovella,it,MF,Genoa,16,2001,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/e58cbfd5/matchlogs/2018-2019/summary/Nicolo-Rovella-Match-Logs
577,Daniele Rugani,it,DF,Juventus,24,1994,15,"1,350",90,39.5,15.0,15,90,0,,18,2.47,29,13,+16,+1.07,+0.02,22.7,12.6,+10.1,+0.67,+0.02,/en/players/14b8fcdf/matchlogs/2018-2019/summary/Daniele-Rugani-Match-Logs
578,Mário Rui,pt,DF,Napoli,27,1991,20,"1,417",71,41.4,15.7,17,80,3,17,13,1.90,27,17,+10,+0.64,-0.62,27.5,15.8,+11.7,+0.74,-0.62,/en/players/0b5a292a/matchlogs/2018-2019/summary/Mario-Rui-Match-Logs
579,Fabián Ruiz Peña,es,"MF,FW",Napoli,22,1996,27,"1,992",74,58.2,22.1,20,86,7,38,8,1.96,41,19,+22,+0.99,-0.01,41.9,21.3,+20.6,+0.93,-0.01,/en/players/c0c7ff58/matchlogs/2018-2019/summary/Fabian-Ruiz-Pena-Match-Logs
580,Alessandro Russo,it,GK,Genoa,17,2001,0,,,,,0,,0,,6,,,,,,,,,,,,/en/players/3945ac70/matchlogs/2018-2019/summary/Alessandro-Russo-Match-Logs
581,Jacopo Sala,it,DF,Sampdoria,26,1991,21,"1,518",72,44.4,16.9,16,87,5,24,14,1.38,26,23,+3,+0.18,-0.11,22.8,20.9,+1.9,+0.11,-0.11,/en/players/da5a981b/matchlogs/2018-2019/summary/Jacopo-Sala-Match-Logs
582,Bartosz Salamon,pl,DF,Frosinone,27,1991,20,"1,725",86,50.4,19.2,19,90,1,14,11,0.75,16,32,-16,-0.83,+0.44,18.2,30.1,-11.9,-0.62,+0.44,/en/players/9b30df1e/matchlogs/2018-2019/summary/Bartosz-Salamon-Match-Logs
583,Eddy Salcedo,it,FW,Inter,16,2001,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/0489bb30/matchlogs/2018-2019/summary/Eddy-Salcedo-Match-Logs
584,Paolo Sammarco,it,MF,Frosinone,35,1983,8,553,69,16.2,6.1,6,80,2,38,14,1.00,5,9,-4,-0.65,+0.48,7.6,8.7,-1.0,-0.17,+0.48,/en/players/3c1e4e84/matchlogs/2018-2019/summary/Paolo-Sammarco-Match-Logs
585,Antonio Sanabria,py,FW,Genoa,22,1996,15,766,51,22.4,8.5,9,75,6,15,2,1.07,9,6,+3,+0.35,+1.06,10.9,7.0,+3.9,+0.46,+1.06,/en/players/0a447501/matchlogs/2018-2019/summary/Antonio-Sanabria-Match-Logs
586,Sandro,br,MF,Genoa,29,1989,13,711,55,20.8,7.9,9,73,4,14,1,0.85,11,18,-7,-0.89,-0.52,10.4,13.7,-3.3,-0.41,-0.52,/en/players/c1c2c925/matchlogs/2018-2019/summary/Sandro-Match-Logs
587,Sandro,br,MF,Udinese,29,1989,12,594,50,17.4,6.6,7,65,5,27,0,1.42,11,10,+1,+0.15,+0.63,6.5,9.3,-2.8,-0.42,+0.63,/en/players/c1c2c925/matchlogs/2018-2019/summary/Sandro-Match-Logs
588,Alex Sandro,br,DF,Juventus,27,1991,31,"2,387",77,69.8,26.5,28,84,3,10,2,2.55,50,19,+31,+1.17,+0.38,45.1,26.2,+18.9,+0.71,+0.38,/en/players/0d82903c/matchlogs/2018-2019/summary/Alex-Sandro-Match-Logs
589,Nicola Sansone,it,FW,Bologna,26,1991,15,"1,139",76,33.3,12.7,13,85,2,15,0,1.40,20,16,+4,+0.32,+0.79,20.2,10.4,+9.8,+0.77,+0.79,/en/players/7eb97a8e/matchlogs/2018-2019/summary/Nicola-Sansone-Match-Logs
590,Federico Santander,py,FW,Bologna,27,1991,32,"2,065",65,60.4,22.9,23,83,9,16,3,1.00,24,33,-9,-0.39,-0.46,26.3,32.1,-5.8,-0.25,-0.46,/en/players/df85d472/matchlogs/2018-2019/summary/Federico-Santander-Match-Logs
591,Davide Santon,it,DF,Roma,27,1991,17,"1,009",59,29.5,11.2,11,86,6,10,13,1.65,19,17,+2,+0.18,-0.42,14.7,18.7,-4.0,-0.36,-0.42,/en/players/88c89891/matchlogs/2018-2019/summary/Davide-Santon-Match-Logs
592,Samir Santos,br,DF,Udinese,23,1994,21,"1,797",86,52.5,20.0,21,86,0,,2,1.24,23,29,-6,-0.30,+0.14,20.6,28.5,-7.8,-0.39,+0.14,/en/players/92b4758e/matchlogs/2018-2019/summary/Samir-Santos-Match-Logs
593,Antonio Santurro,it,GK,Bologna,26,1992,0,,,,,0,,0,,22,,,,,,,,,,,,/en/players/61228681/matchlogs/2018-2019/summary/Antonio-Santurro-Match-Logs
594,Riccardo Saponara,it,"MF,FW",Sampdoria,26,1991,22,905,41,26.5,10.1,11,59,11,23,9,1.27,17,14,+3,+0.30,+0.08,13.3,13.9,-0.7,-0.07,+0.08,/en/players/3bb7af3b/matchlogs/2018-2019/summary/Riccardo-Saponara-Match-Logs
595,Gianluca Saro,it,GK,Empoli,18,2000,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/d8e7087b/matchlogs/2018-2019/summary/Gianluca-Saro-Match-Logs
596,Giacomo Satalino,it,GK,Sassuolo,19,1999,0,,,,,0,,0,,17,,,,,,,,,,,,/en/players/b1f0b916/matchlogs/2018-2019/summary/Giacomo-Satalino-Match-Logs
597,Marco Sau,it,FW,Cagliari,30,1987,14,558,40,16.3,6.2,5,75,9,20,5,0.86,6,8,-2,-0.32,+0.18,6.6,8.6,-2.0,-0.33,+0.18,/en/players/1ad1f50d/matchlogs/2018-2019/summary/Marco-Sau-Match-Logs
598,Marco Sau,it,"MF,FW",Sampdoria,30,1987,5,55,11,1.6,0.6,0,,5,10,11,0.80,1,2,-1,-1.64,-1.90,1.6,1.1,+0.5,+0.88,-1.90,/en/players/1ad1f50d/matchlogs/2018-2019/summary/Marco-Sau-Match-Logs
599,Gianluca Scamacca,it,FW,Sassuolo,19,1999,0,,,,,0,,0,,9,,,,,,,,,,,,/en/players/8790f988/matchlogs/2018-2019/summary/Gianluca-Scamacca-Match-Logs
600,András Schäfer,hu,MF,Genoa,19,1999,0,,,,,0,,0,,6,,,,,,,,,,,,/en/players/049751d7/matchlogs/2018-2019/summary/Andras-Schafer-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Ezequiel Schelotto,it,"DF,MF",Chievo,29,1989,4,143,36,4.2,1.6,2,54,2,18,1,0.25,0,1,-1,-0.63,+0.72,1.5,1.5,0.0,-0.03,+0.72,/en/players/a6e316c1/matchlogs/2018-2019/summary/Ezequiel-Schelotto-Match-Logs
602,Nicolás Schiappacasse,uy,FW,Parma,19,1999,3,81,27,2.4,0.9,1,53,2,14,7,0.00,1,5,-4,-4.44,-4.01,1.1,3.0,-2.0,-2.19,-4.01,/en/players/afe31d55/matchlogs/2018-2019/summary/Nicolas-Schiappacasse-Match-Logs
603,Pasquale Schiattarella,it,MF,SPAL,31,1987,28,"1,841",66,53.8,20.5,20,82,8,25,6,1.18,17,33,-16,-0.78,-1.01,21.2,25.3,-4.2,-0.20,-1.01,/en/players/bd84fc61/matchlogs/2018-2019/summary/Pasquale-Schiattarella-Match-Logs
604,Patrik Schick,cz,FW,Roma,22,1996,24,"1,314",55,38.4,14.6,15,78,9,16,11,1.75,29,16,+13,+0.89,+0.68,24.1,19.7,+4.4,+0.30,+0.68,/en/players/5d4f7d61/matchlogs/2018-2019/summary/Patrik-Schick-Match-Logs
605,Matteo Scozzarella,it,MF,Parma,30,1988,22,"1,459",66,42.7,16.2,17,81,5,16,3,1.18,20,27,-7,-0.43,+0.16,16.8,26.3,-9.5,-0.58,+0.16,/en/players/ea164f99/matchlogs/2018-2019/summary/Matteo-Scozzarella-Match-Logs
606,Simone Scuffet,it,GK,Udinese,22,1996,9,810,90,23.7,9.0,9,90,0,,10,0.89,8,13,-5,-0.56,-0.25,9.1,12.0,-2.9,-0.32,-0.25,/en/players/41bd99ea/matchlogs/2018-2019/summary/Simone-Scuffet-Match-Logs
607,Andrea Seculin,it,GK,Chievo,28,1990,2,91,46,2.7,1.0,1,91,1,0,12,0.00,1,7,-6,-5.93,-4.74,1.2,3.5,-2.3,-2.27,-4.74,/en/players/c4f573f4/matchlogs/2018-2019/summary/Andrea-Seculin-Match-Logs
608,Francesco Semeraro,it,DF,Roma,17,2001,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/1e9a2982/matchlogs/2018-2019/summary/Francesco-Semeraro-Match-Logs
609,Adrian Šemper,hr,GK,Chievo,20,1998,6,540,90,15.8,6.0,6,90,0,,31,1.00,3,8,-5,-0.83,+0.57,2.8,7.1,-4.2,-0.71,+0.57,/en/players/f02dde20/matchlogs/2018-2019/summary/Adrian-Semper-Match-Logs
610,Stefano Sensi,it,MF,Sassuolo,22,1995,28,"1,972",70,57.7,21.9,23,81,5,23,7,1.04,29,40,-11,-0.50,-0.75,26.2,33.1,-6.9,-0.32,-0.75,/en/players/b70bde8f/matchlogs/2018-2019/summary/Stefano-Sensi-Match-Logs
611,Luigi Sepe,it,GK,Parma,27,1991,37,"3,330",90,97.4,37.0,37,90,0,,1,1.11,40,59,-19,-0.51,+0.49,37.3,63.3,-26.0,-0.70,+0.49,/en/players/343f753a/matchlogs/2018-2019/summary/Luigi-Sepe-Match-Logs
612,Leonardo Sernicola,it,FW,Sassuolo,21,1997,1,6,6,0.2,0.1,0,,1,5,20,0.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,0.00,+0.18,/en/players/dd7febd8/matchlogs/2018-2019/summary/Leonardo-Sernicola-Match-Logs
613,Stephan El Shaarawy,it,FW,Roma,25,1992,28,"2,104",75,61.5,23.4,23,82,5,43,4,1.89,43,24,+19,+0.81,+0.88,40.5,30.0,+10.5,+0.45,+0.88,/en/players/d3aaad90/matchlogs/2018-2019/summary/Stephan-El-Shaarawy-Match-Logs
614,Francisco Sierralta,cl,DF,Parma,21,1997,6,269,45,7.9,3.0,2,92,4,22,8,1.17,4,7,-3,-1.00,-0.52,3.6,6.2,-2.6,-0.88,-0.52,/en/players/0f933743/matchlogs/2018-2019/summary/Francisco-Sierralta-Match-Logs
615,Luca Siligardi,it,FW,Parma,30,1988,29,"1,639",57,47.9,18.2,19,74,10,23,4,0.90,23,27,-4,-0.22,+0.59,19.5,28.2,-8.7,-0.48,+0.59,/en/players/1cac99dc/matchlogs/2018-2019/summary/Luca-Siligardi-Match-Logs
616,Jorge Silva,pt,DF,Lazio,19,1999,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/468a2422/matchlogs/2018-2019/summary/Jorge-Silva-Match-Logs
617,Matheus Pereira da Silva,br,MF,Juventus,20,1998,3,92,31,2.7,1.0,1,76,2,8,1,0.67,1,0,+1,+0.98,-0.08,0.6,0.3,+0.3,+0.30,-0.08,/en/players/bef22bc4/matchlogs/2018-2019/summary/Matheus-Pereira-da-Silva-Match-Logs
618,Matías Silvestre,ar,DF,Empoli,33,1984,34,"3,060",90,89.5,34.0,34,90,0,,0,1.09,48,62,-14,-0.41,+0.84,49.2,51.4,-2.3,-0.07,+0.84,/en/players/b6ca47a2/matchlogs/2018-2019/summary/Matias-Silvestre-Match-Logs
619,Giovanni Simeone,ar,FW,Fiorentina,23,1995,36,"2,454",68,71.8,27.3,27,80,9,32,2,1.11,39,32,+7,+0.26,+0.72,40.6,29.7,+10.9,+0.40,+0.72,/en/players/343c0d52/matchlogs/2018-2019/summary/Giovanni-Simeone-Match-Logs
620,Lorenco Šimić,hr,DF,SPAL,22,1996,8,238,30,7.0,2.6,2,82,6,13,22,1.63,1,6,-5,-1.89,-1.69,3.9,4.6,-0.6,-0.24,-1.69,/en/players/65e4dede/matchlogs/2018-2019/summary/Lorenco-Simic-Match-Logs
