Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
538,Luca Valzania,it,MF,Frosinone,22,1996,10.0,24,13,11,9,4,24,26,23.1,20,238,50,21.0,11,9,4,14,0,0,14,17,41,13,0,/en/players/2b28ba9f/matchlogs/2018-2019/defense/Luca-Valzania-Match-Logs
539,Luca Valzania,it,"MF,FW",Atalanta,22,1996,0.8,4,3,2,1,1,4,5,60.0,2,13,6,46.2,2,1,1,0,0,0,0,1,5,0,0,/en/players/2b28ba9f/matchlogs/2018-2019/defense/Luca-Valzania-Match-Logs
540,Matías Vecino,uy,MF,Inter,26,1991,22.4,56,33,23,23,10,56,52,42.3,30,466,121,26.0,23,23,10,35,7,0,28,16,72,29,0,/en/players/44ac04e9/matchlogs/2018-2019/defense/Matias-Vecino-Match-Logs
541,Miguel Veloso,pt,MF,Genoa,32,1986,14.0,32,24,15,14,3,32,44,27.3,32,364,82,22.5,15,14,3,22,2,0,20,15,47,31,0,/en/players/ab1ca213/matchlogs/2018-2019/defense/Miguel-Veloso-Match-Logs
542,Francesco Verde,it,FW,Cagliari,19,1999,0.1,1,1,0,1,0,1,0,,0,5,2,40.0,0,1,0,0,0,0,0,0,1,0,0,/en/players/0497a545/matchlogs/2018-2019/defense/Francesco-Verde-Match-Logs
543,Simone Verdi,it,"MF,FW",Napoli,26,1992,7.8,18,10,9,8,1,18,18,44.4,10,171,45,26.3,9,8,1,9,0,0,9,4,22,1,0,/en/players/0375723e/matchlogs/2018-2019/defense/Simone-Verdi-Match-Logs
544,Jordan Veretout,fr,MF,Fiorentina,25,1993,32.7,69,41,29,34,6,69,66,31.8,45,646,173,26.8,29,34,6,44,6,0,38,48,117,53,0,/en/players/4a56052c/matchlogs/2018-2019/defense/Jordan-Veretout-Match-Logs
545,Freddie Veseli,al,DF,Empoli,25,1992,28.2,41,23,25,13,3,41,25,60.0,10,311,86,27.7,25,13,3,46,20,1,26,29,70,96,1,/en/players/d541e703/matchlogs/2018-2019/defense/Freddie-Veseli-Match-Logs
546,Francesco Vicari,it,DF,SPAL,23,1994,25.9,33,26,27,6,0,33,31,61.3,12,179,65,36.3,27,6,0,41,28,1,13,33,66,156,0,/en/players/de045b15/matchlogs/2018-2019/defense/Francesco-Vicari-Match-Logs
547,Ronaldo Vieira,gw,MF,Sampdoria,20,1998,6.7,22,15,4,14,4,22,16,50.0,8,136,43,31.6,4,14,4,13,3,0,10,7,29,25,0,/en/players/75e60d75/matchlogs/2018-2019/defense/Ronaldo-Vieira-Match-Logs
548,Emanuel Vignato,it,MF,Chievo,17,2000,7.3,7,5,2,3,2,7,8,37.5,5,189,38,20.1,2,3,2,5,0,0,5,9,16,3,0,/en/players/ec5dae45/matchlogs/2018-2019/defense/Emanuel-Vignato-Match-Logs
549,Federico Viviani,it,MF,Frosinone,26,1992,3.7,7,6,1,5,1,7,11,27.3,8,98,20,20.4,1,5,1,5,3,0,2,8,15,1,1,/en/players/2258c078/matchlogs/2018-2019/defense/Federico-Viviani-Match-Logs
550,Emiliano Viviano,it,GK,SPAL,32,1985,16.9,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/03760df0/matchlogs/2018-2019/defense/Emiliano-Viviano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Felipe Vizeu,br,"FW,DF",Udinese,21,1997,0.4,0,0,0,0,0,0,0,,0,16,1,6.3,0,0,0,0,0,0,0,0,0,0,0,/en/players/0412b9cd/matchlogs/2018-2019/defense/Felipe-Vizeu-Match-Logs
552,Dušan Vlahović,rs,"FW,MF",Fiorentina,18,2000,1.8,1,0,0,1,0,1,0,,0,37,7,18.9,0,1,0,2,0,0,2,0,1,3,0,/en/players/79443529/matchlogs/2018-2019/defense/Dusan-Vlahovic-Match-Logs
553,Rai Vloet,nl,"FW,DF",Frosinone,23,1995,1.4,2,2,0,2,0,2,2,0.0,2,25,6,24.0,0,2,0,4,0,0,4,1,3,1,0,/en/players/b32e8c5f/matchlogs/2018-2019/defense/Rai-Vloet-Match-Logs
554,Stefan de Vrij,nl,DF,Inter,26,1992,28.0,30,18,22,7,1,30,22,45.5,12,168,52,31.0,22,7,1,40,26,0,14,27,57,100,0,/en/players/d0d8dd44/matchlogs/2018-2019/defense/Stefan-de-Vrij-Match-Logs
555,Šime Vrsaljko,hr,DF,Inter,26,1992,8.1,18,7,7,6,5,18,15,33.3,10,81,25,30.9,7,6,5,14,2,0,12,11,29,24,1,/en/players/46a8347f/matchlogs/2018-2019/defense/Sime-Vrsaljko-Match-Logs
556,Molla Wagué,ml,DF,Udinese,27,1991,1.1,1,1,1,0,0,1,1,0.0,1,6,3,50.0,1,0,0,1,0,0,1,4,5,8,0,/en/players/a440d8ca/matchlogs/2018-2019/defense/Molla-Wague-Match-Logs
557,Wallace,br,DF,Lazio,23,1994,13.7,16,6,10,6,0,16,13,30.8,9,125,42,33.6,10,6,0,30,8,0,22,30,46,49,2,/en/players/d61b3354/matchlogs/2018-2019/defense/Wallace-Match-Logs
558,Ben Wilmot,eng,"DF,MF",Udinese,18,1999,2.2,1,1,1,0,0,1,4,25.0,3,14,5,35.7,1,0,0,1,1,0,0,2,3,12,1,/en/players/2876eaa3/matchlogs/2018-2019/defense/Ben-Wilmot-Match-Logs
559,Amin Younes,de,"FW,MF",Napoli,24,1993,5.5,15,9,7,5,3,15,10,60.0,4,102,26,25.5,7,5,3,6,0,0,6,2,17,0,0,/en/players/228f73ae/matchlogs/2018-2019/defense/Amin-Younes-Match-Logs
560,Miha Zajc,si,"FW,MF",Empoli,24,1994,13.0,3,1,0,1,2,3,15,0.0,15,221,45,20.4,0,1,2,13,4,1,9,5,8,3,0,/en/players/83e4643e/matchlogs/2018-2019/defense/Miha-Zajc-Match-Logs
561,Francesco Zampano,it,"DF,MF",Frosinone,24,1993,23.4,41,30,27,10,4,41,46,41.3,27,396,98,24.7,27,10,4,32,2,0,30,15,56,39,0,/en/players/8e45910b/matchlogs/2018-2019/defense/Francesco-Zampano-Match-Logs
562,Nicolò Zaniolo,it,"MF,FW",Roma,19,1999,19.6,35,26,7,16,12,35,59,28.8,42,547,130,23.8,7,16,12,25,2,0,23,16,51,7,0,/en/players/9907b1c8/matchlogs/2018-2019/defense/Nicolo-Zaniolo-Match-Logs
563,Cristián Zapata,co,DF,Milan,31,1986,11.4,22,10,15,6,1,22,9,77.8,2,130,37,28.5,15,6,1,26,16,0,10,8,30,63,1,/en/players/b1deecf8/matchlogs/2018-2019/defense/Cristian-Zapata-Match-Logs
564,Duván Zapata,co,FW,Atalanta,27,1991,32.2,13,10,4,5,4,13,11,18.2,9,425,127,29.9,4,5,4,29,7,0,22,4,17,22,1,/en/players/d3de9af0/matchlogs/2018-2019/defense/Duvan-Zapata-Match-Logs
565,Simone Zaza,it,FW,Torino,27,1991,16.0,15,9,2,7,6,15,12,0.0,12,237,64,27.0,2,7,6,14,1,0,13,4,19,9,0,/en/players/9592289a/matchlogs/2018-2019/defense/Simone-Zaza-Match-Logs
566,Marvin Zeegelaar,nl,DF,Udinese,27,1990,10.6,38,23,25,9,4,38,23,69.6,7,202,53,26.2,25,9,4,19,1,0,18,16,54,38,0,/en/players/8abd0c03/matchlogs/2018-2019/defense/Marvin-Zeegelaar-Match-Logs
567,Piotr Zieliński,pl,"MF,FW",Napoli,24,1994,31.9,55,34,19,22,14,55,53,49.1,27,561,147,26.2,19,22,14,40,7,0,33,18,73,12,0,/en/players/a5296e55/matchlogs/2018-2019/defense/Piotr-Zielinski-Match-Logs
568,Ervin Zukanović,ba,DF,Genoa,31,1987,21.8,34,22,23,10,1,34,32,53.1,15,170,51,30.0,23,10,1,30,13,0,17,24,58,106,0,/en/players/1253a12e/matchlogs/2018-2019/defense/Ervin-Zukanovic-Match-Logs
569,Filip Đorđević,rs,FW,Chievo,30,1987,7.0,13,11,3,7,3,13,10,30.0,7,190,40,21.1,3,7,3,8,1,0,7,2,15,10,0,/en/players/dfb933e0/matchlogs/2018-2019/defense/Filip-Djordjevic-Match-Logs
570,Filip Đuričić,rs,"FW,MF",Sassuolo,26,1992,13.9,17,12,4,10,3,17,20,30.0,14,298,73,24.5,4,10,3,23,1,0,22,8,25,4,0,/en/players/eccbe56a/matchlogs/2018-2019/defense/Filip-Djuricic-Match-Logs
